chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_interaction_HvsC	Bonferroni_interaction_MvsC	Bonferroni_interaction_MvsH
chr17	70662301	70662931	Human_hypo_OD	Chimp-specific	631	10	-72.0050647363638	0.8342	0.0962	0.8452	0.511	0.8768	0.102	3.14120041220055e-21	8.95039353948448e-27	0.241753032462561
chr2	240131953	240132284	Human_hypo_OD	Chimp-specific	332	9	-71.39857609237	0.7451	0.2133	0.7869	0.7415	0.6614	0.1599	1.75488023180238e-19	5.14414686731617e-27	0.415608795598978
chr5	151283867	151285620	Human_hypo_OD	Chimp-specific	1754	11	-70.0838390849768	0.8721	0.605	0.8012	0.8339	0.5859	0.415	8.02616885464506e-26	1.99759452238823e-08	6.30468493585422e-06
chr16	8196158	8196782	Human_hypo_OD	Chimp-specific	625	12	-69.7761037165417	0.8879	0.3917	0.9321	0.8306	0.7076	0.0804	8.36098581157455e-27	7.97367480477154e-41	0.000215536617279834
chr22	45667397	45668170	Human_hypo_OD	Chimp-specific	774	9	-69.3311240336742	0.7319	0.1576	0.8649	0.7224	0.8283	0.1242	1.16084005422642e-43	4.71620907363297e-95	2.34979336573124e-11
chr7	103535505	103536250	Human_hypo_OD	Chimp-specific	746	9	-68.53650224238	0.6614	0.2418	0.7246	0.5973	0.7608	0.293	1.16265044374614e-26	3.16149054455284e-49	0.255971226177773
chr8	128957493	128958224	Human_hypo_OD	Chimp-specific	732	11	-68.5184464095792	0.5636	0.2488	0.7767	0.7964	0.7184	0.4429	1.33350810477463e-17	1.16971474895258e-15	0.263010698765012
chr10	111964730	111965285	Human_hypo_OD	Chimp-specific	556	10	-68.112670451793	0.8884	0.3002	0.9176	0.7429	0.899	0.19	3.43838402865224e-15	5.87197072380695e-55	0.0233179835061361
chr13	22275630	22276041	Human_hypo_OD	Chimp-specific	412	12	-67.6834805885973	0.8139	0.5565	0.8679	0.916	0.6423	0.3247	3.75712119873877e-27	8.4621323212952e-28	0.0998173820634967
chr17	63057573	63058083	Human_hypo_OD	Chimp-specific	511	6	-66.2906603539555	0.4743	0.0806	0.633	0.7614	0.5147	0.0122	3.51445519847088e-44	2.74714986445453e-57	3.20019118299244e-06
chr10	125189460	125189798	Human_hypo_OD	Chimp-specific	339	12	-66.1362299527569	0.7717	0.09	0.7542	0.3534	0.7067	0.0799	1.78389165210063e-17	1.36118349127867e-11	0.115768712954572
chr12	118124489	118125180	Human_hypo_OD	Chimp-specific	692	8	-66.0874535598636	0.8736	0.1772	0.9216	0.7641	0.9157	0.4582	6.2826086372439e-80	1.4164278447502e-15	6.6645952446472e-09
chr16	65150793	65151630	Human_hypo_OD	Chimp-specific	838	9	-63.9820989080578	0.4972	0.2006	0.5122	0.5564	0.3594	0.0809	1.50264827599289e-43	1.21151027841763e-40	0.0389162008897854
chr2	597338	597810	Human_hypo_OD	Chimp-specific	473	8	-63.8766615088871	0.9036	0.3397	0.9616	0.8578	0.9145	0.4779	6.96769933518167e-40	2.40756219743116e-23	0.109954482824568
chr22	37002152	37002804	Human_hypo_OD	Chimp-specific	653	8	-63.3658528263663	0.7988	0.2067	0.9196	0.8648	0.7215	0.2992	3.25898389523898e-69	4.00407706785111e-32	4.00338619018895e-11
chr18	5853415	5853860	Human_hypo_OD	Chimp-specific	446	8	-63.023615272749	0.9151	0.4144	0.9338	0.8734	0.8959	0.4136	2.20679289975969e-25	5.49421383187767e-37	0.238964440864008
chr3	66548670	66550002	Human_hypo_OD	Chimp-specific	1333	11	-62.1007053740406	0.5469	0.2161	0.5867	0.6039	0.5826	0.1137	2.5976486715658e-20	3.5047421778776e-31	7.15500706303973e-11
chr2	201184474	201186617	Human_hypo_OD	Chimp-specific	2144	9	-61.5036656678921	0.6815	0.5266	0.7651	0.851	0.8239	0.5974	6.22072661110566e-31	4.56956530700438e-20	0.0892393202416794
chr13	58272763	58273546	Human_hypo_OD	Chimp-specific	784	8	-61.3848052710902	0.8948	0.2816	0.8702	0.7159	0.8589	0.3745	7.00026993351816e-23	4.38789383571365e-18	0.000604667732569577
chr10	129897011	129897305	Human_hypo_OD	Chimp-specific	295	9	-60.9010227366875	0.9381	0.4216	0.9676	0.8926	0.9567	0.4921	8.49532900519064e-29	2.12619867717594e-23	0.19393313069033
chr13	81562476	81563662	Human_hypo_OD	Chimp-specific	1187	8	-59.1775714978176	0.4846	0.1375	0.879	0.844	0.7879	0.2821	5.78917587966461e-25	1.09466181880591e-36	9.41701969869815e-05
chr2	80278086	80278383	Human_hypo_OD	Chimp-specific	298	6	-59.1598841394549	0.8723	0.2962	0.8727	0.8111	0.9457	0.1386	1.30059291147887e-31	1.69875390564421e-61	1.70302536071518e-08
chr20	56514086	56514695	Human_hypo_OD	Chimp-specific	610	9	-59.1302998971932	0.9018	0.4198	0.9679	0.9136	0.9154	0.4225	8.86157011290876e-32	6.02913144663669e-38	0.609395937815284
chr10	128944934	128945224	Human_hypo_OD	Chimp-specific	291	6	-58.3259717768063	0.8372	0.1893	0.9342	0.8946	0.7658	0.0274	1.38877449891188e-51	3.58095744490752e-72	2.91402525936184e-07
chr10	52176355	52177329	Human_hypo_OD	Chimp-specific	975	10	-58.2933946540447	0.6303	0.2963	0.6645	0.5635	0.7399	0.3234	4.95892776814956e-09	1.48204699255802e-16	0.0265463107121941
chr21	42010154	42010698	Human_hypo_OD	Chimp-specific	545	10	-58.1537120176948	0.6127	0.3114	0.5104	0.6404	0.4018	0.2109	3.39987731017914e-12	6.05002745011304e-10	0.0537859407198768
chr2	58333675	58335178	Human_hypo_OD	Chimp-specific	1504	8	-57.7187899939126	0.8514	0.342	0.9503	0.7569	0.91	0.2072	8.90904489537636e-08	8.50084895375371e-71	6.85410593991958e-08
chr12	125182748	125183080	Human_hypo_OD	Chimp-specific	333	7	-57.4405486006386	0.8237	0.0711	0.9194	0.7792	0.8571	0.3173	4.04760823845665e-15	2.79296914576945e-09	0.00167138234568601
chr5	9540663	9541233	Human_hypo_OD	Chimp-specific	571	7	-57.1092968213069	0.8803	0.2541	0.7588	0.641	0.9312	0.1586	1.31949735457723e-34	7.51619553265334e-49	0.00039478942766368
chr1	208426031	208426487	Human_hypo_OD	Chimp-specific	457	9	-57.0593230871243	0.5418	0.2223	0.5081	0.6582	0.6766	0.1318	3.00517998409981e-17	1.18235025223039e-41	1.08752114661885e-14
chr10	117696637	117697440	Human_hypo_OD	Chimp-specific	804	8	-56.8995321120817	0.7842	0.3731	0.8966	0.8786	0.8837	0.5608	5.38836900615382e-39	1.19233027217446e-22	0.154747591497654
chr11	83191117	83191911	Human_hypo_OD	Chimp-specific	795	10	-56.7017216039658	0.7523	0.5301	0.7413	0.8515	0.7749	0.4367	1.14447473332629e-21	1.85978579765553e-51	0.0101878517286081
chr15	102009048	102009679	Human_hypo_OD	Chimp-specific	632	10	-56.3883132244811	0.7455	0.4223	0.8578	0.893	0.6632	0.3771	3.56684824081093e-21	6.64991130986437e-17	0.0500488706773944
chr1	112052354	112053377	Human_hypo_OD	Chimp-specific	1024	11	-55.5290288135123	0.838	0.3541	0.774	0.5081	0.8495	0.3442	5.0684515501659e-10	1.25317442163821e-17	0.190854059636095
chr6	157956611	157957281	Human_hypo_OD	Chimp-specific	671	9	-55.4893728416244	0.691	0.4735	0.691	0.8121	0.3919	0.0834	2.9408235118968e-15	1.56951322894657e-58	0.000278930523592919
chr11	116418951	116419561	Human_hypo_OD	Chimp-specific	611	6	-55.3406896933289	0.7258	0.3305	0.5743	0.7176	0.644	0.4107	1.70247851451753e-43	8.6624442892343e-25	2.45541370304939e-08
chr18	6052704	6053030	Human_hypo_OD	Chimp-specific	327	7	-55.2325458937068	0.8837	0.2075	0.9436	0.7743	0.8261	0.2944	4.58107338335125e-42	6.57124482209264e-12	9.8036756069386e-07
chr17	16024323	16025423	Human_hypo_OD	Chimp-specific	1101	11	-54.9566898568116	0.8709	0.4591	0.8935	0.7789	0.9067	0.3394	6.15654118435595e-11	9.0829622546887e-42	4.38017742752084e-05
chr9	129867089	129867602	Human_hypo_OD	Chimp-specific	514	8	-54.4656504939233	0.813	0.3783	0.9095	0.8892	0.3308	0.0415	5.0252144547842e-28	5.47355345478592e-32	0.301171874563877
chr13	112632523	112633319	Human_hypo_OD	Chimp-specific	797	7	-54.4369672580053	0.837	0.3769	0.9027	0.8205	0.7752	0.3601	2.8825074035582e-28	7.67496948067995e-22	0.144428823955012
chr4	34621159	34622314	Human_hypo_OD	Chimp-specific	1156	7	-54.1617722055123	0.9295	0.6677	0.8359	0.8982	0.8799	0.6954	8.18342667395714e-71	3.68564592218733e-30	1.71021185503942e-06
chr2	18061572	18062140	Human_hypo_OD	Chimp-specific	569	7	-54.159906870457	0.778	0.1906	0.7625	0.6891	0.8148	0.3245	5.5632860697269e-18	2.53417939922926e-11	0.000393131521048124
chr10	120890894	120891589	Human_hypo_OD	Chimp-specific	696	6	-53.6029052596063	0.8061	0.3373	0.8915	0.883	0.7374	0.1821	8.54146056143515e-38	4.20374691699236e-55	0.00158330091489983
chr7	111549140	111549395	Human_hypo_OD	Chimp-specific	256	4	-53.3859405747521	0.9353	0.3266	0.9452	0.9142	0.968	0.4275	2.81148066169589e-52	1.11018901735252e-50	0.202372752433248
chr22	43382058	43382401	Human_hypo_OD	Chimp-specific	344	10	-53.3596028013944	0.9189	0.4486	0.9516	0.8588	0.8409	0.3339	1.44985364216392e-18	1.12758121117964e-22	0.665837624161282
chr13	87253616	87254313	Human_hypo_OD	Chimp-specific	698	9	-53.305115384161	0.4751	0.2993	0.5049	0.5864	0.356	0.2018	3.41778573007047e-09	9.60475217331196e-09	0.901296887469016
chr7	80741360	80743132	Human_hypo_OD	Chimp-specific	1773	9	-53.2314048896264	0.924	0.4765	0.916	0.7063	0.8655	0.3459	2.03692773065421e-37	6.15136147162157e-29	0.489057611147032
chr12	105135171	105135539	Human_hypo_OD	Chimp-specific	369	10	-53.2171048550045	0.8342	0.5764	0.8704	0.8786	0.8399	0.2059	2.38962681369413e-11	2.47373998325999e-58	1.14552536093676e-30
chr4	16954174	16954499	Human_hypo_OD	Chimp-specific	326	7	-53.1767023241271	0.6173	0.1935	0.6796	0.6934	0.67	0.1995	3.99123531134242e-15	1.41064427533526e-20	0.323373292105696
chr10	131440173	131440490	Human_hypo_OD	Chimp-specific	318	7	-52.9107963867113	0.9325	0.4857	0.9566	0.9323	0.961	0.6883	3.07215759874587e-50	1.05694255885294e-21	3.26443073827188e-06
chr4	40953390	40953587	Human_hypo_OD	Chimp-specific	198	10	-52.8437545007357	0.921	0.5061	0.963	0.8851	0.9452	0.2225	6.10555950104428e-12	5.37354655028904e-29	5.64729240254188e-11
chr14	36448911	36449433	Human_hypo_OD	Chimp-specific	523	8	-52.6663077321654	0.8507	0.3466	0.778	0.5931	0.8526	0.3972	1.86424850949371e-18	1.83292219943939e-09	0.0964341148406692
chr16	47416251	47416560	Human_hypo_OD	Chimp-specific	310	5	-52.6296500141161	0.8869	0.3538	0.9219	0.9525	0.9412	0.3447	2.08494441675073e-57	1.28127016859574e-112	0.199783074848104
chr16	4121723	4122083	Human_hypo_OD	Chimp-specific	361	9	-52.6274984470342	0.8942	0.4502	0.8975	0.8338	0.8467	0.5567	5.72771229871217e-23	1.23864785176382e-10	0.000769190999390267
chr12	114336121	114336560	Human_hypo_OD	Chimp-specific	440	6	-52.3852013497899	0.8434	0.2598	0.8986	0.8191	0.8998	0.5067	1.00672259871019e-25	2.86057680456664e-26	2.41612552244655e-05
chr12	66025476	66026203	Human_hypo_OD	Chimp-specific	728	8	-52.3755378115206	0.6516	0.1369	0.6176	0.5547	0.8579	0.0341	5.51642840036917e-15	1.04169906526199e-84	7.43802561491259e-14
chr1	61740613	61741305	Human_hypo_OD	Chimp-specific	693	8	-52.2747699052163	0.8778	0.2493	0.9248	0.7427	0.8871	0.3094	7.78174935190567e-21	7.92172069561871e-13	0.0776465851369515
chr10	7041820	7042274	Human_hypo_OD	Chimp-specific	455	6	-52.2258756842664	0.4065	0.0582	0.3274	0.4363	0.414	0.1786	6.05682076337383e-24	3.7225113257795e-10	9.8086989685911e-05
chr12	3646955	3647661	Human_hypo_OD	Chimp-specific	707	9	-51.9215245467587	0.6263	0.4716	0.5828	0.7084	0.6092	0.2413	1.85149912470115e-12	1.7793935954738e-38	1.12891228360841e-15
chr4	186697078	186697783	Human_hypo_OD	Chimp-specific	706	5	-51.8809533063609	0.7871	0.2329	0.8808	0.9193	0.7453	0.4169	2.0575993741919e-68	4.72124264304501e-32	4.29237626800302e-10
chr20	37448584	37448967	Human_hypo_OD	Chimp-specific	384	7	-51.7784547401693	0.8911	0.3998	0.9117	0.8014	0.865	0.2446	2.42208879565233e-24	9.66998322269396e-37	0.00262153686003248
chr22	30097596	30102408	Human_hypo_OD	Chimp-specific	4813	9	-51.4794671194545	0.7711	0.2518	0.9076	0.7511	0.8274	0.4198	4.20997672040942e-48	1.93439534153531e-23	4.51069681853944e-06
chr1	212634943	212635599	Human_hypo_OD	Chimp-specific	657	7	-51.2334149873765	0.8875	0.3086	0.9616	0.8949	0.9468	0.4738	8.77006841993321e-28	1.01165745820355e-26	0.038631169194908
chr9	109745022	109745298	Human_hypo_OD	Chimp-specific	277	7	-50.8067907268685	0.7173	0.3801	0.7908	0.7802	0.8754	0.1076	1.0024639879565e-16	3.15832284858855e-73	4.95723633268205e-39
chr3	8562599	8562953	Human_hypo_OD	Chimp-specific	355	4	-50.7935009704348	0.8567	0.1624	0.8691	0.8866	0.9243	0.0759	9.64777335527298e-73	3.28515478453607e-138	1.78966164785551e-07
chr1	236993769	236994438	Human_hypo_OD	Chimp-specific	670	6	-50.536556455007	0.8567	0.3368	0.8678	0.7702	0.7932	0.3742	1.90204094037698e-35	1.62887482607526e-20	0.367944498606028
chr17	53654216	53654848	Human_hypo_OD	Chimp-specific	633	10	-50.5158340326078	0.8662	0.3663	0.9219	0.7673	0.9495	0.2907	7.01624814140072e-20	1.150609826412e-31	2.8158281176021e-08
chr10	23460237	23460449	Human_hypo_OD	Chimp-specific	213	13	-50.4373609658204	0.6661	0.21	0.6709	0.5121	0.5752	0.2208	9.64078905751792e-10	2.80358241247028e-05	0.00733748317850138
chr13	45899897	45900390	Human_hypo_OD	Chimp-specific	494	7	-50.3894784442058	0.6677	0.346	0.5305	0.6603	0.6383	0.1605	1.33609206264148e-14	3.13320562568514e-26	0.00560573816498525
chr1	64668350	64668717	Human_hypo_OD	Chimp-specific	368	6	-50.3251141837845	0.8824	0.1953	0.9479	0.7463	0.9232	0.4123	7.80408852682052e-25	9.36832125101297e-24	8.2048649935285e-06
chr15	72191185	72192241	Human_hypo_OD	Chimp-specific	1057	7	-50.2336608416679	0.7213	0.2721	0.7711	0.7738	0.5758	0.2644	6.24262070002251e-17	9.36944952816036e-19	0.00350789090689975
chr4	95623324	95623641	Human_hypo_OD	Chimp-specific	318	7	-50.2286562216117	0.8543	0.342	0.9121	0.8685	0.8566	0.3754	2.37037296445175e-34	1.03252463300542e-18	0.321949995196521
chr11	35944934	35945447	Human_hypo_OD	Chimp-specific	514	5	-50.1884951796897	0.7399	0.1426	0.8921	0.7951	0.9204	0.1901	1.29342849349601e-45	3.32243071822947e-58	0.00114965313158219
chr13	49323899	49324362	Human_hypo_OD	Chimp-specific	464	6	-50.0873002044209	0.5895	0.1334	0.6959	0.668	0.5198	0.1318	1.27455090986004e-17	3.10920029550418e-20	0.145192924127769
chr2	73788062	73788282	Human_hypo_OD	Chimp-specific	221	5	-50.0244866493089	0.9005	0.284	0.963	0.9245	0.948	0.5691	6.50234886087594e-44	4.21790377991975e-12	0.000155278995901425
chr8	81721480	81722431	Human_hypo_OD	Chimp-specific	952	6	-49.552754837079	0.8242	0.6253	0.8531	0.8362	0.9497	0.646	4.67039246270246e-13	1.60813278152686e-32	2.0841688788854e-18
chr15	36718637	36719719	Human_hypo_OD	Chimp-specific	1083	7	-49.3972766344363	0.8921	0.5147	0.911	0.8243	0.9023	0.6295	4.57768574963996e-37	4.20150500557522e-10	0.468998150058899
chr15	102009996	102010197	Human_hypo_OD	Chimp-specific	202	7	-48.7320850050673	0.5519	0.1015	0.6292	0.5913	0.4395	0.1315	2.50440859564781e-14	2.45952623434537e-07	0.00195553893209459
chr10	88346463	88346816	Human_hypo_OD	Chimp-specific	354	6	-48.7039811453713	0.8934	0.0642	0.9399	0.6294	0.9011	0.2213	2.19836346764941e-33	1.89641473801518e-14	1.07848537599638e-05
chr9	131683425	131683702	Human_hypo_OD	Chimp-specific	278	12	-48.5774845532486	0.8746	0.6804	0.8338	0.8996	0.8601	0.5339	6.29286813206366e-16	9.90595210700058e-23	0.00857823541820141
chr7	7822587	7823516	Human_hypo_OD	Chimp-specific	930	7	-48.5029826563654	0.9145	0.1506	0.9385	0.6085	0.9083	0.3578	1.66044939705216e-21	1.39879012565582e-07	1.8597174516873e-06
chr5	80080133	80080726	Human_hypo_OD	Chimp-specific	594	6	-48.4123350342471	0.9289	0.4387	0.9678	0.8979	0.9421	0.5799	7.39085625798961e-24	1.03920987855115e-34	0.164528852691436
chr16	86650653	86650834	Human_hypo_OD	Chimp-specific	182	5	-48.3395509548928	0.9251	0.3644	0.965	0.9329	0.7954	0.0148	7.04441086728538e-49	1.24347371809901e-178	1.4393934764741e-17
chr10	95079609	95079903	Human_hypo_OD	Chimp-specific	295	7	-48.2411497564683	0.7534	0.4074	0.8398	0.8441	0.8747	0.3942	5.57716026577188e-23	1.44660097830535e-42	7.93875091235638e-06
chr8	61821336	61821679	Human_hypo_OD	Chimp-specific	344	8	-48.1100139556363	0.4668	0.1885	0.4806	0.642	0.4381	0.1128	7.93297533476778e-16	7.41947409042359e-21	0.235365695917654
chr8	128956726	128957215	Human_hypo_OD	Chimp-specific	490	8	-47.9546709089176	0.3096	0.0872	0.555	0.6645	0.6522	0.3433	1.49147463384925e-13	8.16116176155404e-12	0.684344690284067
chr4	82379491	82380849	Human_hypo_OD	Chimp-specific	1359	6	-47.9194487058748	0.9019	0.4262	0.8245	0.6483	0.7972	0.3189	9.49408463134533e-16	2.27311115588436e-13	0.558673486912945
chr5	31811119	31811344	Human_hypo_OD	Chimp-specific	226	6	-47.8722779738856	0.8813	0.3146	0.9111	0.8301	0.9446	0.3428	1.73049477661776e-27	2.30621957435511e-57	0.0947767686731553
chr3	59719643	59720013	Human_hypo_OD	Chimp-specific	371	6	-47.851107819051	0.9343	0.4158	0.9598	0.894	0.9195	0.5278	1.34609994155697e-59	2.05120774165598e-13	0.00900278073312708
chr6	127612609	127612911	Human_hypo_OD	Chimp-specific	303	6	-47.6123511305087	0.4135	0.1016	0.6673	0.6567	0.6682	0.1178	5.42584815919537e-28	4.0841583037439e-44	1.27933976720749e-12
chr1	232055267	232056198	Human_hypo_OD	Chimp-specific	932	7	-47.5882085426553	0.8219	0.2634	0.9598	0.8709	0.7332	0.1178	2.51244508552494e-30	4.87162195342599e-53	0.0319156850459159
chr2	135022135	135022596	Human_hypo_OD	Chimp-specific	462	7	-47.530029851865	0.9449	0.4755	0.9559	0.8846	0.8133	0.1633	2.10131385572405e-15	4.34276820843444e-35	0.0301045927377308
chr10	45455814	45456752	Human_hypo_OD	Chimp-specific	939	7	-47.3527293469146	0.5256	0.2945	0.6183	0.7844	0.8262	0.4711	4.03326422641619e-17	6.27222092553083e-19	0.012623775366831
chr4	182860656	182860942	Human_hypo_OD	Chimp-specific	287	5	-47.3257719258267	0.7502	0.1249	0.8339	0.7903	0.613	0.0225	2.74905654066117e-26	1.04126555271854e-48	0.326704135029936
chr2	227841946	227842360	Human_hypo_OD	Chimp-specific	415	8	-47.3162391848813	0.9066	0.3162	0.9534	0.7663	0.8561	0.2773	5.00384182480175e-25	1.38702569292013e-40	0.628261722922456
chr16	86233968	86235273	Human_hypo_OD	Chimp-specific	1306	9	-47.1615309485054	0.8819	0.6752	0.8115	0.8258	0.8936	0.6467	1.59887811555186e-17	7.66639391800677e-24	0.110360241801319
chr9	17039067	17039817	Human_hypo_OD	Chimp-specific	751	5	-46.9863353947932	0.9405	0.3682	0.9628	0.8852	0.8633	0.4563	5.39394465696598e-28	3.14454536353439e-15	0.000951785777628058
chr12	124634561	124634921	Human_hypo_OD	Chimp-specific	361	6	-46.7774808493203	0.9243	0.3432	0.9532	0.8765	0.9246	0.3869	1.35359481004125e-30	4.94746863788694e-38	0.283927217472414
chr16	8187504	8188105	Human_hypo_OD	Chimp-specific	602	9	-46.6559869468589	0.8593	0.2472	0.7597	0.4796	0.7695	0.2499	3.78377729854001e-11	4.79178330797095e-07	0.00032567877512584
chr6	148537707	148537991	Human_hypo_OD	Chimp-specific	285	6	-46.5211037655001	0.9249	0.4616	0.9624	0.9509	0.8557	0.5491	9.44703758556314e-27	7.37903413976364e-06	0.00163427388139375
chr8	133893780	133894086	Human_hypo_OD	Chimp-specific	307	6	-46.4764580634256	0.9245	0.4561	0.9431	0.8603	0.8882	0.5091	1.69235935911747e-25	2.35274157717879e-15	0.000508469250834373
chr16	50218944	50219566	Human_hypo_OD	Chimp-specific	623	5	-46.3580581934308	0.8558	0.3754	0.8503	0.8704	0.7517	0.2516	6.66832216985512e-56	2.45668451130008e-54	0.689977368226279
chr15	61093554	61093955	Human_hypo_OD	Chimp-specific	402	7	-46.2107410936207	0.7892	0.5937	0.737	0.8797	0.8071	0.5057	1.62151504531448e-20	1.02147561956179e-31	0.0354693468434706
chr18	21808307	21809227	Human_hypo_OD	Chimp-specific	921	7	-46.0183064872494	0.8142	0.6065	0.8087	0.8597	0.8353	0.6546	5.20752855075249e-13	1.68858010422219e-06	0.814272735984589
chr4	24818372	24818674	Human_hypo_OD	Chimp-specific	303	12	-45.9125221485767	0.8989	0.3937	0.9327	0.7331	0.9416	0.0698	5.0892464577981e-07	2.94490694003948e-69	5.93887945153365e-15
chr3	66543247	66545624	Human_hypo_OD	Chimp-specific	2378	10	-45.8344860259661	0.9186	0.5925	0.893	0.7652	0.9218	0.5312	5.13727451176148e-09	7.56892244073077e-13	0.0168063630481862
chr7	134577507	134578727	Human_hypo_OD	Chimp-specific	1221	10	-45.7881132998775	0.8323	0.4995	0.7798	0.7143	0.9275	0.5574	1.87092387423669e-25	9.5235928433226e-36	0.00284971916570864
chr1	229053780	229054099	Human_hypo_OD	Chimp-specific	320	5	-45.5425473645824	0.9355	0.5632	0.935	0.9641	0.8954	0.042	2.80471821978488e-40	3.2916690259664e-161	4.06576280009129e-37
chr3	64875705	64876317	Human_hypo_OD	Chimp-specific	613	9	-45.4274157000401	0.8267	0.3592	0.862	0.7388	0.841	0.3911	1.84547269565113e-22	2.4070361449855e-15	0.629539396906631
chr4	33062198	33062915	Human_hypo_OD	Chimp-specific	718	6	-45.3928587890024	0.6711	0.2247	0.8692	0.8341	0.5739	0.2965	5.4108181232402e-30	2.45188126168241e-08	3.26147184866889e-08
chr14	34315271	34316551	Human_hypo_OD	Chimp-specific	1281	5	-45.3125829694356	0.8924	0.2627	0.9278	0.877	0.8871	0.4375	2.06327630084467e-27	1.89639077850379e-24	3.74747540475041e-06
chr3	158430535	158431192	Human_hypo_OD	Chimp-specific	658	6	-45.1666316517088	0.8736	0.0805	0.9072	0.6086	0.734	0.0417	1.17925486379709e-25	2.50078238261122e-28	0.0245459331117001
chr6	13787471	13787602	Human_hypo_OD	Chimp-specific	132	5	-45.1225654314961	0.8193	0.0396	0.8253	0.6221	0.8198	0.1174	5.39824983227341e-58	9.90275707219467e-33	0.000297347587076763
chr2	242364974	242365975	Human_hypo_OD	Chimp-specific	1002	7	-45.1065010034304	0.7271	0.4056	0.8297	0.7523	0.8927	0.1031	8.7699231781993e-08	2.23575705450684e-154	1.51193328532429e-59
chr16	84233393	84233594	Human_hypo_OD	Chimp-specific	202	6	-45.0868511933923	0.8557	0.1576	0.8997	0.6616	0.7878	0.2471	2.56332843555131e-20	6.5796598301947e-07	1.43870520584296e-05
chr2	236467343	236467401	Human_hypo_OD	Chimp-specific	59	5	-45.0632974356981	0.9248	0.2743	0.9634	0.8731	0.9585	0.0981	9.44703758556314e-27	1.05360445932411e-55	7.94896761138829e-08
