chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_interaction_HvsC	Bonferroni_interaction_MvsC	Bonferroni_interaction_MvsH
chr18	74596381	74597046	Human_hypo_ND	Chimp-specific	666	8	54.7023646628307	0.5958	0.9208	0.937	0.9591	0.5385	0.9526	1.75535198214879e-39	1.02545886519165e-53	0.000142999738683075
chr1	235570839	235572023	Human_hypo_ND	Chimp-specific	1185	10	54.5830047730281	0.5684	0.8991	0.8476	0.8774	0.6214	0.8956	1.12342980726817e-18	9.36456000705162e-12	0.0474276563304837
chr22	33869215	33870218	Human_hypo_ND	Chimp-specific	1004	10	54.5364606311066	0.6078	0.9602	0.9108	0.9612	0.6445	0.923	4.60144947551217e-24	2.44945261278314e-09	0.0679192098233406
chr20	45927097	45927671	Human_hypo_ND	Chimp-specific	575	13	54.4087569274308	0.5848	0.9321	0.8267	0.9184	0.4764	0.9239	2.65011855686097e-13	4.79159657094115e-27	0.00543160100150741
chr2	240067260	240067894	Human_hypo_ND	Chimp-specific	635	11	54.2333440876231	0.5248	0.8895	0.8398	0.8985	0.3044	0.6562	1.93038992296895e-10	6.86397505645905e-08	0.0971107746908415
chr16	23081816	23082409	Human_hypo_ND	Chimp-specific	594	10	53.9568194421014	0.44	0.7909	0.8805	0.904	0.1959	0.6928	5.67732308908914e-20	1.78480368346532e-33	0.00033638442090245
chr8	5119228	5119750	Human_hypo_ND	Chimp-specific	523	9	53.9204377436799	0.7058	0.9115	0.9403	0.8812	0.6691	0.922	1.77136239071885e-32	7.73541749714143e-25	0.393237645030674
chr5	162343536	162344269	Human_hypo_ND	Chimp-specific	734	6	53.8123814714868	0.4805	0.809	0.8731	0.7407	0.5707	0.857	1.79090082729799e-39	2.78407445773126e-36	0.378562314531058
chr17	60801158	60801953	Human_hypo_ND	Chimp-specific	796	9	53.740141514412	0.5264	0.9009	0.8532	0.895	0.4761	0.8256	3.96160652263512e-33	8.80675754703911e-23	0.0664329285768075
chr21	36321963	36322204	Human_hypo_ND	Chimp-specific	242	8	53.2423133835643	0.6472	0.9424	0.9363	0.9286	0.7309	0.9367	4.31483762782782e-22	6.63656546171556e-10	0.0236873102021002
chr20	47999861	48000339	Human_hypo_ND	Chimp-specific	479	10	53.1799750505596	0.4908	0.9481	0.8394	0.9679	0.5299	0.9413	2.20012918139113e-17	4.42045972003232e-11	0.167757066007254
chr5	3116846	3117612	Human_hypo_ND	Chimp-specific	767	8	52.9987017335638	0.2774	0.5602	0.6453	0.5957	0.1344	0.2764	5.62102084852337e-14	1.85807597180332e-07	0.0232498157541005
chr7	140057824	140059370	Human_hypo_ND	Chimp-specific	1547	12	52.8829364239502	0.6399	0.9054	0.761	0.8632	0.6458	0.9244	3.64362388780408e-12	1.61018935208834e-09	0.725803692609375
chr8	10074844	10075946	Human_hypo_ND	Chimp-specific	1103	11	52.4765542176011	0.5798	0.9374	0.8143	0.9252	0.6722	0.9545	3.6098605959083e-13	7.87292919721788e-08	0.00798437540315437
chr17	5276372	5277297	Human_hypo_ND	Chimp-specific	926	9	52.4735149376883	0.1907	0.8098	0.4625	0.7889	0.3166	0.8699	2.30802326624382e-28	7.19908525888215e-13	0.0168426202020916
chr12	110563222	110564489	Human_hypo_ND	Chimp-specific	1268	12	52.4169012335084	0.5602	0.9373	0.8264	0.941	0.4346	0.8719	3.68565917381897e-12	4.91054353101907e-25	0.456799980321436
chr17	78427428	78427641	Human_hypo_ND	Chimp-specific	214	8	51.3486120882804	0.6173	0.8477	0.8924	0.8455	0.6062	0.8438	4.80374848543671e-33	1.73611464485189e-12	0.737755840337831
chr13	109036596	109037236	Human_hypo_ND	Chimp-specific	641	7	51.2138646738529	0.5122	0.9301	0.7961	0.9603	0.3199	0.8681	2.55765574174989e-14	2.28720428091668e-33	0.00719154242676408
chr4	109900764	109902013	Human_hypo_ND	Chimp-specific	1250	10	50.8772867653187	0.6107	0.9042	0.8478	0.8854	0.6152	0.7757	1.34546104742937e-40	1.7693274529114e-08	5.46971132753818e-08
chr12	80329861	80332162	Human_hypo_ND	Chimp-specific	2302	11	50.76286319963	0.4602	0.6735	0.7115	0.7647	0.5577	0.7432	2.98922270301482e-12	1.61727080385699e-06	0.438813718812269
chr17	62607416	62608204	Human_hypo_ND	Chimp-specific	789	9	50.1029789270017	0.6389	0.8348	0.8755	0.8578	0.6167	0.8125	7.71735023184712e-14	4.77290989249199e-16	0.523898589739204
chr10	101324619	101325420	Human_hypo_ND	Chimp-specific	802	10	50.0906666534059	0.6724	0.8776	0.9263	0.8938	0.6522	0.8222	1.42254715087965e-27	6.62828414001486e-14	0.121493020174662
chr12	120436358	120437128	Human_hypo_ND	Chimp-specific	771	11	49.526591155855	0.5799	0.9219	0.8119	0.9278	0.6482	0.915	1.65556556725953e-11	4.28244783791136e-11	0.0253698762885029
chr8	135048357	135049090	Human_hypo_ND	Chimp-specific	734	6	49.4868829039237	0.6029	0.9116	0.9439	0.9202	0.6139	0.7793	9.99490912845339e-60	1.68920278576483e-16	3.97586175375308e-11
chr7	111383162	111383960	Human_hypo_ND	Chimp-specific	799	8	48.6650978695868	0.5244	0.8678	0.8395	0.8469	0.5011	0.715	2.6283172795062e-29	4.48299189924333e-08	7.11187081660035e-08
chr6	34911376	34912232	Human_hypo_ND	Chimp-specific	857	10	48.6475528209584	0.7318	0.8729	0.8885	0.8242	0.6592	0.8773	3.07690999660712e-26	2.42252374240977e-32	0.00134068205422828
chr3	37829172	37829647	Human_hypo_ND	Chimp-specific	476	7	48.0447832600564	0.2177	0.485	0.418	0.3547	0.1863	0.4325	4.05887712031685e-18	2.7260534646902e-16	0.721799621084973
chr8	70467974	70468302	Human_hypo_ND	Chimp-specific	329	7	47.7201173389578	0.5579	0.964	0.8516	0.9469	0.5244	0.9656	1.73775820667423e-19	3.14138725932911e-24	0.257915740402898
chr20	21079824	21080405	Human_hypo_ND	Chimp-specific	582	8	47.6772491048459	0.3575	0.5865	0.5242	0.4304	0.3373	0.5007	1.3848486550123e-15	1.14125785772517e-09	0.029529273573817
chr15	22879807	22880267	Human_hypo_ND	Chimp-specific	461	10	47.4842047092447	0.6373	0.9449	0.8321	0.9249	0.5877	0.9419	1.34199336065669e-12	5.92686351842084e-19	0.0200628170609798
chr16	23612984	23613411	Human_hypo_ND	Chimp-specific	428	7	47.413954999661	0.5847	0.9421	0.9525	0.9528	0.6113	0.942	4.04667527236442e-32	3.14478430287617e-19	0.428657023167869
chr14	96499328	96499790	Human_hypo_ND	Chimp-specific	463	10	47.4091934935915	0.8031	0.95	0.9324	0.9358	0.6536	0.9024	1.47267374635025e-13	5.38715313718398e-15	0.0415937181405715
chr1	64055717	64056025	Human_hypo_ND	Chimp-specific	309	5	47.1127681063014	0.5554	0.8688	0.911	0.8022	0.7277	0.9039	1.22298564661887e-49	5.21225112893613e-22	0.0069598485841784
chr15	22966158	22966367	Human_hypo_ND	Chimp-specific	210	9	47.0511010049381	0.6951	0.968	0.9117	0.9682	0.7146	0.9407	2.58595696957958e-15	5.30427582594176e-06	0.00786082324727739
chr17	76101742	76102354	Human_hypo_ND	Chimp-specific	613	12	46.8860098199368	0.5889	0.8416	0.771	0.8165	0.5688	0.7937	7.338633682189e-14	2.30864210734158e-09	0.0333144425227582
chr14	91817186	91817509	Human_hypo_ND	Chimp-specific	324	10	46.8518508792971	0.5282	0.9461	0.8061	0.9632	0.4378	0.9588	3.00323506645631e-07	1.00878930404804e-14	0.0060717026152854
chr12	19483353	19485841	Human_hypo_ND	Chimp-specific	2489	8	46.5830571583804	0.6859	0.9524	0.8392	0.9402	0.7051	0.9062	5.90338344517778e-21	3.62336722430936e-09	0.0126717662744577
chr2	109908351	109908554	Human_hypo_ND	Chimp-specific	204	9	46.555972491781	0.6915	0.9518	0.912	0.9298	0.3478	0.8464	1.28574165139553e-16	8.82875269379683e-24	2.86345438086636e-07
chr12	10336861	10337461	Human_hypo_ND	Chimp-specific	601	6	46.5369530130247	0.6126	0.8083	0.9449	0.8096	0.738	0.9002	5.82256350305523e-24	3.96850039407583e-17	0.784079305321705
chr18	60845587	60846049	Human_hypo_ND	Chimp-specific	463	12	46.2581868079455	0.5435	0.8354	0.7645	0.808	0.5076	0.8586	5.14203096151939e-13	3.9052978136036e-15	0.130738424639403
chr1	23411384	23411606	Human_hypo_ND	Chimp-specific	223	7	46.1876411650197	0.2844	0.9026	0.7037	0.9186	0.0601	0.9007	5.99573988095452e-16	6.87574544566307e-68	2.79670767214998e-14
chr1	3070457	3070603	Human_hypo_ND	Chimp-specific	147	8	46.096433559506	0.3204	0.8388	0.6675	0.7631	0.3489	0.7523	2.01738743262013e-11	1.97419175251081e-06	0.0174325901328606
chr1	92638902	92640061	Human_hypo_ND	Chimp-specific	1160	8	46.0316010159398	0.4949	0.9641	0.8198	0.9583	0.417	0.9487	8.5857963562043e-35	7.1067149902395e-35	0.350675404806959
chr11	68697719	68698102	Human_hypo_ND	Chimp-specific	384	9	45.7571576888486	0.6003	0.9607	0.8863	0.9428	0.4736	0.9678	3.23751449567055e-13	6.62954065237184e-43	0.00680083252328106
chr3	40654451	40655002	Human_hypo_ND	Chimp-specific	552	7	45.5930667894435	0.6225	0.9037	0.9414	0.9365	0.5365	0.8647	2.8620378833301e-23	4.04069489323177e-23	0.564075465888091
chr2	11573910	11574449	Human_hypo_ND	Chimp-specific	540	6	45.5695376844876	0.5468	0.9284	0.9438	0.9463	0.4621	0.9381	1.23709788017476e-40	4.86068345615697e-39	0.0193238459419092
chr5	168221987	168222423	Human_hypo_ND	Chimp-specific	437	5	45.0623209036861	0.4707	0.9633	0.901	0.9353	0.4226	0.9197	1.27217582513547e-49	1.52448154474423e-26	0.224768554045635
chr2	37617605	37618482	Human_hypo_ND	Chimp-specific	878	7	44.8516894247892	0.4964	0.9299	0.8156	0.9027	0.488	0.9111	4.4433505850674e-15	2.61375787790463e-19	0.368602309738915
chr17	70674313	70674672	Human_hypo_ND	Chimp-specific	360	7	44.797930968176	0.5194	0.9373	0.9289	0.9637	0.5266	0.9358	3.51150696658547e-14	3.96014353745483e-10	0.475660087037354
chr13	74388111	74388742	Human_hypo_ND	Chimp-specific	632	9	44.3763456311393	0.7469	0.9703	0.912	0.9646	0.5402	0.9492	9.83484806841224e-10	2.8478015109577e-16	1.80907235701283e-05
chr7	70632714	70633287	Human_hypo_ND	Chimp-specific	574	11	44.2118677467398	0.5627	0.9495	0.7868	0.9543	0.6491	0.9305	2.08441591426164e-11	0.00452903953446272	0.010978589080996
chr10	16339714	16340303	Human_hypo_ND	Chimp-specific	590	6	44.0791870080295	0.3608	0.6588	0.6083	0.4995	0.3593	0.4892	2.91076823025403e-16	7.45006232916115e-06	7.56499973300066e-05
chr11	125795595	125796409	Human_hypo_ND	Chimp-specific	815	6	44.0508693611027	0.5999	0.8844	0.9187	0.869	0.6044	0.9644	1.52523035939149e-31	7.61035236441002e-53	7.89950095925979e-05
chr1	237111132	237111774	Human_hypo_ND	Chimp-specific	643	8	44.0434491845271	0.5013	0.8503	0.8117	0.7367	0.3998	0.7091	7.58450475632905e-32	3.0736408207583e-25	0.0162305437065352
chr1	12070159	12073452	Human_hypo_ND	Chimp-specific	3294	8	44.0016429117895	0.7804	0.8849	0.917	0.9158	0.793	0.8957	3.8092971504293e-10	8.23196141180092e-10	0.223799969613034
chr4	124448186	124448998	Human_hypo_ND	Chimp-specific	813	8	43.9765704596522	0.6731	0.9657	0.9409	0.9622	0.753	0.9515	5.57951987089998e-21	4.26979955099207e-19	3.37569284948337e-05
chr13	113581066	113581529	Human_hypo_ND	Chimp-specific	464	7	43.6843484950378	0.6848	0.9435	0.8861	0.9407	0.6783	0.8793	4.56028653615521e-17	5.76022738825005e-06	0.0995887042780482
chr15	52822537	52822773	Human_hypo_ND	Chimp-specific	237	9	43.4863055333898	0.3861	0.9093	0.7216	0.899	0.3989	0.8597	9.42097846466679e-08	0.000102206375511554	0.0629556451231303
chr6	36583964	36584512	Human_hypo_ND	Chimp-specific	549	9	43.006409332853	0.7261	0.9273	0.9158	0.9218	0.8167	0.9197	8.1983582440239e-17	7.08360266185455e-06	0.0032061011982477
chr20	25191837	25192432	Human_hypo_ND	Chimp-specific	596	6	42.9648731906435	0.4685	0.8428	0.8906	0.8917	0.5276	0.7613	2.41479182006881e-22	0.00592500873949588	0.126698218230597
chr1	11285705	11286569	Human_hypo_ND	Chimp-specific	865	6	42.9020159482197	0.5669	0.9513	0.9181	0.9501	0.4484	0.9426	2.24992849923697e-43	3.43103485764016e-58	7.69833751415268e-06
chr5	59740306	59740999	Human_hypo_ND	Chimp-specific	694	6	42.7677301008416	0.4964	0.7684	0.8124	0.7275	0.5951	0.8892	5.83109534427445e-24	4.69001555161955e-41	0.00317233463025837
chr2	144763041	144763958	Human_hypo_ND	Chimp-specific	918	9	42.679130267102	0.7018	0.9442	0.9082	0.9422	0.7563	0.9279	2.71099728988702e-15	2.99658210955872e-07	0.00394049835902078
chr11	115860029	115860554	Human_hypo_ND	Chimp-specific	526	7	42.6289443528341	0.4162	0.9066	0.8354	0.9392	0.534	0.9212	2.08080054035134e-28	4.65818266885761e-09	0.0143397338409223
chr7	29370040	29370568	Human_hypo_ND	Chimp-specific	529	6	42.5720814698171	0.4391	0.7815	0.8011	0.8002	0.4082	0.8614	1.26713585340541e-11	1.89561302589029e-23	0.00117687474627048
chr4	73804996	73805753	Human_hypo_ND	Chimp-specific	758	10	42.4686840033877	0.7867	0.9444	0.931	0.9099	0.6706	0.9161	6.23415850765122e-13	2.20777956784455e-11	0.113137802717257
chr5	22046574	22047499	Human_hypo_ND	Chimp-specific	926	8	42.2462326632782	0.691	0.9368	0.9138	0.9575	0.461	0.716	0.000135491020954474	1.94665375549482e-06	0.710056150213526
chr10	62543401	62545309	Human_hypo_ND	Chimp-specific	1909	9	42.1200720262887	0.7518	0.9419	0.8927	0.8756	0.8059	0.9602	6.06910174808158e-20	5.91714916005681e-15	0.112180539564286
chr8	37995927	37996811	Human_hypo_ND	Chimp-specific	885	8	42.0225434888436	0.5698	0.8706	0.8444	0.8982	0.6721	0.8715	5.12169528981065e-16	1.74434078171294e-05	0.000716136127299537
chr14	103969277	103969422	Human_hypo_ND	Chimp-specific	146	10	41.9987069687278	0.5133	0.886	0.8366	0.9396	0.6191	0.8965	3.04636711248739e-10	2.89328548578107e-05	0.0457184388356277
chr2	109908608	109909407	Human_hypo_ND	Chimp-specific	800	7	41.9934417260426	0.255	0.9557	0.5287	0.9053	0.3023	0.9583	2.14807694741959e-16	6.22189946262858e-18	0.279908891630622
chr8	119475554	119477545	Human_hypo_ND	Chimp-specific	1992	7	41.6865384862914	0.5799	0.9461	0.842	0.8495	0.5834	0.8844	1.61102997268234e-41	8.51428215639473e-19	1.18030734291865e-06
chr11	15529598	15531187	Human_hypo_ND	Chimp-specific	1590	7	41.4815288703841	0.7679	0.948	0.8844	0.9413	0.7126	0.959	1.21204170178773e-06	1.22175122763618e-13	0.00204942577882771
chr8	3981381	3981717	Human_hypo_ND	Chimp-specific	337	8	41.1083960467421	0.6934	0.9124	0.9446	0.9527	0.4335	0.7413	5.35442080175551e-13	1.81391312390849e-08	0.790201076009115
chr8	38712605	38712958	Human_hypo_ND	Chimp-specific	354	8	40.975407959602	0.4833	0.9495	0.7601	0.9409	0.4248	0.8959	8.09548733062268e-15	1.81174730620906e-08	0.505738123808544
chr6	170389912	170390251	Human_hypo_ND	Chimp-specific	340	5	40.8516533246077	0.6489	0.9712	0.964	0.9491	0.5738	0.9537	2.87644812380443e-37	9.6538996525708e-55	0.309127012771451
chr11	119523384	119523912	Human_hypo_ND	Chimp-specific	529	6	40.3426909702493	0.6356	0.957	0.897	0.949	0.6322	0.9518	1.75157814023304e-20	1.02735689100171e-22	0.867951019470553
chr20	58157817	58158034	Human_hypo_ND	Chimp-specific	218	8	40.2376215355339	0.4575	0.8172	0.7029	0.7715	0.2958	0.7154	6.83190632495617e-10	5.36411746718997e-15	0.556704525346423
chr3	40004449	40004739	Human_hypo_ND	Chimp-specific	291	5	40.1476154563267	0.5644	0.9397	0.9025	0.943	0.5764	0.9205	4.75190235753372e-20	3.44339316578253e-15	0.636794717383623
chr12	79532805	79533069	Human_hypo_ND	Chimp-specific	265	7	40.1185601244595	0.4454	0.9322	0.8082	0.9548	0.6203	0.9419	1.41395696190058e-13	3.77645400205856e-05	0.0537792771026132
chr12	103696665	103697438	Human_hypo_ND	Chimp-specific	774	6	40.0360668429138	0.6789	0.9456	0.8904	0.9165	0.5776	0.9049	2.90319497928378e-26	4.6400502659069e-16	0.810724735704214
