chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_interaction_HvsC	Bonferroni_interaction_MvsC	Bonferroni_interaction_MvsH
chr13	52188502	52189684	Human_hyper_ND	Human-specific	1183	9	-51.413913026338	0.5859	0.265	0.3306	0.2167	0.2194	0.1453	3.63274808356307e-29	0.283503729784023	1.49880269141646e-16
chr5	159498397	159499403	Human_hyper_ND	Human-specific	1007	9	-49.4371871058208	0.561	0.2016	0.3024	0.2345	0.1636	0.2117	2.20629710333925e-24	9.02170690467234e-06	7.48510085605707e-59
chr17	8957764	8958292	Human_hyper_ND	Human-specific	529	15	-48.302059169534	0.7582	0.2973	0.5793	0.3229	0.4079	0.2778	1.11299087641871e-07	0.00266352126356902	1.09397008502874e-18
chr20	47579801	47580092	Human_hyper_ND	Human-specific	292	7	-46.9836164820045	0.8501	0.3059	0.5854	0.4826	0.6551	0.288	7.39523714803239e-16	5.06465064661978e-06	2.36972044669659e-07
chr4	168918646	168919877	Human_hyper_ND	Human-specific	1232	7	-43.6556547042496	0.9456	0.8096	0.7581	0.7345	0.7369	0.6612	0.00853575966945192	0.448246825195215	7.0060779250746e-07
chr1	8362413	8362676	Human_hyper_ND	Human-specific	264	9	-42.9055948634927	0.8302	0.1241	0.614	0.2021	0.4965	0.1277	7.20842674273041e-11	0.53240407718677	1.94055083847095e-18
chr8	10166501	10166953	Human_hyper_ND	Human-specific	453	10	-41.9958870384703	0.5986	0.1989	0.229	0.2045	0.2775	0.2348	6.70065380397929e-07	0.72921189636071	2.1663349357589e-09
chr9	101043111	101043565	Human_hyper_ND	Human-specific	455	5	-41.5836726207349	0.876	0.6053	0.3926	0.5082	0.3755	0.5171	7.18070556688485e-45	0.82761530611987	3.1839232955858e-32
chr18	56611616	56612318	Human_hyper_ND	Human-specific	703	7	-40.9503360471182	0.6517	0.2227	0.2972	0.2871	0.2541	0.1322	6.30130231808668e-24	0.00187068477030342	1.2435871114161e-13
chr3	182335588	182336170	Human_hyper_ND	Human-specific	583	8	-40.8858074244395	0.6956	0.0899	0.5037	0.1708	0.1892	0.0671	1.46703412352643e-15	2.74339892271404e-05	9.76029634388403e-32
chr11	104305231	104305850	Human_hyper_ND	Human-specific	620	4	-40.8470386791045	0.9052	0.5359	0.4994	0.6373	0.6698	0.6427	1.17585464976454e-49	9.58338459149923e-06	1.08392817966637e-25
chr4	8395692	8395941	Human_hyper_ND	Human-specific	250	9	-40.4928301828212	0.3992	0.044	0.1702	0.0572	0.2746	0.043	1.40808866021558e-06	0.0348566857346405	0.00461829207097327
chr17	27143624	27143734	Human_hyper_ND	Human-specific	111	4	-40.4891988757171	0.9083	0.2014	0.4748	0.3385	0.498	0.3558	7.26074184744117e-28	0.60297585268019	1.75234481895975e-36
chr12	63206915	63207225	Human_hyper_ND	Human-specific	311	12	-40.3617176376551	0.2805	0.0986	0.0984	0.0482	0.0948	0.032	0.000167798567406187	0.422678924772325	0.00105148162836514
chr5	124075445	124076873	Human_hyper_ND	Human-specific	1429	10	-39.6511113834552	0.5187	0.1826	0.3987	0.3502	0.3437	0.2222	1.82524586923061e-13	0.0390992419195768	1.49156585191615e-13
chr2	59889359	59890385	Human_hyper_ND	Human-specific	1027	10	-37.8353900164871	0.8702	0.5799	0.7662	0.6388	0.7714	0.6189	2.43109610673461e-12	0.425295467688566	6.01448478687302e-05
chr8	8820459	8820884	Human_hyper_ND	Human-specific	426	12	-37.82680031084	0.3143	0.1263	0.1482	0.0611	0.0731	0.0673	0.00173714198595312	0.000287320039042106	3.49553167198842e-19
chr9	80828655	80829394	Human_hyper_ND	Human-specific	740	5	-37.6560417651427	0.5399	0.0627	0.3316	0.1445	0.1804	0.092	2.33914792366539e-38	0.254467706990329	3.86344826470082e-44
chr10	31319370	31319820	Human_hyper_ND	Human-specific	451	11	-35.9225656969021	0.7567	0.2339	0.3872	0.1119	0.1039	0.0447	5.83310012055481e-08	7.00652321893287e-10	1.80970114258936e-75
chr13	44619208	44619943	Human_hyper_ND	Human-specific	736	7	-35.6366348309474	0.6328	0.2612	0.1044	0.0978	0.0917	0.0562	1.63710212065095e-13	0.159045845632465	4.81411252993987e-20
chr13	99755933	99756215	Human_hyper_ND	Human-specific	283	7	-35.4368778017212	0.6058	0.1093	0.2033	0.0278	0.3221	0.0768	1.69147497244373e-07	0.984685706626515	4.24700016981408e-08
chr9	2241066	2241282	Human_hyper_ND	Human-specific	217	8	-35.3993346371227	0.5868	0.1943	0.4419	0.2871	0.2425	0.1051	2.00554468110838e-08	0.685925483302986	1.39077261470892e-07
chr13	108374052	108374356	Human_hyper_ND	Human-specific	305	6	-33.6444133898121	0.3229	0.0695	0.0283	0.0648	0.0323	0.0225	1.84404493003863e-14	0.140849132754948	2.96573003149089e-12
chr1	173389555	173389715	Human_hyper_ND	Human-specific	161	4	-33.4590519356246	0.5572	0.0588	0.0345	0.0064	0.0115	0.0052	2.551867217083e-28	0.346385875824853	2.88114624445043e-43
chr4	104020099	104020554	Human_hyper_ND	Human-specific	456	4	-33.1177229436804	0.6359	0.0569	0.3936	0.1708	0.4218	0.1796	2.36123857292544e-41	0.551537147802892	2.96691802930394e-22
chr17	29297516	29297873	Human_hyper_ND	Human-specific	358	9	-32.736690914162	0.2076	0.0165	0.0101	0.0032	0.0073	0.0047	2.25091888237022e-15	0.705654010331298	1.72463767956185e-23
chr4	170189999	170190651	Human_hyper_ND	Human-specific	653	8	-32.7289969969699	0.6516	0.242	0.4497	0.3347	0.4953	0.395	1.00151328504772e-05	0.707555902097859	1.23408191326443e-08
chr6	112471740	112471917	Human_hyper_ND	Human-specific	178	4	-32.5967525106651	0.7355	0.3138	0.088	0.0944	0.2367	0.2299	1.3678454536838e-23	0.656749138201741	7.41565089657525e-17
chr3	66743992	66744443	Human_hyper_ND	Human-specific	452	6	-31.5298952730611	0.6339	0.0595	0.2876	0.0516	0.2525	0.0227	4.20315863095052e-07	0.767033192573742	9.2917395930162e-09
chr10	123674206	123674576	Human_hyper_ND	Human-specific	371	5	-31.0529756600964	0.8856	0.7002	0.6277	0.7363	0.3934	0.4704	2.27955465166584e-23	0.010870523809557	3.45771375211746e-16
chr8	58660712	58661265	Human_hyper_ND	Human-specific	554	6	-30.5306931262199	0.4841	0.0874	0.1306	0.032	0.2637	0.0677	4.88282872366259e-09	0.137386730161209	6.29943545352832e-07
chr18	21159620	21160046	Human_hyper_ND	Human-specific	427	6	-30.4837136789398	0.8723	0.681	0.5769	0.6947	0.7242	0.5963	1.4319632568357e-07	0.0522583158202222	0.00178899268724988
chr5	174964192	174964359	Human_hyper_ND	Human-specific	168	6	-29.8732252662741	0.8079	0.4668	0.5098	0.5237	0.3795	0.5566	2.95203146986018e-08	0.0346521754702114	3.90885902142011e-22
chr13	111094742	111095282	Human_hyper_ND	Human-specific	541	7	-29.6211774599129	0.8602	0.6655	0.6082	0.6754	0.4391	0.5859	1.80297167296186e-19	0.245649904578768	1.10633196224379e-26
chr1	46908741	46908808	Human_hyper_ND	Human-specific	68	4	-29.2615180444705	0.5744	0.1276	0.1368	0.1616	0.0253	0.0224	1.79826844030583e-23	0.467805589667483	1.00782937876091e-24
chr6	116646768	116647797	Human_hyper_ND	Human-specific	1030	6	-29.2408264955642	0.9209	0.6533	0.7379	0.5277	0.5294	0.5133	8.92195255242955e-05	0.00379266000507202	5.3231616366297e-25
chr1	31222034	31222121	Human_hyper_ND	Human-specific	88	6	-29.0496750472752	0.8417	0.0968	0.4899	0.0691	0.3418	0.0106	7.92811245311202e-07	0.743851510785658	1.79132670759188e-09
chr18	73495968	73496185	Human_hyper_ND	Human-specific	218	6	-28.395931464536	0.7514	0.2676	0.1983	0.0763	0.1654	0.0462	2.15894881272068e-07	0.821314013891906	0.000143807419255091
chr2	110370667	110370864	Human_hyper_ND	Human-specific	198	9	-28.345210580434	0.2135	0.0313	0.0782	0.0165	0.049	0.0088	2.35111840589829e-14	0.65514408714439	2.06035706852756e-12
chr19	42437491	42437620	Human_hyper_ND	Human-specific	130	6	-28.1316034156458	0.7548	0.2081	0.5472	0.3034	0.6404	0.5251	1.57836747696422e-09	0.0468522534184715	9.11899977226477e-14
chr10	24994490	24995591	Human_hyper_ND	Human-specific	1102	7	-28.0196655486386	0.5444	0.0927	0.3223	0.1159	0.2667	0.2802	5.89686555186747e-09	7.12981374367815e-09	2.71113798690169e-60
chr12	70012955	70013178	Human_hyper_ND	Human-specific	224	4	-27.9506872011872	0.8313	0.5047	0.4478	0.5641	0.5217	0.6964	1.73477544404005e-20	0.297270768565209	7.24870280814113e-36
chr6	42421976	42422460	Human_hyper_ND	Human-specific	485	7	-27.7246359591735	0.6317	0.1994	0.2118	0.0631	0.412	0.2512	6.92944032700824e-10	0.52314609655149	4.67090873521048e-20
chr9	98243701	98244025	Human_hyper_ND	Human-specific	325	6	-27.6956929916535	0.8533	0.4801	0.7035	0.542	0.7591	0.4692	2.13938454376259e-06	0.00834450394370342	0.000798885781070918
chr6	45501258	45501605	Human_hyper_ND	Human-specific	348	6	-27.3683846073236	0.5888	0.214	0.2587	0.1327	0.3142	0.1413	4.98313161630591e-07	0.135195105573849	1.21540023648537e-05
chr4	122618565	122618622	Human_hyper_ND	Human-specific	58	6	-27.2954606056446	0.1947	0.0032	0.0174	0.0019	0.0642	0.0576	9.04671795622245e-25	0.164585811332614	4.18766866802569e-28
chr11	123376394	123377738	Human_hyper_ND	Human-specific	1345	5	-27.276251044432	0.722	0.4442	0.2884	0.3406	0.499	0.4148	1.5072120900064e-32	2.82005470419183e-06	1.84950936451256e-12
chr4	40310428	40310737	Human_hyper_ND	Human-specific	310	5	-26.2651496108796	0.816	0.687	0.555	0.6364	0.441	0.4596	1.14884224315551e-09	0.00668047691599507	0.000267472287405291
chr14	99973893	99974086	Human_hyper_ND	Human-specific	194	5	-26.1667358353659	0.9421	0.7971	0.599	0.6219	0.3909	0.3245	6.40894516155792e-09	0.0875020948196977	1.3766213635935e-05
chr12	73509728	73510132	Human_hyper_ND	Human-specific	405	6	-26.0638178571208	0.8817	0.6202	0.7575	0.6462	0.738	0.6218	2.44240976290295e-07	0.886947628138051	7.52910838526816e-09
chr20	48341213	48341953	Human_hyper_ND	Human-specific	741	5	-25.8409857167362	0.7931	0.4887	0.2647	0.2692	0.2056	0.2019	3.47995025943296e-24	0.510289643774843	1.38994653696418e-27
chr15	24105882	24105980	Human_hyper_ND	Human-specific	99	6	-25.7269984451398	0.7465	0.4674	0.5138	0.4736	0.5506	0.4389	8.46703758906234e-07	0.136643193185309	0.00591445257809581
chr4	109434370	109434612	Human_hyper_ND	Human-specific	243	7	-25.1289152523755	0.2299	0.0138	0.0894	0.0164	0.0239	0.0036	3.77615640795583e-07	0.0173967161474264	2.35199138929777e-20
chr10	61668184	61668407	Human_hyper_ND	Human-specific	224	5	-24.7739040358793	0.1436	0.0061	0.0203	0.0042	0.006	0.001	3.17885908848165e-11	0.642920842308985	2.06432566300757e-14
chr1	161147696	161147752	Human_hyper_ND	Human-specific	57	7	-24.4565896732321	0.2335	0.0588	0.0386	0.0076	0.0319	0.0128	7.3116323009143e-06	0.428735156689656	2.90124890127975e-08
chr2	16160593	16160661	Human_hyper_ND	Human-specific	69	4	-24.0098280897154	0.9284	0.1177	0.6163	0.1673	0.6047	0.1854	3.25840577474099e-17	0.853204581931644	2.41743075622452e-18
chr16	26090512	26090791	Human_hyper_ND	Human-specific	280	5	-23.9345397924132	0.7099	0.0475	0.4731	0.0702	0.4203	0.0317	1.24824353156925e-09	0.221347003370324	8.90307911567795e-07
chr12	106539009	106539708	Human_hyper_ND	Human-specific	700	5	-23.5890249266396	0.6046	0.2332	0.4655	0.4005	0.4688	0.3216	9.4720668780216e-25	0.0166035518992063	1.12827385886398e-16
chr17	2886444	2886497	Human_hyper_ND	Human-specific	54	5	-23.3896080282222	0.6338	0.018	0.3491	0.0225	0.2022	0.4381	1.92802306499322e-06	1.41939209381102e-21	4.47531535938216e-54
chr10	116249973	116250314	Human_hyper_ND	Human-specific	342	4	-23.3748032356853	0.869	0.6199	0.7184	0.705	0.5775	0.6008	1.18360064451916e-13	0.362850200184243	1.65563733704421e-12
chr6	162323021	162323447	Human_hyper_ND	Human-specific	427	5	-22.8529983746307	0.8997	0.5086	0.569	0.5221	0.0862	0.0853	1.30556939372743e-16	0.160954931580831	3.03858810249506e-29
chr11	62433796	62433912	Human_hyper_ND	Human-specific	117	6	-22.6458116199635	0.449	0.257	0.1319	0.1126	0.009	0.0839	0.000231135618110824	3.67054717348369e-06	6.03763304482788e-21
chr5	73194373	73195346	Human_hyper_ND	Human-specific	974	7	-22.1802364512941	0.9079	0.487	0.7084	0.5859	0.2792	0.3559	6.67321325519696e-27	0.0212143871526955	1.29424296967791e-59
chr2	127138883	127139199	Human_hyper_ND	Human-specific	317	5	-22.0134067395414	0.4713	0.1819	0.2779	0.2007	0.2289	0.1465	2.93251211805542e-07	0.130742397192843	2.50808287494348e-07
chr12	75043738	75043991	Human_hyper_ND	Human-specific	254	4	-21.9399303425972	0.8447	0.4424	0.7146	0.5374	0.5374	0.3346	1.30467327248312e-11	0.942547064113174	1.9436632071745e-11
chr13	104172706	104172931	Human_hyper_ND	Human-specific	226	4	-21.7765889531221	0.7601	0.5407	0.5423	0.5861	0.4211	0.5861	2.79528302402263e-07	0.124861032532467	1.07953916539322e-10
chr12	120051805	120052216	Human_hyper_ND	Human-specific	412	5	-21.6547866914923	0.8394	0.7051	0.6542	0.7223	0.5312	0.514	9.19856402649213e-05	0.166193165409273	0.006912123432268
chr17	78638394	78638928	Human_hyper_ND	Human-specific	535	5	-21.3156392795188	0.7388	0.5513	0.4126	0.4813	0.3886	0.3625	1.79233286808987e-10	0.0952418330639209	0.000362672969837935
chr1	113379145	113379525	Human_hyper_ND	Human-specific	381	4	-21.2825191447041	0.8322	0.2687	0.673	0.3679	0.643	0.2751	5.63027679880568e-14	0.00960450636335813	0.00109428972367201
chr15	37325871	37326711	Human_hyper_ND	Human-specific	841	5	-21.2649311432482	0.8096	0.5026	0.695	0.6458	0.5426	0.4764	2.15712827813506e-16	0.125360395063572	3.16221786414515e-10
chr17	57451178	57451852	Human_hyper_ND	Human-specific	675	5	-21.2458678895528	0.8287	0.5171	0.5566	0.5504	0.27	0.2984	8.94229114248299e-15	0.463781532482491	2.00364959302342e-15
chr11	74682535	74682644	Human_hyper_ND	Human-specific	110	4	-20.6528850349391	0.6933	0.039	0.4061	0.0572	0.4121	0.0131	4.79453672572622e-10	0.0265853428820269	0.000143835089034494
chr8	71358516	71358757	Human_hyper_ND	Human-specific	242	4	-20.4839392419273	0.8058	0.5093	0.5557	0.5413	0.6482	0.5516	1.32605449118635e-26	0.000549508186409366	9.13976336113655e-12
chr3	93877128	93877944	Human_hyper_ND	Human-specific	817	6	-20.16298551499	0.8533	0.2383	0.627	0.1683	0.4659	0.1186	0.000465858612959108	0.105074722371158	2.52643041827727e-07
chr1	170209726	170210672	Human_hyper_ND	Human-specific	947	6	-19.9622010765159	0.9158	0.7683	0.5266	0.5736	0.6873	0.5844	8.52599432372285e-08	0.00407061191100349	1.36127773911706e-06
chr3	77584293	77584854	Human_hyper_ND	Human-specific	562	4	-19.8657806444894	0.8415	0.6677	0.645	0.7287	0.6928	0.6256	3.21727493524028e-12	0.0012921840057173	0.000107291250140338
chr8	31109718	31109806	Human_hyper_ND	Human-specific	89	4	-19.8573357753617	0.2393	0.0464	0.0314	0.0066	0.0114	0.0044	9.55423786439925e-09	0.0871829053311144	9.8096929876996e-14
chr11	23636130	23637033	Human_hyper_ND	Human-specific	904	4	-19.854016825061	0.9556	0.828	0.852	0.8097	0.858	0.8555	7.28763196855202e-09	0.166726921477993	2.28268408100422e-16
chr18	18759425	18759989	Human_hyper_ND	Human-specific	565	6	-19.8326287298919	0.572	0.3564	0.1637	0.1595	0.311	0.2378	1.63006203714176e-11	0.158222487698378	0.000121241476312491
chr8	71357922	71358445	Human_hyper_ND	Human-specific	524	4	-19.8169899991083	0.915	0.5983	0.6213	0.4828	0.7298	0.7184	1.53175651680751e-11	0.0429555331456346	2.82985898937179e-20
chr7	43623618	43623710	Human_hyper_ND	Human-specific	93	6	-19.7990807363625	0.1866	0.058	0.0545	0.0768	0.0433	0.0752	3.61639422403073e-07	0.519224116478004	9.8478762334654e-13
chr6	142871915	142872526	Human_hyper_ND	Human-specific	612	4	-19.7644900028175	0.8179	0.3318	0.6139	0.3677	0.3407	0.1729	1.36164231043749e-08	0.499329050471407	4.26307607506117e-14
chr12	116940214	116940374	Human_hyper_ND	Human-specific	161	4	-19.645443755217	0.8664	0.0987	0.6603	0.1853	0.744	0.0866	5.68802295876186e-06	0.0132486501395005	0.00343310219504453
chr6	36318848	36319055	Human_hyper_ND	Human-specific	208	5	-19.5141423803681	0.7629	0.2728	0.6353	0.3222	0.4212	0.1885	0.000356621293219143	0.42774511975933	4.45110296754874e-07
chr5	179434612	179434857	Human_hyper_ND	Human-specific	246	4	-19.2668776144582	0.2466	0.0289	0.0624	0.0612	0.0569	0.0283	7.47372962258618e-10	0.482634473440524	8.73794829640641e-09
chr14	55104637	55105095	Human_hyper_ND	Human-specific	459	5	-19.2374817663368	0.8023	0.5827	0.6034	0.619	0.6813	0.6494	1.07785284450244e-12	0.181055574430217	3.43577857178111e-05
chr2	237488723	237489107	Human_hyper_ND	Human-specific	385	5	-19.1803497102331	0.8652	0.2448	0.737	0.3173	0.5324	0.4887	2.19211308697399e-08	1.97690195358016e-12	1.47033048889773e-62
chr5	66254316	66254474	Human_hyper_ND	Human-specific	159	5	-19.0593637329037	0.3003	0.035	0.1864	0.0563	0.0836	0.0296	0.000104249483613132	0.169629357314288	6.78262347240900e-11
chr4	130244968	130245263	Human_hyper_ND	Human-specific	296	5	-19.0424746830126	0.6281	0.2205	0.4142	0.2158	0.4411	0.2796	0.000173398360206177	0.752565074354914	2.43278729337955e-06
chr15	67700577	67700695	Human_hyper_ND	Human-specific	119	5	-18.811664933162	0.8627	0.5788	0.6444	0.4996	0.128	0.0574	2.19545725889711e-05	0.871337737172763	4.19271894759465e-06
chr2	85838476	85838572	Human_hyper_ND	Human-specific	97	5	-18.5431445234006	0.4715	0.1269	0.3346	0.1454	0.1921	0.0583	0.000177358553016493	0.752565074354914	2.75125531482848e-09
chr12	130140442	130140534	Human_hyper_ND	Human-specific	93	4	-18.4090418699485	0.9084	0.6883	0.7459	0.7842	0.6455	0.6236	4.42212799625495e-09	0.195416492760375	3.55686078457532e-10
chr1	245676653	245677085	Human_hyper_ND	Human-specific	433	5	-18.2990581159026	0.7293	0.135	0.5404	0.1747	0.2709	0.0185	7.45260577207246e-10	0.914933449759554	2.18393857690844e-12
chr7	121119602	121120591	Human_hyper_ND	Human-specific	990	4	-17.8962922456242	0.8734	0.6066	0.5873	0.4642	0.654	0.5759	0.000212218531233511	0.0907540923549794	5.16133647653454e-26
chr17	12671983	12672502	Human_hyper_ND	Human-specific	520	5	-17.8849612327542	0.9185	0.6465	0.8063	0.6111	0.7871	0.6569	4.87281184701024e-05	0.822673084634433	5.22898068533695e-06
chr20	10450383	10450443	Human_hyper_ND	Human-specific	61	4	-17.7821912793539	0.2016	0.0295	0.0425	0.0126	0.0264	0.0064	3.53897639147212e-07	0.999450669385067	3.98090678017555e-10
chr3	183003781	183003859	Human_hyper_ND	Human-specific	79	4	-17.7270889408962	0.1815	0.0127	0.014	0.005	0.0381	0.0171	2.41646843993077e-09	0.824413733579546	3.97586831710327e-05
chr1	244175276	244175555	Human_hyper_ND	Human-specific	280	4	-17.5404919785067	0.5921	0.0671	0.3649	0.159	0.2184	0.0736	1.71174981410658e-14	0.581713948614622	2.58686263833278e-20
chr9	7542421	7542738	Human_hyper_ND	Human-specific	318	4	-16.6308406983573	0.8717	0.2978	0.7509	0.4177	0.7399	0.7157	5.99760566755524e-07	6.55549543797982e-12	3.9472176013456e-24
chr4	170584978	170586694	Human_hyper_ND	Human-specific	1717	4	-16.3902490795846	0.634	0.2604	0.4797	0.3119	0.2183	0.0656	4.37435471059925e-11	0.390819799218348	5.23056896516477e-09
chr20	50901532	50901754	Human_hyper_ND	Human-specific	223	4	-16.3765246048354	0.9495	0.8218	0.7677	0.7852	0.5608	0.6472	3.53377496754067e-08	0.175465007887639	8.80269503680062e-13
chr7	118213286	118213599	Human_hyper_ND	Human-specific	314	4	-16.1167421840932	0.6383	0.2097	0.4371	0.2137	0.4037	0.1567	1.39244955012312e-13	0.00811823969045201	0.00186008266311167
chr16	12328764	12329231	Human_hyper_ND	Human-specific	468	4	-15.7543577867281	0.7559	0.1401	0.5332	0.1819	0.5755	0.1142	1.02160064355388e-14	9.28513540671311e-05	1.05821569627813e-09
chr1	183703896	183704113	Human_hyper_ND	Human-specific	218	4	-15.6412648001956	0.4209	0.0462	0.2063	0.085	0.2638	0.1061	9.61485300487224e-06	0.599469134577368	8.35836317704878e-05
chr2	6141290	6141627	Human_hyper_ND	Human-specific	338	4	-15.3980683678917	0.8795	0.4681	0.6905	0.4972	0.7752	0.5482	5.85908645273723e-09	0.195169231074061	0.000249079566896156
chr11	107139577	107139797	Human_hyper_ND	Human-specific	221	4	-15.3865809663306	0.7795	0.3205	0.5937	0.3391	0.2751	0.3498	4.2097611505497e-08	2.48573477230415e-12	7.70232783556142e-30
chr8	38585853	38585908	Human_hyper_ND	Human-specific	56	5	-14.9753528942606	0.4373	0.1367	0.3073	0.2265	0.3354	0.1669	0.00154874941625211	0.137365820155555	0.00475993948186771
chr17	56655146	56655210	Human_hyper_ND	Human-specific	65	4	-14.9241762193428	0.4938	0.0016	0.256	0.0018	0.2033	0.0045	1.79090872250134e-08	0.345117904013277	7.92166817687756e-14
chr21	43641073	43641184	Human_hyper_ND	Human-specific	112	4	-14.7691512630508	0.5647	0.3105	0.2701	0.2914	0.3126	0.4114	1.487988195145e-06	0.392641321596128	2.583614425888e-12
chr2	208491263	208491336	Human_hyper_ND	Human-specific	74	4	-14.7652979186716	0.2534	0.0292	0.0527	0.0062	0.045	0.0118	2.62099356540403e-05	0.665509547423569	1.61189737219021e-05
chr6	169653013	169653419	Human_hyper_ND	Human-specific	407	4	-14.1175943815295	0.3626	0.0236	0.2382	0.0548	0.1872	0.2424	4.49548227191923e-06	8.58466281525779e-09	2.1607066601366e-34
chr4	53156569	53156840	Human_hyper_ND	Human-specific	272	4	-14.1078422781307	0.8442	0.1045	0.5518	0.0633	0.428	0.1264	1.42620174575597e-06	0.000131651940561922	4.15194096157834e-26
chr5	71305418	71305698	Human_hyper_ND	Human-specific	281	4	-13.5295688885465	0.9236	0.6701	0.7428	0.5465	0.8165	0.7442	2.87040846767038e-05	0.0932878985054821	3.69335006794737e-15
chr5	137558647	137558783	Human_hyper_ND	Human-specific	137	4	-13.4946399366575	0.2916	0.1241	0.1351	0.1315	0.0132	0.0079	5.28639404497161e-07	0.618179485566556	1.67199536489068e-07
chr11	67349641	67350195	Human_hyper_ND	Human-specific	555	4	-13.4232372891058	0.7662	0.3809	0.48	0.2894	0.4238	0.5702	2.41567955036683e-12	9.95004013530631e-15	5.53659509371311e-63
chr2	239278183	239278817	Human_hyper_ND	Human-specific	635	4	-13.3221259244592	0.7837	0.4429	0.603	0.5151	0.1516	0.3628	1.31248833751136e-15	1.42596431334479e-13	4.61940840971658e-60
chr21	41622603	41623086	Human_hyper_ND	Human-specific	484	4	-13.0198307712037	0.9027	0.7412	0.7676	0.7373	0.7093	0.7132	4.80138035511043e-07	0.377938448155874	1.26513597312036e-10
chr1	6995672	6995853	Human_hyper_ND	Human-specific	182	4	-12.9281952339812	0.5997	0.0924	0.3947	0.0853	0.3152	0.0296	0.00040937131840079	0.521028044408302	0.00113456793545508
chr6	3077260	3077364	Human_hyper_ND	Human-specific	105	4	-12.9103625705934	0.9465	0.5352	0.7364	0.4994	0.5054	0.4391	9.04450059283359e-06	0.0393122394026622	3.99336061993657e-19
chr20	37765700	37765761	Human_hyper_ND	Human-specific	62	4	-12.9006410065737	0.9057	0.6686	0.7415	0.6662	0.2608	0.1539	9.62826238408846e-08	0.61339463608265	3.11242356489397e-05
chr10	23484718	23484773	Human_hyper_ND	Human-specific	56	4	-12.8370248643604	0.3157	0.1415	0.1922	0.1347	0.0914	0.048	0.000169935197759502	0.792732699654951	0.00176254841976632
