chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_interaction_HvsC	Bonferroni_interaction_MvsC	Bonferroni_interaction_MvsH
chr22	47274557	47275170	Chimp_hypo_OD	Chimp-specific	614	14	118.390082141912	0.9474	0.929	0.9247	0.4637	0.8994	0.9514	2.69095565661618e-64	5.01286862868253e-183	1.47802443863846e-22
chr2	40509493	40510229	Chimp_hypo_OD	Chimp-specific	737	9	115.498800910943	0.5539	0.6934	0.8134	0.2336	0.6305	0.5506	1.68926175574001e-77	4.03530217739614e-33	1.90216275221086e-14
chr6	793348	793715	Chimp_hypo_OD	Chimp-specific	368	14	114.679581185415	0.7673	0.8368	0.8211	0.4	0.6729	0.8532	9.80266869669535e-33	2.80350618642429e-35	0.117224250164264
chr11	77378263	77378873	Chimp_hypo_OD	Chimp-specific	611	16	112.453300099154	0.9397	0.9146	0.9304	0.5104	0.9198	0.922	9.50858155334452e-34	2.71045201039936e-39	0.0480735465811892
chr7	4778177	4779391	Chimp_hypo_OD	Chimp-specific	1215	14	111.714348462752	0.4062	0.2827	0.5779	0.1388	0.5989	0.4699	2.07193849513287e-25	7.31141347528405e-18	0.978075965041621
chr1	92413958	92414369	Chimp_hypo_OD	Chimp-specific	412	13	109.651492773493	0.9265	0.7667	0.8462	0.2421	0.9278	0.7926	3.05072396848712e-49	7.81084982309351e-40	0.539455543212712
chr7	4167369	4167475	Chimp_hypo_OD	Chimp-specific	107	7	106.773027010235	0.9365	0.9665	0.9343	0.1397	0.9582	0.9463	6.78617877773771e-134	2.85268022984431e-93	0.000159866266443001
chr10	16703503	16705755	Chimp_hypo_OD	Chimp-specific	2253	12	106.430758844103	0.7503	0.7847	0.7802	0.2809	0.8006	0.667	5.0729855052044e-29	3.71718173774939e-22	5.58277209858699e-05
chr21	44097309	44097688	Chimp_hypo_OD	Chimp-specific	380	8	103.224458911757	0.813	0.7806	0.9146	0.2488	0.7459	0.6876	3.50693899559075e-72	1.35913444550357e-44	0.162509498673339
chr21	38891528	38891991	Chimp_hypo_OD	Chimp-specific	464	10	100.455109246982	0.8865	0.8143	0.9408	0.2322	0.9528	0.9394	4.15276025654803e-49	2.24230019091871e-51	0.000873877417165311
chr5	173503918	173504818	Chimp_hypo_OD	Chimp-specific	901	11	100.3630562451	0.6717	0.8993	0.7635	0.463	0.8033	0.932	5.22787375080547e-26	3.62845094821055e-22	0.101319907736332
chr15	48828505	48830256	Chimp_hypo_OD	Chimp-specific	1752	14	99.0519017171922	0.8085	0.6959	0.7949	0.3079	0.7472	0.6026	1.02964639660163e-48	1.46275280415588e-37	0.00367841436433099
chr12	103353275	103355012	Chimp_hypo_OD	Chimp-specific	1738	22	98.9910340110581	0.3063	0.3192	0.3477	0.1067	0.3457	0.2592	6.24542729190666e-12	3.17113711057488e-06	5.26728317032926e-05
chr2	62067000	62067453	Chimp_hypo_OD	Chimp-specific	454	10	97.9382378970869	0.9201	0.962	0.908	0.4477	0.8823	0.8607	4.19176575674179e-68	1.88105257740792e-49	6.65630816713983e-07
chr4	184855809	184856389	Chimp_hypo_OD	Chimp-specific	581	10	97.4523986573783	0.866	0.8198	0.8705	0.2992	0.826	0.6004	5.42332706433401e-40	3.85196535334896e-12	6.95249106874365e-09
chr8	95040494	95040977	Chimp_hypo_OD	Chimp-specific	484	11	95.3203669803399	0.947	0.846	0.8722	0.2363	0.8614	0.6533	4.1786561705564e-42	1.46766602886189e-26	0.14484455971798
chr10	1776080	1777557	Chimp_hypo_OD	Chimp-specific	1478	12	95.220552529127	0.7393	0.6899	0.6837	0.2101	0.6731	0.7356	1.45261336608055e-14	5.31041612137951e-22	0.0208213845801548
chr22	44514110	44516350	Chimp_hypo_OD	Chimp-specific	2241	12	92.9317833400298	0.9418	0.87	0.8994	0.2504	0.9469	0.8132	1.65407174969693e-63	1.26751260877002e-34	1.88622618679799e-09
chr13	111956245	111956835	Chimp_hypo_OD	Chimp-specific	591	10	92.7380795713293	0.8582	0.7845	0.811	0.0958	0.7107	0.6498	1.65573564718782e-76	1.11336072549521e-42	0.268172157708963
chr8	97347222	97347783	Chimp_hypo_OD	Chimp-specific	562	11	92.1811436526745	0.8078	0.7907	0.7871	0.354	0.7754	0.6557	8.65447196931431e-30	1.15575894355767e-20	4.812460126301e-06
chr2	3609785	3609952	Chimp_hypo_OD	Chimp-specific	168	6	91.724520111667	0.9565	0.9555	0.9254	0.1388	0.9469	0.9065	4.15180040768108e-61	7.95003892752308e-55	0.00217412650910648
chr10	1769795	1770757	Chimp_hypo_OD	Chimp-specific	963	10	91.5131746755431	0.7819	0.741	0.7657	0.2746	0.8541	0.9388	1.1865772610122e-19	3.35852776478904e-26	2.18939311574704e-09
chr2	169995648	169996555	Chimp_hypo_OD	Chimp-specific	908	14	91.246206965277	0.8299	0.7845	0.9025	0.4701	0.9631	0.852	8.17664953726765e-38	7.77937623138545e-26	1.03662012067781e-09
chr4	157685302	157689088	Chimp_hypo_OD	Chimp-specific	3787	13	90.8667896538738	0.9409	0.8679	0.9413	0.5529	0.9459	0.881	8.74819110253196e-18	1.44250385990997e-17	0.49687114017076
chr7	70868470	70868974	Chimp_hypo_OD	Chimp-specific	505	12	90.5783876061015	0.5854	0.7119	0.4731	0.1859	0.6404	0.913	2.2680963814833e-18	2.51067940304472e-40	3.66395976582278e-06
chr3	55490073	55490392	Chimp_hypo_OD	Chimp-specific	320	14	90.1548933931356	0.9579	0.9055	0.9484	0.5382	0.9464	0.8237	1.9271372121104e-17	4.69027765385798e-08	4.4715615445367e-05
chr6	168367045	168367731	Chimp_hypo_OD	Chimp-specific	687	8	89.7399092616063	0.9388	0.891	0.9273	0.324	0.9452	0.8466	1.95626713573821e-49	3.74170370074229e-29	0.00504463670555546
chr20	20412544	20413077	Chimp_hypo_OD	Chimp-specific	534	9	88.9864303955654	0.9539	0.8597	0.9022	0.2493	0.9687	0.8604	1.47116796027611e-31	5.43601838259819e-26	0.144481860796076
chr12	104908737	104909212	Chimp_hypo_OD	Chimp-specific	476	10	87.2416615943244	0.9258	0.7498	0.8232	0.1897	0.9136	0.6223	7.28022390854989e-24	4.23864231664375e-13	1.45285885262155e-05
chr10	25431132	25431955	Chimp_hypo_OD	Chimp-specific	824	11	86.0981829808343	0.7675	0.734	0.7928	0.286	0.6954	0.835	1.02115534949665e-37	1.81384020110044e-51	5.38502076574733e-07
chr4	54961160	54962931	Chimp_hypo_OD	Chimp-specific	1772	18	85.9912834558407	0.5449	0.5145	0.6067	0.2971	0.5228	0.4462	8.95194231327418e-10	1.16508225451376e-08	0.202695626111934
chr18	3457312	3457897	Chimp_hypo_OD	Chimp-specific	586	11	85.6138130648868	0.8499	0.6709	0.7968	0.1404	0.9086	0.7372	3.8115390257383e-30	3.05594099698409e-29	0.952178439017149
chr5	135673514	135674576	Chimp_hypo_OD	Chimp-specific	1063	9	85.3312212967557	0.7992	0.7013	0.7958	0.2952	0.8644	0.7537	2.11103735043165e-31	2.93464989340652e-29	0.974006602081571
chr5	19800993	19801395	Chimp_hypo_OD	Chimp-specific	403	11	84.8148745757726	0.9165	0.8563	0.8538	0.3792	0.8734	0.9188	7.06033450636243e-31	5.56147929006399e-20	0.00197463890653292
chr2	236677567	236678213	Chimp_hypo_OD	Chimp-specific	647	9	84.5612443470758	0.8636	0.8665	0.9071	0.3903	0.9496	0.9457	8.45652328132962e-66	4.27836138020661e-73	0.489219521607395
chr10	133261085	133261763	Chimp_hypo_OD	Chimp-specific	679	8	84.4420970496216	0.7475	0.8091	0.7017	0.2088	0.8318	0.8165	3.94744061502006e-40	2.38196887060976e-22	0.00255630811394109
chr10	15737820	15738248	Chimp_hypo_OD	Chimp-specific	429	11	84.2677122531292	0.6955	0.5463	0.6793	0.1558	0.8287	0.7075	8.38113152544839e-30	3.27559197988515e-26	0.970151041563621
chr6	4049494	4049995	Chimp_hypo_OD	Chimp-specific	502	7	84.1977005165726	0.8887	0.9054	0.8656	0.2498	0.843	0.878	2.8492118657143e-48	2.38739281447237e-43	0.541345372656611
chr17	16967601	16968410	Chimp_hypo_OD	Chimp-specific	810	10	83.8060283617359	0.6913	0.7979	0.8113	0.3597	0.8815	0.9441	3.33417709418868e-38	1.72467730492369e-37	0.0247396207982479
chr1	237995918	237997098	Chimp_hypo_OD	Chimp-specific	1181	13	83.4251822475031	0.5194	0.6122	0.685	0.3956	0.8467	0.8644	3.21335344896923e-29	1.00949419880397e-17	1.29851245462025e-05
chr13	105170368	105170831	Chimp_hypo_OD	Chimp-specific	464	8	83.008260551721	0.9579	0.8723	0.9355	0.2189	0.9561	0.9548	1.85228383417778e-39	6.56194624147679e-54	2.8412324885492e-06
chr2	206551809	206553663	Chimp_hypo_OD	Chimp-specific	1855	11	82.8707492633068	0.9387	0.9466	0.8882	0.4554	0.8899	0.8996	9.64452236137437e-42	1.31285540920515e-43	0.511802903445113
chr22	47333011	47333454	Chimp_hypo_OD	Chimp-specific	444	7	82.828633090573	0.9561	0.9487	0.9207	0.2812	0.7974	0.9414	1.64627675409384e-58	2.54662336889153e-73	2.5140176160792e-10
chr5	72568888	72570498	Chimp_hypo_OD	Chimp-specific	1611	9	82.6406847242595	0.7646	0.8533	0.8177	0.3734	0.8528	0.926	1.3744857848962e-41	6.70248319365435e-56	0.863276367628658
chr22	36871318	36872158	Chimp_hypo_OD	Chimp-specific	841	11	82.338147304681	0.8645	0.9442	0.9038	0.577	0.9576	0.9629	1.39925809149234e-48	3.44076128475808e-36	2.17251627804392e-11
chr2	205876959	205878197	Chimp_hypo_OD	Chimp-specific	1239	10	81.2647419622821	0.9393	0.7568	0.907	0.3932	0.9273	0.6159	2.69332657095383e-24	3.08513785698465e-09	5.10470323264928e-07
chr17	78562596	78563560	Chimp_hypo_OD	Chimp-specific	965	9	80.8457704664934	0.9506	0.9292	0.9279	0.3786	0.861	0.9222	8.47237692764438e-35	4.80564103393719e-39	6.36871938693491e-05
chr10	1594998	1596808	Chimp_hypo_OD	Chimp-specific	1811	9	80.0722545173917	0.689	0.7048	0.8096	0.3822	0.525	0.5795	4.70494268449032e-36	7.32238610087768e-32	0.6444068428005
chr17	3714886	3715056	Chimp_hypo_OD	Chimp-specific	171	7	79.9174065383606	0.924	0.903	0.8995	0.2962	0.9564	0.8924	2.03079455733712e-33	5.42993286776837e-28	0.000106064870738594
chr1	100827739	100828982	Chimp_hypo_OD	Chimp-specific	1244	11	79.8034506488097	0.9206	0.7993	0.77	0.2341	0.9484	0.8468	2.03243762933195e-13	8.16473088422583e-13	0.393023003283109
chr22	49783612	49784558	Chimp_hypo_OD	Chimp-specific	947	13	79.5310986039136	0.9337	0.8936	0.9313	0.5189	0.9213	0.8621	1.4656411830373e-16	2.74217401132925e-13	0.539486131548977
chr9	36140877	36142136	Chimp_hypo_OD	Chimp-specific	1260	13	77.9767722519202	0.9417	0.847	0.9336	0.3872	0.9026	0.7239	8.96936789575933e-32	4.47181984683774e-58	0.0368741781060168
chr10	114496178	114496932	Chimp_hypo_OD	Chimp-specific	755	9	77.9377735015274	0.9503	0.9346	0.8478	0.3005	0.9631	0.9736	1.09162529778192e-21	5.18647408289531e-30	0.00373093419404475
chr20	24608488	24608892	Chimp_hypo_OD	Chimp-specific	405	13	77.4662173735047	0.8303	0.797	0.8636	0.5358	0.9046	0.8604	5.68861774728107e-21	7.51532079226252e-19	0.169061597066231
chr18	76053088	76053477	Chimp_hypo_OD	Chimp-specific	390	7	77.3785188094205	0.6918	0.6544	0.8092	0.2183	0.6892	0.5269	7.53633084808008e-32	4.15752441430947e-16	2.46138791078479e-05
chr13	36448863	36449128	Chimp_hypo_OD	Chimp-specific	266	10	77.3735781412609	0.6771	0.8248	0.5319	0.2533	0.7001	0.8689	1.2325475672011e-28	1.60593445491326e-39	0.112726622565347
chr14	56649336	56649689	Chimp_hypo_OD	Chimp-specific	354	9	77.0207093932806	0.9534	0.8899	0.9201	0.4006	0.9274	0.9011	1.1316455543947e-39	1.27087378501469e-20	0.158315440322544
chr15	66518428	66518549	Chimp_hypo_OD	Chimp-specific	122	6	76.4212754847944	0.9576	0.9205	0.9353	0.1914	0.9569	0.9102	1.29308600530073e-94	1.44580872215601e-63	0.395666749961049
chr3	63492515	63493139	Chimp_hypo_OD	Chimp-specific	625	7	76.2349856258886	0.9639	0.8728	0.9086	0.2606	0.958	0.9056	5.64050079510767e-52	2.20679341991629e-64	0.0582634986009403
chr7	132725436	132726684	Chimp_hypo_OD	Chimp-specific	1249	9	75.7485096656749	0.947	0.8085	0.9004	0.3035	0.8942	0.8807	3.42635885423901e-57	9.87669450356114e-155	1.24307466337352e-26
chr15	48900214	48901723	Chimp_hypo_OD	Chimp-specific	1510	9	75.513783581884	0.8711	0.8102	0.8554	0.344	0.8622	0.7157	6.21378714652118e-48	6.44632765210154e-22	7.02093932298863e-05
chr4	173735977	173736368	Chimp_hypo_OD	Chimp-specific	392	8	74.6662365214576	0.9299	0.5362	0.9415	0.1691	0.9464	0.4317	2.86502550874221e-41	1.22065674742478e-15	0.000107292057772088
chr20	53015979	53016526	Chimp_hypo_OD	Chimp-specific	548	7	74.4572961989341	0.9377	0.9095	0.9595	0.3484	0.7067	0.8704	2.42839162848798e-74	2.02081054045798e-122	1.76570529404067e-22
chr2	7462980	7463374	Chimp_hypo_OD	Chimp-specific	395	8	74.1152819041872	0.943	0.7234	0.9408	0.2926	0.816	0.7662	7.45313654452388e-37	1.16014199820091e-72	3.14221134775384e-24
chr6	19910055	19910853	Chimp_hypo_OD	Chimp-specific	799	11	74.0151107342329	0.944	0.6097	0.9313	0.2329	0.9464	0.5255	1.69751106635528e-15	2.03404753369826e-10	0.00267738823879565
chr8	29075864	29076744	Chimp_hypo_OD	Chimp-specific	881	10	73.9687971794165	0.8274	0.6824	0.9091	0.3815	0.9636	0.7956	1.70006691187902e-39	4.98329846110398e-19	2.13772782051792e-09
chr17	52270378	52270743	Chimp_hypo_OD	Chimp-specific	366	6	73.8538736858702	0.8452	0.8654	0.9145	0.2908	0.9537	0.952	3.13558723789884e-96	1.26213006973646e-81	0.485879615701203
chr4	185209454	185209985	Chimp_hypo_OD	Chimp-specific	532	11	73.8314843581263	0.9438	0.6257	0.9306	0.1743	0.9555	0.6978	8.36136149167101e-12	3.1531602722288e-34	0.197734835734426
chr13	24263436	24263664	Chimp_hypo_OD	Chimp-specific	229	5	73.6712897811781	0.7346	0.9345	0.8556	0.2846	0.6206	0.6883	7.08083804886211e-69	8.49161410414326e-42	5.30768087706735e-06
chr11	126702694	126702931	Chimp_hypo_OD	Chimp-specific	238	9	73.2441629114996	0.9599	0.9377	0.9634	0.552	0.9405	0.8082	2.74601900601452e-45	3.30208488534149e-07	0.00031322849489092
chr6	167508001	167508782	Chimp_hypo_OD	Chimp-specific	782	12	73.0196086372675	0.9109	0.4099	0.9074	0.1214	0.9566	0.8451	2.89193185998434e-24	2.13048608976633e-95	8.11781164327612e-57
chr2	191829414	191830713	Chimp_hypo_OD	Chimp-specific	1300	8	73.0173364194226	0.761	0.8309	0.7442	0.3353	0.6488	0.7236	1.83709382213307e-47	5.65937652774299e-45	0.972440466184914
chr11	95876562	95878477	Chimp_hypo_OD	Chimp-specific	1916	12	72.6457436781298	0.6418	0.7094	0.7352	0.5105	0.7557	0.7476	1.85411528213991e-12	2.89483500218328e-06	0.00372507352059454
chr14	80300907	80301325	Chimp_hypo_OD	Chimp-specific	419	7	72.4306682819896	0.9592	0.9186	0.9319	0.4189	0.9691	0.951	2.06299673905155e-38	7.3124274034302e-43	0.273451371769864
chr5	116089075	116089552	Chimp_hypo_OD	Chimp-specific	478	7	72.1058285691847	0.9579	0.8246	0.9264	0.2735	0.9194	0.8483	3.03898321371315e-37	1.57345508601908e-38	0.0481223001479736
chr18	64232234	64234259	Chimp_hypo_OD	Chimp-specific	2026	9	72.0528662243404	0.7979	0.7056	0.8349	0.3774	0.7984	0.7971	2.48392405228051e-24	1.0665951686383e-41	0.000373103659260559
chr15	72020899	72021618	Chimp_hypo_OD	Chimp-specific	720	11	71.8104464394838	0.9568	0.9158	0.9348	0.5512	0.9619	0.8801	1.69711660899543e-31	5.35713667742858e-21	9.99917338034329e-05
chr4	188810797	188811292	Chimp_hypo_OD	Chimp-specific	496	9	71.8059903000554	0.8729	0.8149	0.8031	0.2808	0.9621	0.9474	4.81496520585151e-29	1.11966802188299e-39	0.28668046116203
chr13	111899806	111900661	Chimp_hypo_OD	Chimp-specific	856	9	71.7533458466124	0.8514	0.8118	0.8679	0.4575	0.818	0.682	8.20721313345264e-21	7.74528284955758e-07	0.00117707174695658
chr4	152614594	152615755	Chimp_hypo_OD	Chimp-specific	1162	8	71.5512441133285	0.6008	0.772	0.7327	0.4336	0.6553	0.7503	8.16907354101751e-21	8.79621603374531e-14	0.0830427909586825
chr18	25912190	25912930	Chimp_hypo_OD	Chimp-specific	741	9	71.5317389858956	0.8638	0.4453	0.8713	0.0831	0.6694	0.556	2.04150913132388e-25	3.56032241951975e-72	7.33450381169153e-20
chr2	223930898	223931884	Chimp_hypo_OD	Chimp-specific	987	10	71.4263873440236	0.9324	0.702	0.9404	0.4592	0.8224	0.8908	1.64228452139746e-12	2.16168617201214e-118	1.63736657968063e-48
chr16	52108906	52109282	Chimp_hypo_OD	Chimp-specific	377	5	70.9231477287219	0.9509	0.9102	0.9414	0.2464	0.9541	0.9445	8.94157929260009e-71	2.60400472426681e-93	0.217959765252466
chr7	147337366	147337787	Chimp_hypo_OD	Chimp-specific	422	7	70.8126625437648	0.951	0.9025	0.944	0.346	0.9369	0.9456	2.27420731944543e-66	1.12155929794797e-82	0.00607175391263595
chr8	27358034	27358565	Chimp_hypo_OD	Chimp-specific	532	8	70.6956195963835	0.9566	0.9553	0.8553	0.3336	0.9499	0.9234	1.18563448246582e-32	8.83717881977734e-19	0.0104184199913061
chr16	60313073	60313609	Chimp_hypo_OD	Chimp-specific	537	10	70.5851958021591	0.9194	0.5943	0.8848	0.1864	0.9541	0.7747	5.63947276386062e-20	6.49707522908961e-37	8.89390279712282e-06
chr8	4754208	4754739	Chimp_hypo_OD	Chimp-specific	532	10	70.5295917971558	0.8635	0.7008	0.8654	0.2537	0.8877	0.8818	1.91560523177786e-22	7.625641509213e-41	0.000705576633025625
chr3	180066380	180067248	Chimp_hypo_OD	Chimp-specific	869	8	70.4764152042499	0.9042	0.8234	0.8591	0.3044	0.9556	0.7858	1.26007951594335e-30	7.20016837110317e-17	3.80593683886898e-09
chr22	48639428	48639896	Chimp_hypo_OD	Chimp-specific	469	8	70.4310140297552	0.9625	0.9313	0.9571	0.4925	0.9457	0.9212	6.00516532186055e-53	5.31766989427367e-54	0.305251871845899
chr18	75623689	75624258	Chimp_hypo_OD	Chimp-specific	570	14	70.36342443954	0.5365	0.4751	0.6314	0.2473	0.9627	0.9511	1.62535070560928e-24	1.814572649497e-35	0.165035400865392
chr10	1715740	1716041	Chimp_hypo_OD	Chimp-specific	302	10	70.3614595475194	0.6775	0.7086	0.7392	0.3466	0.8164	0.9336	1.62686251683637e-12	1.74524499124921e-25	0.0235447668641876
chr8	118057341	118058088	Chimp_hypo_OD	Chimp-specific	748	11	70.324844548692	0.684	0.7248	0.655	0.3608	0.5064	0.6408	5.46819924139071e-19	3.09694984556105e-22	0.0214000454244326
chr8	605055	605330	Chimp_hypo_OD	Chimp-specific	276	10	70.3241594231715	0.7998	0.8588	0.9338	0.5694	0.9637	0.9279	1.41817541727244e-24	1.79139717902327e-15	4.46242516393502e-05
chr1	227070161	227070757	Chimp_hypo_OD	Chimp-specific	597	8	70.1726855644961	0.8938	0.759	0.9055	0.297	0.8324	0.6587	2.16363655124611e-42	1.02827649543855e-39	0.993510251183011
chr16	81682598	81683801	Chimp_hypo_OD	Chimp-specific	1204	11	69.8935837178491	0.7932	0.6344	0.8744	0.2958	0.6865	0.4797	1.90939763400535e-20	4.09389080317379e-18	0.260320834183679
chr17	8584830	8585278	Chimp_hypo_OD	Chimp-specific	449	10	69.6969703541627	0.9313	0.8823	0.9402	0.5746	0.918	0.8288	2.11300657413683e-30	9.50510563653985e-14	0.0908762094105444
chr4	6942489	6942751	Chimp_hypo_OD	Chimp-specific	263	7	69.6801462608377	0.9455	0.8986	0.9377	0.3531	0.9392	0.9094	8.07065772080834e-38	9.01302852981841e-37	0.477237593653548
chr2	1374727	1375849	Chimp_hypo_OD	Chimp-specific	1123	12	69.4817030753577	0.9326	0.9214	0.8588	0.6176	0.955	0.8974	6.53756875637632e-29	3.47300137133929e-13	4.67314889574797e-08
chr4	4518679	4518906	Chimp_hypo_OD	Chimp-specific	228	7	69.4290276221143	0.8932	0.9045	0.938	0.5416	0.9552	0.9529	1.01358584072759e-60	3.52809829071873e-40	0.327602669092716
chr14	102338629	102339492	Chimp_hypo_OD	Chimp-specific	864	7	69.2296892514735	0.9423	0.8246	0.9284	0.3326	0.9339	0.9029	1.10174050052456e-30	3.29054487799982e-64	3.4368166917359e-08
chr15	48724724	48725143	Chimp_hypo_OD	Chimp-specific	420	8	69.1997993458774	0.8086	0.9317	0.8905	0.6152	0.8696	0.9444	7.04228304743457e-42	5.44590967290457e-32	0.0207095732358809
chr5	26799954	26800280	Chimp_hypo_OD	Chimp-specific	327	6	68.7621676994142	0.9395	0.869	0.9261	0.1925	0.8701	0.6912	1.69712822841976e-50	6.41503201550604e-20	0.206933412528319
chr2	32822911	32823018	Chimp_hypo_OD	Chimp-specific	108	5	68.6278172230326	0.9418	0.9165	0.9357	0.1948	0.9543	0.9402	5.85817879580775e-55	1.53421895023602e-53	0.704739610172845
chr5	166523902	166524229	Chimp_hypo_OD	Chimp-specific	328	10	68.5225731969874	0.8996	0.7889	0.8507	0.2465	0.8749	0.8286	8.64335701063056e-15	2.20211528601378e-21	0.0286695405603434
chr6	165240972	165241472	Chimp_hypo_OD	Chimp-specific	501	10	68.269287948054	0.8885	0.5673	0.8381	0.0874	0.9421	0.8767	8.7035549248323e-24	5.6839822332987e-52	1.0648543911693e-18
chr20	58893791	58894572	Chimp_hypo_OD	Chimp-specific	782	10	68.1454758350307	0.927	0.9009	0.9054	0.4568	0.833	0.8238	1.44693943132507e-33	2.21344640416393e-43	0.889696237534915
chr21	46682519	46682863	Chimp_hypo_OD	Chimp-specific	345	8	68.0918165245697	0.9504	0.8992	0.7538	0.1713	0.9438	0.9456	7.25512873748378e-30	3.76834856000057e-24	6.06628523962708e-05
