chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_interaction_HvsC	Bonferroni_interaction_MvsC	Bonferroni_interaction_MvsH
chr14	85775767	85776171	Chimp_hypo_ND	Human-specific	405	8	-59.1944290434142	0.8822	0.9166	0.3965	0.8194	0.3993	0.9535	1.06770267517099e-32	2.56247065116484e-06	6.62627827976273e-57
chr4	95900285	95901205	Chimp_hypo_ND	Human-specific	921	8	-58.5732293841837	0.7241	0.6319	0.4826	0.7938	0.4392	0.6857	7.31579906881961e-15	0.349579101393011	8.39159274687428e-16
chr8	40270959	40271956	Chimp_hypo_ND	Human-specific	998	9	-57.9082641744668	0.6661	0.7197	0.4824	0.8631	0.4759	0.7244	1.4506053752073e-16	0.00052097976862194	2.61842506530464e-14
chr10	101188869	101189104	Chimp_hypo_ND	Human-specific	236	16	-57.5138732981271	0.8708	0.9349	0.6328	0.9427	0.6968	0.9547	1.5207259718658e-06	0.890098305621268	2.13344593126312e-07
chr10	5488871	5490350	Chimp_hypo_ND	Human-specific	1480	11	-56.7613673013139	0.8884	0.9289	0.6752	0.9192	0.4103	0.9053	1.95478445167272e-09	1.10175228805903e-08	6.2820008731557e-37
chr8	3974010	3974553	Chimp_hypo_ND	Human-specific	544	10	-56.3181138798075	0.9413	0.9575	0.668	0.9591	0.4766	0.7274	3.59789235439914e-28	0.00568711939410706	1.11747556763902e-15
chr1	10533262	10533483	Chimp_hypo_ND	Human-specific	222	9	-56.2047871267736	0.8822	0.8033	0.4217	0.6814	0.4481	0.65	1.47229982301247e-10	0.883858857908963	1.00941382967855e-10
chr21	44066760	44067264	Chimp_hypo_ND	Human-specific	505	11	-55.9210759448443	0.9656	0.9392	0.7057	0.8759	0.5552	0.8949	1.6571225916481e-11	0.00354400364591632	1.31166714859686e-33
chr2	174784800	174785126	Chimp_hypo_ND	Human-specific	327	6	-55.3836706701907	0.8163	0.7652	0.3913	0.7763	0.3735	0.9285	1.96405544176022e-25	8.79163261560409e-06	8.62213986669544e-141
chr11	102097518	102097745	Chimp_hypo_ND	Human-specific	228	6	-55.0581335731212	0.9182	0.8872	0.3975	0.8134	0.6207	0.9537	5.65934249078427e-49	0.70235775227884	1.16602996108639e-39
chr12	89147754	89149019	Chimp_hypo_ND	Human-specific	1266	9	-54.9671744118971	0.9108	0.912	0.6765	0.9045	0.5749	0.7981	6.90071562901645e-18	0.847810508446055	3.74471550358507e-23
chr10	98990269	98990714	Chimp_hypo_ND	Human-specific	446	8	-54.7956230202811	0.9593	0.8962	0.6885	0.918	0.6865	0.8007	2.71054819636384e-24	2.1242116330065e-08	4.82608809284556e-11
chr8	131658328	131658678	Chimp_hypo_ND	Human-specific	351	9	-54.4745249485476	0.9329	0.9592	0.617	0.9254	0.7011	0.9481	1.1483285467213e-17	0.303940324826863	5.33429623305326e-20
chr13	24720896	24721133	Chimp_hypo_ND	Human-specific	238	6	-54.1079619232892	0.971	0.9647	0.5758	0.9637	0.7008	0.905	4.24077055291187e-31	9.4167737303049e-06	2.54721459411287e-14
chr1	13943544	13944161	Chimp_hypo_ND	Human-specific	618	12	-53.315984718247	0.8158	0.9188	0.6088	0.9558	0.5849	0.9491	2.27492544784331e-26	0.3700450180052	1.58939047128774e-43
chr11	15956739	15957162	Chimp_hypo_ND	Human-specific	424	11	-52.6672044982105	0.9598	0.9419	0.7181	0.8928	0.6407	0.942	5.13453622280086e-10	0.0401621198128388	1.03625800318355e-47
chr19	5034324	5034802	Chimp_hypo_ND	Human-specific	479	9	-52.665930029755	0.7917	0.6793	0.4453	0.7561	0.4607	0.9244	1.77120857849295e-21	1.21722265647894e-09	1.4951103355343e-68
chr1	229251526	229252211	Chimp_hypo_ND	Human-specific	686	8	-52.5760979404511	0.9217	0.9472	0.5309	0.9215	0.6257	0.9599	1.05451575599036e-25	0.752507223917739	9.36355591539126e-54
chr6	105747874	105748121	Chimp_hypo_ND	Human-specific	248	6	-51.8879838249399	0.8913	0.9651	0.5132	0.9707	0.701	0.9394	1.20550472238858e-32	1.28562306523158e-09	9.68966039910253e-12
chr9	7751757	7752528	Chimp_hypo_ND	Human-specific	772	7	-51.7287190124652	0.779	0.8434	0.5476	0.9209	0.5277	0.9484	1.93130658803666e-36	0.021080841004403	1.52173336218706e-59
chr9	112375968	112376219	Chimp_hypo_ND	Human-specific	252	6	-51.1258591973835	0.9227	0.8833	0.3692	0.7413	0.3388	0.9167	9.69261797444761e-23	1.84652869440353e-05	5.50067304092626e-73
chr1	7150872	7151227	Chimp_hypo_ND	Human-specific	356	9	-50.942825565957	0.9229	0.9376	0.6636	0.9138	0.5888	0.9033	2.11440346926203e-09	0.214630537069469	7.19433637853747e-22
chr12	92838669	92839154	Chimp_hypo_ND	Human-specific	486	11	-50.4737132974718	0.8869	0.9149	0.6606	0.917	0.5891	0.951	5.92152789255882e-10	0.0380049959641209	1.52515109175659e-23
chr6	100301642	100303793	Chimp_hypo_ND	Human-specific	2152	9	-49.2032011862322	0.9056	0.8714	0.668	0.883	0.5121	0.7794	1.45855220904211e-18	0.325109377906035	1.31682134748475e-35
chr3	116829597	116830082	Chimp_hypo_ND	Human-specific	486	8	-48.8819224189316	0.9166	0.9402	0.5616	0.8607	0.5615	0.9206	1.89225302277055e-16	0.160854136562144	1.07887236999024e-24
chr10	132264190	132265000	Chimp_hypo_ND	Human-specific	811	11	-48.695913916081	0.8758	0.9338	0.6752	0.9551	0.7212	0.8756	2.73849636455454e-15	7.28531987284008e-07	5.6911935073688e-10
chr6	10710203	10710759	Chimp_hypo_ND	Human-specific	557	8	-48.5566117346281	0.8992	0.9601	0.6424	0.9523	0.7478	0.961	6.19133774244291e-18	0.0391418775374208	1.52137235925401e-15
chr7	55176012	55176730	Chimp_hypo_ND	Human-specific	719	8	-47.183828196219	0.9322	0.9462	0.638	0.9346	0.5099	0.9188	3.00426916557959e-34	0.0426663976933854	6.13471056689492e-30
chr10	18699081	18700136	Chimp_hypo_ND	Human-specific	1056	8	-46.6943181305302	0.926	0.966	0.703	0.9605	0.6567	0.9248	5.00327394415773e-14	0.971198710159112	5.07539503957768e-16
chr4	24125754	24126675	Chimp_hypo_ND	Human-specific	922	7	-46.4157228610184	0.8781	0.9407	0.4952	0.9361	0.4384	0.9358	3.58239307330991e-17	0.220210723537902	1.74543220781146e-42
chr16	66618272	66618942	Chimp_hypo_ND	Human-specific	671	9	-46.2961881394711	0.8775	0.9433	0.588	0.9393	0.5187	0.897	1.55245872435748e-12	0.685416948283267	2.55258258140485e-15
chr15	32940541	32940888	Chimp_hypo_ND	Human-specific	348	8	-46.2837343546775	0.9379	0.9649	0.6541	0.9522	0.3794	0.9618	1.30668802170826e-14	1.70083922221892e-09	2.05895370352358e-109
chr2	172216871	172217994	Chimp_hypo_ND	Human-specific	1124	7	-46.0814859272833	0.7532	0.8555	0.541	0.8861	0.4141	0.844	1.0998168967336e-06	0.174202891367437	3.02715486063673e-13
chr11	6327639	6329501	Chimp_hypo_ND	Human-specific	1863	9	-46.0647201172579	0.49	0.749	0.359	0.8017	0.3644	0.7181	6.54000443609404e-09	0.0101656036737655	5.70622973912149e-07
chr7	77324261	77324453	Chimp_hypo_ND	Human-specific	193	7	-45.8312405296813	0.9253	0.9462	0.4832	0.8457	0.6029	0.897	6.39759112966839e-14	0.341995807523961	1.23473221489768e-25
chr14	65655964	65656629	Chimp_hypo_ND	Human-specific	666	9	-45.7003321732476	0.9337	0.9401	0.7719	0.9479	0.7705	0.9329	4.77147482103499e-14	0.934281239343491	2.53115569554348e-17
chr5	9447328	9448134	Chimp_hypo_ND	Human-specific	807	6	-45.3894903062846	0.8078	0.8899	0.5404	0.9047	0.2698	0.7789	2.55744259598478e-18	0.00443259787708495	2.89276674242028e-69
chr12	107462544	107463159	Chimp_hypo_ND	Human-specific	616	7	-45.2307646298815	0.8841	0.9583	0.5664	0.9538	0.0748	0.8267	9.37048731678663e-28	5.53078604345037e-21	1.33682977796801e-95
chr3	56121372	56122277	Chimp_hypo_ND	Human-specific	906	9	-44.9195217591579	0.7617	0.9351	0.4794	0.9055	0.618	0.9144	9.0711203590833e-08	0.0935263359175667	2.33646489545928e-06
chr11	60659644	60659999	Chimp_hypo_ND	Human-specific	356	6	-44.8339751332658	0.7913	0.9037	0.356	0.8966	0.4806	0.9076	6.49304830686034e-20	0.0735641158997712	2.59705370695239e-18
chr8	3086244	3086516	Chimp_hypo_ND	Human-specific	273	9	-44.3435633925776	0.5143	0.9501	0.2155	0.9152	0.2688	0.9215	2.29273207337596e-10	0.0589287831960683	1.29245430644067e-09
chr7	28111266	28111639	Chimp_hypo_ND	Human-specific	374	7	-43.9985898243652	0.7159	0.9155	0.4565	0.9444	0.1698	0.8916	6.97657325980806e-17	4.61331091637823e-07	6.40033395590143e-43
chr13	113561798	113562223	Chimp_hypo_ND	Human-specific	426	9	-43.8228028986021	0.7541	0.9193	0.4928	0.9365	0.5463	0.9552	1.18296976280045e-09	0.737557765221853	1.08472031784727e-20
chr6	68281715	68282835	Chimp_hypo_ND	Human-specific	1121	7	-43.7842377778903	0.9091	0.9146	0.6729	0.9092	0.6747	0.9067	6.97246561985507e-24	0.985964090662949	2.64029159309058e-31
chr1	15059268	15059738	Chimp_hypo_ND	Human-specific	471	8	-43.7675490055844	0.8573	0.8644	0.5071	0.8092	0.3465	0.8003	2.1500370153249e-11	0.000859742578162313	4.27447446480069e-28
chr12	20778280	20778717	Chimp_hypo_ND	Human-specific	438	5	-43.3027836805051	0.9484	0.9488	0.6027	0.9377	0.4506	0.8875	9.0726578975129e-34	0.127676579224753	5.19457295566321e-21
chr4	110089754	110090515	Chimp_hypo_ND	Human-specific	762	5	-43.2320109871223	0.8336	0.9498	0.4112	0.9095	0.4758	0.8403	8.02541588588329e-32	1.15786986527901e-05	2.8312394156283e-08
chr2	215394187	215394530	Chimp_hypo_ND	Human-specific	344	5	-43.2303146641473	0.929	0.9508	0.6605	0.9656	0.582	0.9451	2.10713249000754e-30	0.776105743718598	1.48697142109263e-34
chr1	54408588	54408931	Chimp_hypo_ND	Human-specific	344	7	-43.1839033137354	0.8957	0.9308	0.6924	0.9413	0.7242	0.9691	1.33621580369429e-10	0.563101221369465	2.62955017561977e-21
chr4	181483131	181483276	Chimp_hypo_ND	Human-specific	146	4	-43.034453685719	0.9408	0.9163	0.4641	0.9127	0.4728	0.6534	1.36418365779099e-25	1.90665748474803e-05	1.24170741716474e-06
chr2	1841043	1841354	Chimp_hypo_ND	Human-specific	312	7	-42.9877829951669	0.5538	0.7263	0.2726	0.8115	0.1514	0.7928	9.58914474202562e-23	0.000371008708345839	3.76317376677751e-39
chr5	179664174	179664848	Chimp_hypo_ND	Human-specific	675	9	-42.8060263188447	0.8268	0.9512	0.5833	0.9524	0.2349	0.7521	1.48224504143523e-10	0.0839284956621283	2.52410471149689e-29
chr7	14711982	14712727	Chimp_hypo_ND	Human-specific	746	5	-42.7370569278037	0.9174	0.9491	0.5424	0.9446	0.7277	0.9491	1.73008058920922e-25	0.000143613915629437	1.26989121890966e-15
chr18	74477240	74478054	Chimp_hypo_ND	Human-specific	815	6	-42.5153794689504	0.8363	0.7055	0.6155	0.884	0.3754	0.6979	3.71546154028464e-19	0.475891339812716	5.73386175118702e-35
chr12	67660588	67660724	Chimp_hypo_ND	Human-specific	137	5	-42.3764176338727	0.9642	0.9534	0.6291	0.9614	0.7647	0.925	4.51803114798292e-29	0.00016663033766984	3.81788074919267e-06
chr21	41598945	41600897	Chimp_hypo_ND	Human-specific	1953	7	-42.3227077704206	0.8581	0.8571	0.597	0.9173	0.6339	0.9029	2.99608270743707e-25	0.1597623179868	1.39257078997174e-24
chr14	80681495	80682173	Chimp_hypo_ND	Human-specific	679	10	-42.1124230865788	0.8369	0.9632	0.6836	0.968	0.6355	0.9625	7.51890643566726e-09	0.15132174894749	4.66456250334563e-16
chr12	108889970	108890620	Chimp_hypo_ND	Human-specific	651	7	-41.8485632270301	0.808	0.7818	0.5441	0.8468	0.66	0.8376	5.28194874150819e-21	0.00639496108005373	3.29754049491895e-09
chr6	11877120	11878092	Chimp_hypo_ND	Human-specific	973	8	-41.7683823594584	0.908	0.9034	0.6479	0.8719	0.4936	0.8709	6.17550003268173e-22	0.0048897371722659	2.39848826736851e-23
chr8	30284954	30285293	Chimp_hypo_ND	Human-specific	340	6	-41.7258327023759	0.9661	0.9058	0.6428	0.8683	0.4781	0.8705	2.46577360181702e-35	0.000467440691667998	1.17768243364464e-46
chr12	96943950	96944309	Chimp_hypo_ND	Human-specific	360	6	-41.6385474411341	0.967	0.945	0.6931	0.9658	0.8182	0.9614	4.85334807807022e-23	0.00106726002145727	1.02085873389845e-13
chr4	17543839	17545512	Chimp_hypo_ND	Human-specific	1674	8	-41.5896230672635	0.8398	0.8442	0.6738	0.9028	0.5612	0.7946	2.30602494789265e-19	0.00171459553823467	3.28155521259185e-11
chr8	87921802	87922323	Chimp_hypo_ND	Human-specific	522	4	-41.4466984560427	0.8832	0.9016	0.4885	0.9283	0.5657	0.9361	1.82282127598259e-47	0.0811985532902312	1.84960563689375e-38
chr13	46181981	46182972	Chimp_hypo_ND	Human-specific	992	8	-41.3153479171933	0.8927	0.9382	0.6453	0.9269	0.6108	0.9223	5.20592331943459e-17	0.834630035727393	3.46138964326359e-25
chr7	85118831	85119632	Chimp_hypo_ND	Human-specific	802	4	-41.3133553522765	0.9574	0.9109	0.5968	0.916	0.5211	0.9108	7.89664473530259e-25	0.287755151277614	8.66709442094309e-69
chr22	43819711	43819963	Chimp_hypo_ND	Human-specific	253	7	-41.2680924415697	0.4436	0.8072	0.2971	0.8766	0.1878	0.7424	7.81337980393081e-11	0.216714862061544	5.51278973704903e-06
chr2	238634382	238635388	Chimp_hypo_ND	Human-specific	1007	9	-41.2289302750463	0.7063	0.6663	0.532	0.7227	0.4275	0.5942	7.14683087341913e-15	0.0144538507799386	1.63262954353305e-11
chr16	74602940	74603378	Chimp_hypo_ND	Human-specific	439	4	-41.1015917547268	0.8592	0.7589	0.4862	0.8321	0.5776	0.9356	1.60838359548076e-42	0.208072153138911	5.4255905081681e-86
chr4	42952378	42953593	Chimp_hypo_ND	Human-specific	1216	7	-41.0463699181284	0.9101	0.9511	0.6851	0.942	0.5851	0.9432	2.88519979589343e-11	0.00152163851023599	3.67850658449427e-32
chr1	230268546	230268740	Chimp_hypo_ND	Human-specific	195	5	-40.8535688936578	0.8245	0.7283	0.5534	0.8076	0.6015	0.791	4.95115556468361e-36	0.0981442570682222	5.49011591860313e-20
chr8	123864683	123865080	Chimp_hypo_ND	Human-specific	398	8	-40.4660811734296	0.7054	0.5422	0.4288	0.7453	0.4274	0.8179	1.67972582200861e-13	0.0350417626944081	4.94494426149456e-21
chr2	43237771	43238433	Chimp_hypo_ND	Human-specific	663	5	-40.4590275972157	0.9409	0.8352	0.5662	0.8488	0.3163	0.7219	1.24232164031074e-28	0.233322050353689	7.78247551565119e-59
chr3	81799925	81800252	Chimp_hypo_ND	Human-specific	328	8	-40.263190380578	0.8189	0.9378	0.5768	0.9562	0.5824	0.9376	4.34546892657114e-14	0.412256784256139	2.16918231644134e-06
chr6	7742051	7742843	Chimp_hypo_ND	Human-specific	793	10	-40.1936827067914	0.7943	0.8178	0.6195	0.8775	0.1359	0.7986	2.07833262160084e-14	2.03271343181521e-25	1.39571837178863e-84
chr21	39810072	39810684	Chimp_hypo_ND	Human-specific	613	8	-40.1530445254804	0.9238	0.897	0.6863	0.8823	0.7432	0.9	1.47351531626858e-18	0.00514671222233919	1.94168522028363e-13
chr16	28302222	28302445	Chimp_hypo_ND	Human-specific	224	7	-39.8576121924295	0.7456	0.7635	0.4461	0.7612	0.5087	0.798	7.09723996332746e-20	0.850717709488223	1.51249715858732e-09
chr4	100762027	100762918	Chimp_hypo_ND	Human-specific	892	6	-39.5621289352694	0.9546	0.9261	0.7193	0.9247	0.6632	0.8404	7.10231782825273e-15	0.21320855738183	4.49112860697507e-12
chr2	232090849	232091443	Chimp_hypo_ND	Human-specific	595	7	-39.2099637120718	0.9229	0.9585	0.6681	0.9633	0.6984	0.9012	1.4628564629178e-10	0.0353176191288683	1.242984026737e-05
chr12	73056883	73057961	Chimp_hypo_ND	Human-specific	1079	6	-39.0435111568252	0.9173	0.8821	0.6758	0.8865	0.6385	0.777	5.92404147610613e-14	0.0937317574057389	2.82105824041556e-12
chr7	71961997	71962295	Chimp_hypo_ND	Human-specific	299	7	-39.0144714591284	0.8752	0.9414	0.4746	0.9054	0.4128	0.9294	1.32871956995606e-23	0.00198010483134755	6.24557422655233e-53
chr11	6322865	6323541	Chimp_hypo_ND	Human-specific	677	6	-38.8848916294575	0.8215	0.8655	0.493	0.8591	0.625	0.8353	7.03802337490777e-14	0.00434242101725549	3.35306898402977e-11
chr16	11233066	11234026	Chimp_hypo_ND	Human-specific	961	6	-38.4521987528747	0.9257	0.8227	0.6726	0.8844	0.4957	0.8566	2.09166280262775e-17	4.46971669620193e-05	2.29643916386665e-104
chr5	1919563	1920254	Chimp_hypo_ND	Human-specific	692	7	-38.3130981722236	0.7979	0.8847	0.5531	0.8766	0.579	0.8609	4.20522077377151e-08	0.180069473843942	3.87136856836606e-09
chr1	236215274	236216323	Chimp_hypo_ND	Human-specific	1050	8	-38.3048368958122	0.6554	0.6468	0.4122	0.5968	0.4238	0.8726	2.87938510331067e-09	4.01953283736249e-10	1.0637427030063e-45
chr7	1612552	1612822	Chimp_hypo_ND	Human-specific	271	10	-38.2368567289076	0.8862	0.9446	0.6327	0.912	0.498	0.8467	3.17755944935862e-11	0.394233226789342	5.50142337976276e-31
chr2	7172693	7172842	Chimp_hypo_ND	Human-specific	150	8	-38.1008551747589	0.9381	0.9562	0.7089	0.9537	0.7884	0.9347	2.95190331599797e-14	0.000259131587312839	1.39182993387172e-05
chr2	106532730	106533231	Chimp_hypo_ND	Human-specific	502	6	-37.8953072422059	0.96	0.9578	0.6398	0.9502	0.639	0.9611	2.95977185743654e-09	0.934408430110338	3.86017219315708e-25
chr21	30326807	30327404	Chimp_hypo_ND	Human-specific	598	5	-37.8548899167378	0.9613	0.9339	0.7383	0.9398	0.777	0.9757	3.76729646491308e-22	0.662680422861762	3.01780289331121e-36
chr18	67488439	67488939	Chimp_hypo_ND	Human-specific	501	5	-37.610182493244	0.9027	0.9274	0.4924	0.9457	0.3479	0.9228	1.68615840274549e-29	0.0150473015722582	3.05165439471541e-57
chr7	52117935	52118188	Chimp_hypo_ND	Human-specific	254	7	-37.4813792742996	0.8163	0.8493	0.6823	0.9243	0.4836	0.8158	1.37674129403587e-14	0.312496801656205	3.98964915244654e-15
chr6	168157828	168158189	Chimp_hypo_ND	Human-specific	362	10	-37.3655902546047	0.6967	0.9537	0.5174	0.9662	0.4094	0.9335	3.6079113834274e-09	0.47357262577802	2.63974904364297e-09
chr13	23212376	23212957	Chimp_hypo_ND	Human-specific	582	5	-37.2375012130865	0.9135	0.9093	0.6432	0.912	0.754	0.8988	1.75408761728348e-23	1.85006576251708e-06	2.42229283043383e-16
chr13	108534406	108535628	Chimp_hypo_ND	Human-specific	1223	7	-37.2150329269133	0.8119	0.8412	0.6679	0.8988	0.4912	0.6283	1.15946087014167e-16	6.8910410391039e-05	1.10264783211185e-06
chr16	65235948	65236797	Chimp_hypo_ND	Human-specific	850	7	-37.2047137752718	0.9069	0.9246	0.6182	0.8707	0.4884	0.8462	4.94817351570228e-36	0.000164638804166965	8.1535005955457e-47
chr18	39527524	39527871	Chimp_hypo_ND	Human-specific	348	9	-36.6201158697695	0.7628	0.9346	0.5075	0.9418	0.4276	0.8769	4.18615964064744e-07	0.358410985280567	1.80774508922134e-06
chr12	62886488	62886615	Chimp_hypo_ND	Human-specific	128	5	-36.4493936368771	0.9575	0.9575	0.6053	0.9656	0.5814	0.9626	1.7401764107949e-25	0.587781459849283	8.11415396970863e-28
chr10	79314522	79315675	Chimp_hypo_ND	Human-specific	1154	7	-36.4339853056381	0.8394	0.8233	0.5436	0.8791	0.5666	0.8496	1.50461247221343e-13	0.794760684224472	6.08188528736366e-41
chr12	131541329	131541754	Chimp_hypo_ND	Human-specific	426	9	-36.0455046871347	0.845	0.824	0.7365	0.8681	0.5433	0.8948	7.05551885534091e-07	1.07070149714676e-07	1.66010820671252e-25
chr22	47542969	47543856	Chimp_hypo_ND	Human-specific	888	6	-35.9097560989101	0.9145	0.9566	0.5631	0.9654	0.7032	0.9376	1.08640943317081e-36	2.79801460456661e-05	1.21322685992699e-18
chr19	1918818	1919346	Chimp_hypo_ND	Human-specific	529	8	-35.8810725424214	0.8926	0.9154	0.6949	0.9559	0.4535	0.9186	2.71206332013709e-16	0.0181922090829745	1.13604223932837e-26
chr5	6844116	6844190	Chimp_hypo_ND	Human-specific	75	4	-35.8151600918339	0.6455	0.7734	0.1297	0.8365	0.2554	0.895	8.27627126593266e-37	0.284329750700484	1.36496088232956e-39
chr14	23649268	23649361	Chimp_hypo_ND	Human-specific	94	7	-35.779223321753	0.6209	0.8892	0.3467	0.9171	0.2927	0.8815	2.45765426993143e-05	0.870650519908113	1.60380465477424e-08
chr7	7653165	7654041	Chimp_hypo_ND	Human-specific	877	6	-35.4177210889196	0.8761	0.9016	0.7105	0.9378	0.5215	0.7717	5.29370020386273e-17	0.845330202534658	3.46065548219104e-17
chr13	54152706	54153104	Chimp_hypo_ND	Human-specific	399	6	-35.3611010333902	0.8344	0.8989	0.6877	0.9308	0.5673	0.8651	2.39992378800811e-16	0.338474130941793	8.9925218812732e-27
chr21	38606640	38607025	Chimp_hypo_ND	Human-specific	386	7	-35.3388173953117	0.9331	0.9474	0.7699	0.9544	0.8424	0.9446	2.29609696078895e-14	0.0431497528762755	1.35944669296249e-08
chr2	211025695	211025824	Chimp_hypo_ND	Human-specific	130	7	-35.1795130532646	0.941	0.9604	0.7104	0.9598	0.8008	0.9402	3.55156323068753e-12	0.008119877476565	1.46341549437824e-06
chr8	37384117	37384573	Chimp_hypo_ND	Human-specific	457	9	-35.1134349039786	0.7781	0.9425	0.5918	0.943	0.6253	0.947	0.000100795270824127	0.726678235114856	0.000178421878515389
chr12	97452417	97452790	Chimp_hypo_ND	Human-specific	374	4	-34.8893434436116	0.9518	0.9282	0.5828	0.9135	0.6462	0.9128	5.20944604486647e-21	0.403025901068513	2.87226668405875e-28
chr7	143784596	143785324	Chimp_hypo_ND	Human-specific	729	7	-34.8760984232424	0.7201	0.7788	0.6102	0.8464	0.4138	0.8759	4.72416095431719e-06	1.47008056768069e-05	1.20775386735605e-29
chr2	179142446	179142947	Chimp_hypo_ND	Human-specific	502	6	-34.793157273768	0.7227	0.7031	0.5066	0.832	0.5436	0.7422	1.94158950649272e-11	0.0975846938078524	1.6147355929058e-05
chr10	57147113	57147913	Chimp_hypo_ND	Human-specific	801	5	-34.7421024908673	0.6753	0.8887	0.498	0.9255	0.3979	0.8098	1.48522928242213e-15	0.849173437666112	4.09930661113109e-08
chr13	28108113	28108684	Chimp_hypo_ND	Human-specific	572	7	-34.5424089517737	0.8648	0.8576	0.6562	0.9101	0.4011	0.7856	3.82885343153993e-18	0.0294352355294282	1.27518324762691e-29
chr2	172739126	172739424	Chimp_hypo_ND	Human-specific	299	6	-34.5183202803688	0.8053	0.951	0.5095	0.9619	0.6423	0.9666	3.88191681097221e-12	0.0188009910104391	1.23621032751451e-10
chr5	121367530	121368003	Chimp_hypo_ND	Human-specific	474	5	-34.5119627008448	0.8546	0.7401	0.321	0.5672	0.3746	0.7041	7.27398750311661e-25	0.177576680381703	5.62921802790447e-40
chr4	79522630	79522754	Chimp_hypo_ND	Human-specific	125	5	-34.443499896142	0.9049	0.9174	0.608	0.9284	0.4008	0.8373	4.05149808268514e-15	0.272982286251444	4.20926664253391e-35
chr6	130931653	130932495	Chimp_hypo_ND	Human-specific	843	5	-34.2836353236665	0.8794	0.8561	0.5553	0.869	0.6752	0.8504	3.3476376267309e-43	1.20380837550001e-06	1.37554583213119e-23
chr3	56685448	56686109	Chimp_hypo_ND	Human-specific	662	6	-34.2043818109979	0.8399	0.7949	0.649	0.8527	0.7174	0.8416	9.4807425236899e-17	0.0047046227271602	4.07742318838437e-06
