chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_interaction_HvsC	Bonferroni_interaction_MvsC	Bonferroni_interaction_MvsH
chr1	213956224	213957133	Chimp_hypo_OD	Human-specific	910	19	112.451150128337	0.8985	0.7701	0.915	0.4287	0.8467	0.4035	4.16183560576003e-17	0.069319274780698	1.82250833985829e-18
chr8	102587837	102588295	Chimp_hypo_OD	Human-specific	459	8	110.483346845688	0.579	0.8335	0.8248	0.4387	0.9202	0.2785	8.4838425177441e-83	5.10688815662762e-15	3.60956512800441e-246
chr14	102467511	102468008	Chimp_hypo_OD	Human-specific	498	12	106.228773550485	0.8387	0.8345	0.8779	0.4056	0.8913	0.4746	4.90406990835328e-43	0.558547890825558	6.37381397509573e-29
chr13	53327861	53329162	Chimp_hypo_OD	Human-specific	1302	10	105.471900363299	0.6778	0.8579	0.8582	0.568	0.8298	0.4373	1.52079505630775e-92	0.00470920599017692	8.13558468633278e-106
chr5	112538112	112539394	Chimp_hypo_OD	Human-specific	1283	18	104.42577470761	0.8503	0.6369	0.9088	0.5006	0.7908	0.3237	1.5956399592644e-09	0.377664190028123	3.97682701950827e-14
chr9	137827293	137827926	Chimp_hypo_OD	Human-specific	634	20	100.774674556	0.5927	0.7509	0.688	0.4827	0.7705	0.4345	2.00219467284113e-12	0.0038574689286572	6.13521672365083e-35
chr22	48709240	48709801	Chimp_hypo_OD	Human-specific	562	12	100.077450683005	0.8473	0.7665	0.6137	0.1646	0.883	0.3952	5.28962556936862e-43	0.0815952972421401	2.32892192039365e-61
chr16	78162485	78163397	Chimp_hypo_OD	Human-specific	913	10	98.4517608275284	0.8619	0.8855	0.8874	0.374	0.9031	0.2226	3.97618144295978e-57	1.36152981902456e-07	1.56046268119533e-182
chr13	111926215	111928016	Chimp_hypo_OD	Human-specific	1802	17	97.2424946080364	0.8676	0.688	0.8487	0.3569	0.7957	0.4413	6.34277213803988e-16	0.000667800537127143	4.9001368650844e-07
chr14	103432657	103432990	Chimp_hypo_OD	Human-specific	334	15	96.2446036583587	0.9222	0.8761	0.9324	0.4917	0.8134	0.4107	7.80564211988059e-45	0.993561183935477	0.000180984647674818
chr21	30006009	30006770	Chimp_hypo_OD	Human-specific	762	11	96.0634108258449	0.7318	0.8944	0.9131	0.6515	0.8393	0.623	1.78430018755298e-35	0.0280566947455918	6.31207219736073e-27
chr2	236715166	236715346	Chimp_hypo_OD	Human-specific	181	8	94.8590636199236	0.9393	0.9346	0.9146	0.2579	0.9034	0.3696	1.28400331690852e-49	0.0812370736616099	4.22849501750723e-18
chr4	188492330	188492899	Chimp_hypo_OD	Human-specific	570	11	94.5243173081945	0.9027	0.7898	0.7028	0.1606	0.899	0.3641	1.78096507565578e-26	0.649508718464938	5.05983104125708e-31
chr18	67623722	67624635	Chimp_hypo_OD	Human-specific	914	13	90.460223686197	0.8903	0.6696	0.7176	0.1179	0.8654	0.0505	2.09109956554383e-26	1.65002876202584e-30	3.2939568389744e-131
chr5	2851004	2851710	Chimp_hypo_OD	Human-specific	707	7	90.064554580231	0.9659	0.8866	0.8834	0.1812	0.9112	0.4391	9.72046491877599e-50	1.67799573704868e-07	1.88535930630458e-67
chr10	13930460	13932195	Chimp_hypo_OD	Human-specific	1736	11	89.6614870760114	0.8842	0.8448	0.8729	0.4106	0.9238	0.3769	1.05323265854511e-23	0.00264985303727918	2.86635375304517e-128
chr19	45776624	45776960	Chimp_hypo_OD	Human-specific	337	10	89.3721667560816	0.9172	0.711	0.897	0.1317	0.8486	0.1523	1.44587579427174e-32	0.172848381094906	9.69317392673101e-33
chr8	41360464	41362570	Chimp_hypo_OD	Human-specific	2107	7	88.5258383313824	0.9213	0.9015	0.8969	0.2934	0.96	0.5074	8.43814205707877e-53	0.0163959405495772	5.95919321433574e-91
chr14	22970450	22971286	Chimp_hypo_OD	Human-specific	837	16	87.4476705962882	0.8016	0.5228	0.8007	0.2186	0.7787	0.1788	3.46507583170876e-13	0.121611517540738	7.88671527615972e-21
chr3	186189834	186190730	Chimp_hypo_OD	Human-specific	897	13	87.1429080345045	0.7332	0.5814	0.7576	0.2232	0.6532	0.3118	7.95591444420181e-16	2.77477265162884e-06	4.58586715596729e-07
chr9	84227887	84228634	Chimp_hypo_OD	Human-specific	748	11	86.7993437327294	0.7073	0.6249	0.6903	0.1753	0.6734	0.1352	3.90476852630443e-16	0.557754340685355	2.02416727205079e-19
chr12	81691203	81692899	Chimp_hypo_OD	Human-specific	1697	11	86.5382414358745	0.7012	0.7825	0.7804	0.4387	0.7783	0.3953	9.1100564605167e-28	0.127380647085638	2.24136285254874e-77
chr6	163740725	163742446	Chimp_hypo_OD	Human-specific	1722	11	86.1647808234171	0.7936	0.6851	0.7858	0.2642	0.7946	0.4721	2.02773276096532e-65	7.96372664018571e-13	1.42822167226643e-16
chr22	32888231	32889566	Chimp_hypo_OD	Human-specific	1336	11	85.5123797478732	0.9098	0.9169	0.9129	0.5593	0.8571	0.2145	1.16265044374614e-26	1.69301403954765e-17	1.81732878458747e-175
chr17	71548221	71548812	Chimp_hypo_OD	Human-specific	592	12	85.4634022386366	0.8891	0.7966	0.7148	0.1948	0.4672	0.1675	5.34092928999301e-27	6.39321905573045e-06	1.06115350774125e-06
chr9	105234098	105236016	Chimp_hypo_OD	Human-specific	1919	10	85.3127057194838	0.8758	0.6722	0.8779	0.3191	0.873	0.1955	6.12222558006214e-22	0.000164928048951762	2.41034368894301e-71
chr3	100057699	100058175	Chimp_hypo_OD	Human-specific	477	11	83.8564763623133	0.8458	0.6757	0.8626	0.2282	0.8232	0.2222	5.4062617552173e-24	0.685102744219796	2.06918325354335e-35
chr1	44979465	44980455	Chimp_hypo_OD	Human-specific	991	12	82.7560951387296	0.8287	0.7684	0.9284	0.5032	0.8774	0.4889	7.41956132130448e-26	0.236161891807447	4.07216924262936e-24
chr1	234921648	234922191	Chimp_hypo_OD	Human-specific	544	8	81.9982395342278	0.8669	0.7582	0.8441	0.1479	0.9075	0.4252	7.68339283369111e-32	0.0136820878697034	6.58290896896388e-40
chr20	59813089	59813438	Chimp_hypo_OD	Human-specific	350	7	81.8926034155584	0.9538	0.9166	0.9274	0.2922	0.8937	0.2728	3.34828926843239e-35	0.687209271119613	1.60438176875412e-60
chr6	127227779	127229547	Chimp_hypo_OD	Human-specific	1769	11	81.1021183490208	0.9126	0.5952	0.9416	0.2478	0.9309	0.3717	2.18055175867803e-18	0.00225556410056626	1.29333429480749e-27
chr13	22278823	22279098	Chimp_hypo_OD	Human-specific	276	7	79.1837587195079	0.9229	0.6654	0.916	0.1627	0.9194	0.2881	2.97466725356079e-46	0.0027301097992287	8.53602424194882e-42
chr14	105203529	105203884	Chimp_hypo_OD	Human-specific	356	8	78.772830382699	0.9134	0.8823	0.7105	0.1118	0.7738	0.459	3.32320202092946e-29	1.34649265826648e-10	1.44048776991988e-19
chr9	115165029	115166386	Chimp_hypo_OD	Human-specific	1358	11	77.9584073760919	0.9083	0.9272	0.8498	0.5509	0.8476	0.6784	3.32722286580404e-44	1.68022490502468e-05	9.67241538788429e-44
chr3	71212223	71213183	Chimp_hypo_OD	Human-specific	961	11	77.8977558809408	0.9572	0.9238	0.9479	0.6185	0.8861	0.5982	1.67693726525865e-54	0.0811498418085297	1.406535434442e-35
chr1	219138012	219138801	Chimp_hypo_OD	Human-specific	790	8	77.5069531755696	0.82	0.6688	0.9076	0.314	0.8698	0.3351	6.16387839031301e-21	0.182665331431127	2.80522031729736e-20
chr4	123499195	123500001	Chimp_hypo_OD	Human-specific	807	9	77.5065364985338	0.7396	0.7197	0.8582	0.3711	0.3417	0.0423	5.36756575490084e-44	0.0560847207929932	7.11400837810906e-25
chr19	32206329	32207157	Chimp_hypo_OD	Human-specific	829	13	77.0637853107382	0.3201	0.3275	0.3394	0.0748	0.4491	0.177	3.97193276545693e-23	0.781651920239155	1.15126594260688e-31
chr16	81754851	81755332	Chimp_hypo_OD	Human-specific	482	8	76.8833616785474	0.9295	0.8121	0.8768	0.2013	0.9399	0.3662	7.79143832166212e-38	0.396531078853402	1.52030340581983e-90
chr2	220959311	220960275	Chimp_hypo_OD	Human-specific	965	7	76.2555800681935	0.9329	0.8661	0.949	0.292	0.9369	0.5501	2.19772710325873e-66	2.7749790279349e-16	7.95186435381237e-47
chr20	5670217	5670700	Chimp_hypo_OD	Human-specific	484	7	76.1711196247336	0.6844	0.8643	0.8191	0.5153	0.8424	0.5452	1.68227861896817e-37	0.389604113139851	5.36760899121608e-52
chr12	93400831	93401292	Chimp_hypo_OD	Human-specific	462	7	75.8159172090392	0.9466	0.7675	0.9285	0.2222	0.9274	0.3933	7.45805575423432e-36	0.00148199730082058	1.71087113294626e-31
chr16	78344112	78345041	Chimp_hypo_OD	Human-specific	930	10	75.4425276255341	0.9152	0.6508	0.9128	0.2967	0.9203	0.1929	4.1473022964905e-20	1.37333505004708e-11	4.47050647799171e-57
chr4	186705859	186706691	Chimp_hypo_OD	Human-specific	833	15	75.3179585960246	0.7064	0.7806	0.7802	0.5809	0.8401	0.5693	4.1856489317499e-10	0.15795372148221	6.2228786994797e-34
chr5	127664215	127664472	Chimp_hypo_OD	Human-specific	258	8	74.2748573363524	0.6776	0.8477	0.7435	0.4102	0.6392	0.1639	3.11197276175116e-47	0.000169612110908047	3.01705321960707e-158
chr18	23218194	23218570	Chimp_hypo_OD	Human-specific	377	6	73.4345590776813	0.9499	0.9584	0.8943	0.3437	0.9531	0.5157	3.65062299478717e-101	0.027389670728146	4.74807161791211e-113
chr11	15795453	15795808	Chimp_hypo_OD	Human-specific	356	11	73.3024331370009	0.7649	0.6611	0.8517	0.3801	0.6997	0.3473	2.6072318664075e-16	7.88889885427945e-05	2.92834313940949e-08
chr20	54297531	54298419	Chimp_hypo_OD	Human-specific	889	9	73.0256408544826	0.8833	0.8843	0.8421	0.4455	0.8249	0.464	3.71898159087183e-52	0.997373076111788	1.75694669577867e-47
chr8	125648964	125649522	Chimp_hypo_OD	Human-specific	559	9	72.9052630947614	0.9186	0.7983	0.8914	0.3728	0.8998	0.3595	1.1454031838951e-29	0.17181247825753	8.79743877325773e-52
chr9	127649421	127649959	Chimp_hypo_OD	Human-specific	539	13	72.4969803305519	0.8531	0.7356	0.7812	0.2836	0.9202	0.2815	5.27376830280108e-14	0.000274444620041572	5.02064733599232e-55
chr21	32528114	32530143	Chimp_hypo_OD	Human-specific	2030	14	72.2458701156245	0.6832	0.7739	0.716	0.5502	0.7872	0.5382	1.02755889740949e-15	0.000222459208701496	1.56767276645846e-41
chr6	13101863	13103395	Chimp_hypo_OD	Human-specific	1533	9	71.5587091959804	0.6285	0.6654	0.6577	0.3198	0.6863	0.3818	1.11684246762826e-47	0.870102181795654	2.82234984064919e-42
chr16	11703349	11704511	Chimp_hypo_OD	Human-specific	1163	9	71.4964937493563	0.7052	0.5085	0.8997	0.1744	0.6375	0.0384	7.05050650146886e-47	0.170567620366729	9.00369946212646e-44
chr18	24689383	24689848	Chimp_hypo_OD	Human-specific	466	13	71.3923792804985	0.7087	0.8684	0.7354	0.5453	0.8572	0.2405	1.06887886819402e-14	8.87534367090894e-18	1.54067578327101e-84
chr8	35731394	35731903	Chimp_hypo_OD	Human-specific	510	14	70.8743606251164	0.8458	0.483	0.8948	0.2481	0.8824	0.249	2.15706158386144e-11	0.312770033951187	1.61257809045528e-12
chr15	92465184	92466998	Chimp_hypo_OD	Human-specific	1815	14	70.6734359117981	0.7435	0.6674	0.7762	0.4301	0.7468	0.4116	1.52454518415686e-22	0.569359693147828	2.52972567118404e-28
chr6	40806553	40807005	Chimp_hypo_OD	Human-specific	453	7	69.8176992842133	0.9645	0.9344	0.9595	0.4336	0.7443	0.3568	3.30844720391845e-82	0.0822494998075698	8.07361101565175e-10
chr6	129876180	129876892	Chimp_hypo_OD	Human-specific	713	7	69.2073903475422	0.726	0.7272	0.8453	0.3989	0.76	0.1086	3.48191827557953e-48	1.89078615627828e-08	2.02500650816097e-40
chr2	126229266	126229981	Chimp_hypo_OD	Human-specific	716	10	69.0520923180693	0.941	0.7662	0.8672	0.2226	0.4772	0.0636	8.35997493134192e-18	0.00197902856109835	1.23774856476325e-08
chr4	16229475	16230485	Chimp_hypo_OD	Human-specific	1011	15	68.9524019422785	0.4825	0.5659	0.3235	0.1027	0.1965	0.0677	1.41436690616258e-07	0.0846295908203597	6.616996452235e-08
chr1	4577019	4577372	Chimp_hypo_OD	Human-specific	354	15	68.5470053998223	0.9462	0.5113	0.9403	0.2863	0.9382	0.3002	2.94320594529235e-07	0.700269121953034	1.76677980804294e-08
chr7	4210949	4211366	Chimp_hypo_OD	Human-specific	418	9	68.3404496318519	0.8118	0.8883	0.7859	0.3318	0.761	0.3724	8.83063783993045e-22	0.404950494761172	8.1718825779085e-33
chr4	157882479	157883715	Chimp_hypo_OD	Human-specific	1237	10	68.1439608071104	0.7443	0.6168	0.8204	0.3399	0.643	0.245	4.2495818617706e-34	0.132281850933134	1.18340013232332e-34
chr4	186451259	186451878	Chimp_hypo_OD	Human-specific	620	6	68.0220545282394	0.8816	0.9437	0.9622	0.5495	0.9397	0.3724	1.04566664238954e-82	0.00280857525612113	7.01441121573051e-197
chr20	501745	502456	Chimp_hypo_OD	Human-specific	712	7	67.875674083732	0.9375	0.8486	0.8977	0.457	0.8988	0.2478	1.51074054005108e-19	5.26244633250567e-06	1.689086004649e-39
chr14	30056199	30057501	Chimp_hypo_OD	Human-specific	1303	8	67.2420993635199	0.7026	0.5784	0.7289	0.1586	0.6871	0.0803	2.41852751941151e-22	0.178091456517867	4.80901059589132e-54
chr9	516629	517430	Chimp_hypo_OD	Human-specific	802	9	66.8935429725378	0.8895	0.5704	0.9315	0.2434	0.8855	0.3286	3.59213194207729e-18	0.00844252947590941	6.5101408261233e-07
chr22	50552012	50552163	Chimp_hypo_OD	Human-specific	152	6	66.4591801750484	0.9766	0.9392	0.9438	0.2642	0.9607	0.5222	2.23941279703751e-51	4.50229266872116e-05	3.16960636901247e-31
chr13	28945447	28945725	Chimp_hypo_OD	Human-specific	279	5	66.4155192482119	0.9501	0.9386	0.9601	0.3102	0.7856	0.4294	9.23551538610069e-79	3.5408155433016e-09	1.06169979448718e-23
chr2	55852746	55853868	Chimp_hypo_OD	Human-specific	1123	7	66.3682630327144	0.8356	0.7857	0.8784	0.2977	0.8804	0.3575	6.98551752575198e-68	0.296690095820984	4.18917542663083e-68
chr10	110491577	110492070	Chimp_hypo_OD	Human-specific	494	10	65.7540848546453	0.9418	0.7401	0.8836	0.2569	0.9185	0.2582	1.26894055165059e-31	0.393777938422244	5.84199339973079e-43
chr4	152800816	152802539	Chimp_hypo_OD	Human-specific	1724	10	65.6221807812001	0.6916	0.6746	0.7664	0.4255	0.8186	0.4368	1.20532469894901e-39	0.0293055704499676	2.49804266831839e-54
chr13	98923196	98923570	Chimp_hypo_OD	Human-specific	375	6	65.3177036577148	0.7983	0.9337	0.7496	0.3129	0.8035	0.3414	7.2103011095883e-51	0.597305617325167	1.88790664155698e-50
chr9	81684444	81684851	Chimp_hypo_OD	Human-specific	408	6	65.2995248182439	0.9507	0.8354	0.9038	0.2129	0.8954	0.4895	6.58888123639589e-32	1.45199503607358e-09	5.27011269829973e-13
chr6	15559411	15560052	Chimp_hypo_OD	Human-specific	642	5	64.7745661579979	0.9543	0.912	0.9507	0.3045	0.9002	0.4814	1.87713519402107e-53	3.94610158362927e-07	4.76836977554107e-24
chr10	86156534	86156720	Chimp_hypo_OD	Human-specific	187	6	64.7604633803626	0.9728	0.8455	0.9556	0.2935	0.8412	0.4124	1.19290725349318e-29	0.000936250523201329	3.61721238068435e-11
chr9	135101200	135101565	Chimp_hypo_OD	Human-specific	366	7	64.5901877756225	0.9283	0.912	0.8435	0.2684	0.6615	0.1998	1.36217027280019e-40	0.058387665774926	6.47383649311373e-39
chr8	99424304	99424995	Chimp_hypo_OD	Human-specific	692	8	64.5504885891178	0.6817	0.6558	0.6696	0.217	0.7569	0.3709	2.09383701864933e-27	0.106041853431263	9.41098828410667e-30
chr18	46654019	46654667	Chimp_hypo_OD	Human-specific	649	5	64.3704355994737	0.9426	0.8232	0.9264	0.1891	0.7501	0.2296	1.65817033478636e-57	6.84036360147975e-11	4.91535527151919e-20
chr2	198948520	198948823	Chimp_hypo_OD	Human-specific	304	9	64.3253346812404	0.9469	0.7954	0.9443	0.4321	0.9191	0.4315	5.2697038033621e-23	0.448012427084884	8.80967753607246e-19
chr3	71120463	71120786	Chimp_hypo_OD	Human-specific	324	6	63.8851751107956	0.9116	0.9394	0.8945	0.3139	0.799	0.5548	2.62826096553316e-62	9.58450508229871e-18	1.59215008306236e-30
chr6	1638275	1638647	Chimp_hypo_OD	Human-specific	373	5	63.7685413290203	0.9494	0.7773	0.9355	0.0689	0.9534	0.3876	4.25395924433412e-60	2.57266962476615e-18	2.08690029987704e-49
chr2	112022641	112022960	Chimp_hypo_OD	Human-specific	320	10	63.6015746178732	0.9508	0.8926	0.9515	0.4564	0.9121	0.3311	2.3190403403287e-29	0.282308329420611	9.0408518820284e-19
chr4	125336414	125337012	Chimp_hypo_OD	Human-specific	599	7	63.482920008418	0.9447	0.7283	0.9272	0.3202	0.9306	0.3451	2.11276070788877e-37	0.702874836883225	1.83810016491971e-28
chr18	19991299	19992110	Chimp_hypo_OD	Human-specific	812	14	63.4303411141433	0.8872	0.7129	0.8981	0.4142	0.5537	0.1669	1.63517950116104e-34	0.00427137653015387	2.09542611476785e-10
chr16	78955033	78955178	Chimp_hypo_OD	Human-specific	146	4	62.9864711144756	0.8359	0.8623	0.7513	0.0803	0.8637	0.1523	1.49617812671684e-54	0.716304483522584	6.21228103472495e-98
chr5	11047026	11047684	Chimp_hypo_OD	Human-specific	659	9	62.9811715211992	0.6425	0.5754	0.5042	0.1362	0.6176	0.1924	3.77307357726018e-17	0.634867764360529	2.71003511003909e-37
chr1	33696023	33696323	Chimp_hypo_OD	Human-specific	301	8	62.6730227883258	0.9406	0.8415	0.7908	0.2192	0.5204	0.0218	2.21533101874057e-19	0.299066500453381	9.75183355821824e-51
chr4	182156610	182156813	Chimp_hypo_OD	Human-specific	204	8	62.5535232129794	0.9143	0.8453	0.8869	0.4038	0.6956	0.0805	5.69411234512432e-31	0.000101391889782384	4.70295158645489e-50
chr5	114482953	114483219	Chimp_hypo_OD	Human-specific	267	7	62.2315308762282	0.893	0.6752	0.8934	0.1767	0.9094	0.3288	3.29252414824717e-26	0.0103115238264744	1.08741078903237e-25
chr14	95621176	95621556	Chimp_hypo_OD	Human-specific	381	9	62.0208531760563	0.901	0.8329	0.8679	0.4153	0.6909	0.3813	6.54069970998668e-15	0.00263049420615505	1.96429136188165e-07
chr2	56215545	56216270	Chimp_hypo_OD	Human-specific	726	11	62.0147565477709	0.8006	0.6596	0.904	0.4581	0.8301	0.5161	4.88599477742358e-24	7.61224543330072e-05	2.00691851984247e-06
chr2	120480727	120481617	Chimp_hypo_OD	Human-specific	891	10	60.9797535396147	0.8142	0.5122	0.7439	0.1853	0.8099	0.2422	1.48841800787808e-13	0.476355790215781	2.55668346867012e-18
chr8	141185754	141186532	Chimp_hypo_OD	Human-specific	779	9	60.9135430312558	0.8847	0.8142	0.8029	0.3955	0.892	0.5166	2.64478877443838e-22	0.931599095571647	5.11664069257052e-31
chr1	64982117	64982253	Chimp_hypo_OD	Human-specific	137	5	60.5834998419088	0.7499	0.8386	0.8998	0.4002	0.6998	0.4062	1.67838459897327e-55	3.52542508230235e-07	8.66733492792416e-23
chr4	129194226	129194903	Chimp_hypo_OD	Human-specific	678	5	60.5579228752539	0.9474	0.8502	0.9324	0.3492	0.9494	0.5641	1.08727698574627e-52	0.00175580638432822	3.6582924910042e-13
chr20	60820764	60820918	Chimp_hypo_OD	Human-specific	155	8	60.5216632348967	0.8845	0.734	0.8604	0.2816	0.8098	0.0875	7.79828974709467e-12	0.0104281444544204	1.46363350238663e-25
chr12	122735342	122736319	Chimp_hypo_OD	Human-specific	978	6	60.5132024160673	0.9151	0.8409	0.94	0.4927	0.8443	0.5978	6.39481764962888e-42	1.00904602999206e-08	9.01915730617999e-20
chr4	110495673	110495970	Chimp_hypo_OD	Human-specific	298	5	60.3584412448738	0.3704	0.6163	0.4402	0.1252	0.8354	0.028	2.5620956318493e-40	1.06381567776322e-17	6.28192373886281e-166
chr9	14029667	14030703	Chimp_hypo_OD	Human-specific	1037	11	60.0586004384216	0.7247	0.8607	0.4648	0.2441	0.8446	0.2785	1.77120984041334e-13	4.37342823740765e-14	1.47782463475211e-94
chr12	16158946	16159541	Chimp_hypo_OD	Human-specific	596	8	59.9271128495148	0.9454	0.7415	0.8502	0.2394	0.9163	0.4885	3.24993809607175e-16	8.26983192870286e-05	6.97870945084301e-07
chr8	9722769	9723094	Chimp_hypo_OD	Human-specific	326	8	59.8943611789021	0.6337	0.6397	0.6438	0.1972	0.5033	0.2299	2.16358080728002e-11	0.0200243068939186	7.77287862647987e-08
chr5	42804517	42808192	Chimp_hypo_OD	Human-specific	3676	12	59.6387466787728	0.9152	0.8166	0.9446	0.591	0.9433	0.6885	5.12194744659747e-19	0.0361273737819087	0.000958071982494387
chr5	78639430	78639893	Chimp_hypo_OD	Human-specific	464	8	59.4283624442011	0.5652	0.6725	0.7132	0.3597	0.6894	0.0467	7.4572008544711e-22	5.44332605997042e-22	5.26281165127409e-99
chr17	3471788	3471989	Chimp_hypo_OD	Human-specific	202	6	59.3665942177497	0.8288	0.9297	0.7599	0.3237	0.6121	0.0172	2.87644812380443e-37	2.50058501597869e-09	6.73336155022313e-116
chr13	22266009	22266435	Chimp_hypo_OD	Human-specific	427	6	59.1579444898558	0.8753	0.8736	0.8716	0.2724	0.9085	0.1908	8.83144680677297e-47	0.0024165763321403	3.23748387123736e-119
chr4	151173166	151174444	Chimp_hypo_OD	Human-specific	1279	10	59.1315279545646	0.847	0.7926	0.9017	0.4825	0.8598	0.5035	9.01543502846111e-23	0.0947153561061806	7.2387635418015e-27
chr5	4886702	4886884	Chimp_hypo_OD	Human-specific	183	6	59.0989161381857	0.9365	0.8301	0.927	0.2234	0.9071	0.2696	6.14013474549568e-34	0.231722354954834	5.78323066905663e-21
chr14	88286429	88287631	Chimp_hypo_OD	Human-specific	1203	7	59.0847693540045	0.9195	0.914	0.9491	0.4452	0.7242	0.1627	3.09041722367129e-45	0.171971178726922	2.75210017702048e-37
chr3	78663758	78663947	Chimp_hypo_OD	Human-specific	190	7	58.6431289672044	0.788	0.8707	0.8249	0.4268	0.7612	0.539	7.76257641505988e-26	0.00344833986778132	5.5441228849236e-14
chr12	83200469	83200804	Chimp_hypo_OD	Human-specific	336	6	58.5102480130769	0.9503	0.8076	0.9216	0.2429	0.9298	0.4761	1.20322000154007e-32	0.000183149849697884	1.51588082981819e-26
chr5	37311983	37312457	Chimp_hypo_OD	Human-specific	475	5	58.4465618026893	0.9724	0.9528	0.9599	0.3143	0.9443	0.3019	1.00034347029034e-49	0.512545682469526	2.82052437722514e-90
chr20	47357424	47357804	Chimp_hypo_OD	Human-specific	381	8	58.2604894459114	0.8099	0.6455	0.7701	0.1594	0.9415	0.3792	4.45065261901379e-22	0.562922976084212	1.74667712649e-22
chr15	99422552	99422844	Chimp_hypo_OD	Human-specific	293	6	58.1358135699162	0.9029	0.9122	0.8841	0.4653	0.8613	0.6783	3.48489638932241e-27	2.42743355403893e-05	1.25540337694218e-11
chr15	92908188	92908775	Chimp_hypo_OD	Human-specific	588	8	58.0843966206401	0.8698	0.6978	0.7876	0.212	0.8815	0.4448	2.09242248711815e-23	0.00209732853806999	1.39447729936078e-15
chr1	240689536	240690103	Chimp_hypo_OD	Human-specific	568	8	57.9592780891758	0.8668	0.7588	0.8711	0.3189	0.8051	0.4836	1.06573646612256e-29	2.23923626603755e-07	1.47873333808757e-11
chr13	49920785	49921650	Chimp_hypo_OD	Human-specific	866	6	57.9585298737966	0.6135	0.8323	0.691	0.3835	0.5454	0.3126	1.80169453743589e-26	0.353302661646039	8.78700361402484e-32
chr10	115580076	115580645	Chimp_hypo_OD	Human-specific	570	8	57.7755378071519	0.789	0.8104	0.6703	0.2361	0.7461	0.3273	2.2873247159606e-35	0.197784130437472	1.31026195820365e-81
chr4	6884911	6885299	Chimp_hypo_OD	Human-specific	389	7	57.7331396117746	0.6546	0.8092	0.6795	0.3957	0.7686	0.3427	2.13223114540537e-29	0.0027308005609093	4.82582433895298e-68
chr5	108586615	108586892	Chimp_hypo_OD	Human-specific	278	5	57.5907596192336	0.9458	0.9206	0.9209	0.2076	0.9313	0.2046	2.8901073333833e-49	0.9720654462373	2.40628547715611e-63
chr11	44732208	44733645	Chimp_hypo_OD	Human-specific	1438	9	57.3538371492426	0.8005	0.6344	0.8416	0.4104	0.8392	0.3521	5.6375948656605e-30	0.593583094582277	2.23534926479435e-54
chr5	1461359	1462078	Chimp_hypo_OD	Human-specific	720	9	57.3220389848124	0.9588	0.915	0.9028	0.5093	0.8651	0.3557	7.33006031029654e-20	0.0056528947443445	9.60095186660668e-97
chr21	46198615	46199135	Chimp_hypo_OD	Human-specific	521	7	57.3041637622265	0.8992	0.8425	0.8243	0.2234	0.9325	0.4358	1.96700361336522e-31	0.389211321927319	7.7798126257489e-77
chr17	64357153	64357554	Chimp_hypo_OD	Human-specific	402	6	57.1258293312245	0.9249	0.8926	0.8897	0.258	0.9506	0.2826	2.56126676435413e-42	0.323976391405097	2.35957937285901e-136
