chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_interaction_HvsC	Bonferroni_interaction_MvsC	Bonferroni_interaction_MvsH
chr15	31397499	31398051	Chimp_hyper_OD	Chimp-specific	553	10	-58.3180226690338	0.2254	0.25	0.4682	0.8572	0.2774	0.0448	1.35847535960371e-24	2.12836022446573e-59	5.28376752200383e-15
chr8	89310117	89311738	Chimp_hyper_OD	Chimp-specific	1622	10	-57.749296325768	0.5426	0.4985	0.4621	0.7318	0.6185	0.596	1.22906546585944e-16	9.7693998106945e-19	0.653731575611242
chr18	32820085	32820386	Chimp_hyper_OD	Chimp-specific	302	7	-56.2341977338381	0.0159	0.0441	0.1218	0.5597	0.0678	0.1588	4.14933537731013e-32	5.41957388250984e-16	0.00403857841438116
chr6	161932586	161933006	Chimp_hyper_OD	Chimp-specific	421	8	-55.7808782566515	0.6549	0.4945	0.6098	0.8869	0.3895	0.2269	1.92057018418273e-17	1.79092738883265e-11	0.592798609715407
chr22	43829959	43830452	Chimp_hyper_OD	Chimp-specific	494	16	-55.3964428758304	0.3775	0.7684	0.3421	0.9164	0.4144	0.8411	1.55434944433125e-09	1.09116187524882e-05	0.176231782814987
chr12	54400159	54400361	Chimp_hyper_OD	Chimp-specific	203	14	-54.9938992485475	0.1312	0.34	0.1656	0.5574	0.1551	0.4151	4.66132010665601e-08	2.23489799403868e-06	0.348382584364321
chr2	216395750	216396359	Chimp_hyper_OD	Chimp-specific	610	5	-54.2935159413525	0.4073	0.3524	0.4347	0.9351	0.7875	0.5617	2.2771184712684e-35	5.87198143235775e-45	1.58481538586152e-05
chr6	97093336	97094305	Chimp_hyper_OD	Chimp-specific	970	8	-54.2605498015125	0.5411	0.5032	0.43	0.7666	0.4724	0.4217	8.65889112858493e-29	9.58621479046156e-29	0.419800622171653
chr2	201172735	201173803	Chimp_hyper_OD	Chimp-specific	1069	9	-53.7305789503289	0.0859	0.1389	0.0902	0.3976	0.1043	0.1684	4.54334159686075e-24	1.30140203321054e-12	0.225504077113105
chr13	100547223	100547498	Chimp_hyper_OD	Chimp-specific	276	14	-53.649890392057	0.1	0.3511	0.1571	0.6505	0.0306	0.0874	3.06574143866151e-08	1.31634607814993e-21	5.78532227416874e-06
chr10	125187893	125188616	Chimp_hyper_OD	Chimp-specific	724	12	-53.1948479114224	0.3034	0.4522	0.345	0.7246	0.2413	0.2661	2.59082614660223e-10	8.56516012717106e-18	1.90329141482556e-05
chr19	30715418	30715682	Chimp_hyper_OD	Chimp-specific	265	17	-52.9911622292197	0.0985	0.0935	0.0707	0.2242	0.1045	0.1342	1.70447168919439e-06	3.99331361234503e-06	0.263513835776272
chr17	75187320	75187717	Chimp_hyper_OD	Chimp-specific	398	10	-51.5022983536927	0.5008	0.6298	0.3804	0.7829	0.666	0.2846	1.13165381152148e-10	6.61142052960829e-96	3.51045835225198e-24
chr20	47942532	47943002	Chimp_hyper_OD	Chimp-specific	471	9	-50.7462025118729	0.2517	0.1758	0.4092	0.6879	0.1214	0.0764	5.60870122773818e-14	7.6069534458527e-15	0.744277544229276
chr19	39158103	39158609	Chimp_hyper_OD	Chimp-specific	507	8	-50.6619011873507	0.1242	0.372	0.1263	0.728	0.1231	0.144	7.45181202277607e-17	2.21886855991989e-49	5.30261807240856e-18
chr5	81048245	81048700	Chimp_hyper_OD	Chimp-specific	456	9	-50.5854801323227	0.6587	0.7089	0.5371	0.8798	0.621	0.6985	1.96852202083484e-10	8.64370312594136e-07	0.471305735823666
chr3	13458696	13459767	Chimp_hyper_OD	Chimp-specific	1072	7	-50.3267169022942	0.6889	0.653	0.5512	0.8909	0.555	0.5588	1.0664420687977e-31	1.08874317537858e-18	0.28017359104995
chr2	11696404	11696695	Chimp_hyper_OD	Chimp-specific	292	5	-50.2833549032923	0.2177	0.2457	0.1647	0.8406	0.391	0.5244	1.59385509616527e-51	1.94687022797782e-22	0.220197776422636
chr8	63603376	63603648	Chimp_hyper_OD	Chimp-specific	273	8	-49.8967088822322	0.4541	0.293	0.5783	0.7754	0.3581	0.1827	5.54890312438749e-17	3.9095304606424e-08	0.306750347269545
chr3	66535839	66536402	Chimp_hyper_OD	Chimp-specific	564	10	-49.7787440068846	0.3534	0.612	0.3171	0.8661	0.397	0.5897	5.81578676254328e-09	6.06438293616027e-10	0.140685872651093
chr9	119931620	119931958	Chimp_hyper_OD	Chimp-specific	339	5	-49.4743624396825	0.2401	0.1102	0.3392	0.6978	0.382	0.0552	1.70718554598841e-33	3.92588335202291e-54	3.30061873201555e-08
chr12	21981793	21982013	Chimp_hyper_OD	Chimp-specific	221	7	-49.3931729566568	0.4212	0.649	0.3868	0.9399	0.5822	0.3117	1.77221553301163e-16	2.66768820092013e-77	1.13000373414184e-24
chr8	11666492	11666810	Chimp_hyper_OD	Chimp-specific	319	7	-49.278212122681	0.1169	0.0261	0.1074	0.2836	0.143	0.143	9.30687782587418e-27	2.87735596917575e-08	9.94091530947403e-08
chr10	28036038	28036254	Chimp_hyper_OD	Chimp-specific	217	10	-48.8115242395568	0.3597	0.2422	0.4269	0.5761	0.338	0.2928	5.14027050074717e-09	2.33809777563796e-07	0.0552011126047621
chr2	109934665	109934926	Chimp_hyper_OD	Chimp-specific	262	10	-48.6947475421565	0.2385	0.3095	0.2744	0.6341	0.36	0.1563	2.33888158356295e-07	3.13617407946688e-16	2.43445127611691e-07
chr3	68053684	68055676	Chimp_hyper_OD	Chimp-specific	1993	8	-48.4552414483964	0.2944	0.3376	0.361	0.7542	0.3801	0.3774	9.93061295617299e-14	2.89352141605345e-15	0.170910050056338
chr15	70993691	70994682	Chimp_hyper_OD	Chimp-specific	992	10	-46.2373720341911	0.3288	0.4806	0.309	0.7468	0.3632	0.4644	1.30372964595558e-08	1.7199450767251e-13	0.0831887698094954
chr3	13105008	13106165	Chimp_hyper_OD	Chimp-specific	1158	6	-45.8142392655998	0.3826	0.5879	0.3598	0.8556	0.4374	0.3271	3.00162146572041e-24	3.78528916500627e-90	9.98742044560835e-25
chr6	167274335	167275281	Chimp_hyper_OD	Chimp-specific	947	8	-45.3237322925492	0.4583	0.6287	0.4342	0.8446	0.4304	0.6918	1.35723799084596e-14	6.57372399679277e-11	0.0525446745201443
chr10	126712941	126713297	Chimp_hyper_OD	Chimp-specific	357	9	-45.1419348892814	0.2516	0.2797	0.3527	0.6554	0.4176	0.2035	1.01444929183291e-14	8.68351170536821e-33	6.99137369209522e-11
chr2	201175762	201176505	Chimp_hyper_OD	Chimp-specific	744	7	-44.2348364637897	0.639	0.5846	0.5298	0.8092	0.687	0.6596	6.3210441946587e-12	1.08904410998392e-11	0.583581091144907
chr4	81122551	81122715	Chimp_hyper_OD	Chimp-specific	165	10	-43.7549195244044	0.136	0.3504	0.1572	0.6928	0.1256	0.2001	1.15377288034494e-08	3.15159317702086e-17	0.00122571071165659
chr3	74316587	74316978	Chimp_hyper_OD	Chimp-specific	392	9	-43.5068334510227	0.4324	0.4333	0.3927	0.6125	0.4692	0.3319	2.43838617866598e-09	1.45959372912474e-25	0.000374638963292255
chr18	3708683	3709474	Chimp_hyper_OD	Chimp-specific	792	8	-43.4850935300442	0.2743	0.669	0.2009	0.8716	0.423	0.6854	1.3563665067072e-27	1.93213634362593e-57	0.000557517490253321
chr1	188413245	188413511	Chimp_hyper_OD	Chimp-specific	267	6	-42.2774556504575	0.5487	0.6814	0.5021	0.9256	0.5675	0.3477	2.05206367027196e-15	2.0742182441965e-34	3.59101599556246e-21
chr1	87169350	87169666	Chimp_hyper_OD	Chimp-specific	317	8	-41.8446590755825	0.0118	0.1333	0.0592	0.4036	0.0283	0.0416	1.00076506343735e-14	4.2365244521627e-69	3.49580695438859e-23
chr13	109849352	109849678	Chimp_hyper_OD	Chimp-specific	327	9	-41.135405068705	0.5943	0.6435	0.5437	0.8606	0.559	0.2742	2.77938663008846e-06	2.11861534895832e-29	3.33701568616929e-11
chr18	31705999	31706283	Chimp_hyper_OD	Chimp-specific	285	5	-40.7819843260456	0.2518	0.4073	0.2468	0.7924	0.3588	0.2058	1.55209385271219e-21	4.24681709578773e-40	2.9307790674311e-11
chr14	86897279	86897519	Chimp_hyper_OD	Chimp-specific	241	6	-40.3673759099826	0.5221	0.4556	0.4648	0.7627	0.2998	0.1995	1.70620398417004e-12	1.76582964650788e-15	0.624267878814714
chr8	53011804	53012387	Chimp_hyper_OD	Chimp-specific	584	7	-40.3383267496875	0.5645	0.6855	0.5166	0.8369	0.4115	0.5349	3.9140662956122e-07	0.000482378862237353	0.749571069827554
chr1	54793033	54793370	Chimp_hyper_OD	Chimp-specific	338	7	-40.1110824234439	0.1404	0.2543	0.1929	0.6458	0.1333	0.106	2.29008274295220e-12	2.95240215799207e-34	0.00108738962358277
chr20	56307295	56308430	Chimp_hyper_OD	Chimp-specific	1136	7	-39.3853512710898	0.6837	0.5881	0.7043	0.8709	0.65	0.6552	5.79799515698212e-11	2.38876790291833e-07	0.0975437142667319
chr10	23482734	23484440	Chimp_hyper_OD	Chimp-specific	1707	11	-39.2123548076209	0.0698	0.0637	0.1913	0.3929	0.0528	0.0555	1.30728181111799e-20	1.40078237770452e-22	0.41206630184249
chr3	68053371	68053564	Chimp_hyper_OD	Chimp-specific	194	6	-39.1605206366144	0.1213	0.0406	0.2214	0.448	0.1792	0.1136	9.1354543395275e-20	2.80767755250083e-09	0.138324942695325
chr11	133992507	133993756	Chimp_hyper_OD	Chimp-specific	1250	8	-38.961067288832	0.6734	0.6944	0.5797	0.8562	0.6336	0.5775	1.26432565335432e-12	1.8155312566629e-20	3.2795466416527e-08
chr19	1356315	1357022	Chimp_hyper_OD	Chimp-specific	708	9	-38.7109107494029	0.147	0.3401	0.1714	0.5697	0.2866	0.3464	8.98744751637504e-12	2.08041045743687e-30	3.23865573093308e-12
chr2	175431739	175432071	Chimp_hyper_OD	Chimp-specific	333	8	-37.8552387387189	0.4113	0.5181	0.4341	0.8182	0.3357	0.1609	6.15047744831483e-06	1.86977848784029e-23	5.51404518133853e-10
chr5	6845368	6846079	Chimp_hyper_OD	Chimp-specific	712	5	-37.8518889089626	0.5318	0.5901	0.3366	0.7598	0.2168	0.471	2.3245392010845e-22	6.24088531743084e-09	1.70537154752852e-06
chr1	167408346	167409207	Chimp_hyper_OD	Chimp-specific	862	7	-37.577965575949	0.0832	0.0687	0.5477	0.8665	0.411	0.4242	1.93219925247037e-34	4.63269806944277e-12	0.0104689909599927
chr16	7987756	7988376	Chimp_hyper_OD	Chimp-specific	621	7	-37.5555340265864	0.2295	0.2678	0.3422	0.7644	0.4542	0.4962	1.09516115873557e-11	1.14004922993314e-12	0.692440514372916
chr4	154388834	154389325	Chimp_hyper_OD	Chimp-specific	492	7	-37.428717915779	0.1454	0.3177	0.1449	0.5363	0.3096	0.1087	6.42829178281458e-13	7.98377488289789e-112	1.41659048175721e-32
chr3	47647355	47647886	Chimp_hyper_OD	Chimp-specific	532	5	-37.1812220258969	0.1659	0.4111	0.2499	0.8694	0.407	0.5641	5.06062005945225e-25	4.9816926019645e-50	0.00104215799267733
chr9	27329316	27329585	Chimp_hyper_OD	Chimp-specific	270	6	-36.4478968573128	0.0295	0.3003	0.0335	0.6626	0.0186	0.0617	3.21682989903186e-10	1.81217763996241e-48	5.77643477975417e-11
chr22	45201670	45201882	Chimp_hyper_OD	Chimp-specific	213	6	-36.0961571033457	0.6463	0.575	0.6984	0.917	0.2056	0.0431	2.35729692033965e-09	1.1104204926252e-19	0.000920321787009645
chr17	75147209	75147826	Chimp_hyper_OD	Chimp-specific	618	6	-35.9963048798592	0.3847	0.2822	0.2284	0.5709	0.3476	0.3876	1.08668343630184e-31	1.02868321527243e-14	4.33236364983238e-07
chr16	6532586	6532762	Chimp_hyper_OD	Chimp-specific	177	9	-35.8838078953074	0.0633	0.4289	0.0359	0.5685	0.094	0.4684	1.12988230379921e-06	7.31481337711515e-11	0.476047200748519
chr2	135475010	135475247	Chimp_hyper_OD	Chimp-specific	238	8	-35.7740180425269	0.1787	0.1578	0.195	0.4075	0.2318	0.1722	1.10531121014781e-05	1.90070841780829e-09	0.566020827205895
chr2	134931254	134931437	Chimp_hyper_OD	Chimp-specific	184	5	-35.3706554560147	0.2851	0.1909	0.382	0.6933	0.3519	0.2619	4.54576551154006e-09	1.32213227366593e-07	0.79778769428382
chr2	69693876	69695307	Chimp_hyper_OD	Chimp-specific	1432	6	-35.0597926959744	0.5637	0.5514	0.5784	0.7866	0.202	0.2245	0.000834830237655404	0.00319290469804826	0.958280176230734
chr17	746174	746504	Chimp_hyper_OD	Chimp-specific	331	10	-35.0089826211752	0.3403	0.5368	0.4155	0.8431	0.3074	0.4081	2.32562650092034e-05	2.07148748292117e-06	0.170785731109033
chr16	79284518	79284840	Chimp_hyper_OD	Chimp-specific	323	6	-34.9841953594946	0.6272	0.5393	0.6338	0.8606	0.6884	0.5463	2.13696796216221e-15	6.77746130870202e-19	0.0403668889308259
chr8	125382357	125383339	Chimp_hyper_OD	Chimp-specific	983	7	-34.746283482432	0.144	0.3396	0.2404	0.6701	0.3154	0.4246	2.89573935262709e-11	1.63295055854851e-21	0.000122994157132338
chr1	209430431	209430604	Chimp_hyper_OD	Chimp-specific	174	7	-34.6695283783641	0.3809	0.5471	0.4296	0.8811	0.5919	0.6818	2.09725883737977e-07	1.1963746797601e-09	0.342746762791668
chr17	77334310	77335221	Chimp_hyper_OD	Chimp-specific	912	6	-34.3356416973525	0.5122	0.4162	0.6424	0.7925	0.4926	0.4708	1.4899743393351e-11	3.74373302345197e-05	0.0569157300294841
chr19	4784780	4785161	Chimp_hyper_OD	Chimp-specific	382	10	-34.040670200177	0.0598	0.397	0.1809	0.893	0.0218	0.0957	1.32579478833317e-10	1.6629602693292e-53	2.03079395329153e-08
chr3	192289192	192289263	Chimp_hyper_OD	Chimp-specific	72	10	-33.9848595988301	0.047	0.1879	0.09	0.5292	0.0175	0.1607	0.00133556538712421	0.00543170915451518	0.44099503815534
chr5	121462406	121462818	Chimp_hyper_OD	Chimp-specific	413	8	-33.983822139134	0.12	0.2849	0.1642	0.6368	0.2667	0.2933	1.76642691434436e-13	1.51252919206982e-29	5.57561633599525e-06
chr12	104074777	104074868	Chimp_hyper_OD	Chimp-specific	92	4	-33.9644224056835	0.2155	0.1954	0.3862	0.8906	0.3288	0.0934	1.00221137859463e-16	2.18529145603894e-37	1.59525268454903e-05
chr13	79169230	79169441	Chimp_hyper_OD	Chimp-specific	212	8	-33.8879611809442	0.1049	0.169	0.082	0.3228	0.0363	0.0404	6.52722926781738e-08	3.91849078474301e-17	0.0882765256764687
chr15	89634151	89634837	Chimp_hyper_OD	Chimp-specific	687	9	-33.6579359044272	0.1363	0.249	0.1108	0.4159	0.1682	0.1074	0.000186906729057475	2.34129240910434e-29	2.35854900239717e-06
chr15	72521434	72521755	Chimp_hyper_OD	Chimp-specific	322	6	-33.3895552830746	0.0175	0.1196	0.0312	0.3946	0.0204	0.0185	5.63849622951421e-12	7.84216648439246e-34	1.13047404191551e-14
chr16	86603948	86604757	Chimp_hyper_OD	Chimp-specific	810	9	-33.3448990070727	0.194	0.3011	0.3544	0.676	0.1779	0.2275	9.54005469388073e-07	6.42162592373142e-12	0.109579032746409
chr12	111610558	111610777	Chimp_hyper_OD	Chimp-specific	220	7	-33.3156710010823	0.4306	0.6892	0.4243	0.8755	0.2614	0.3921	6.81477748080855e-12	6.8806415091465e-14	0.0048280484383112
chr2	162275746	162275925	Chimp_hyper_OD	Chimp-specific	180	5	-33.2569414375952	0.0444	0.4357	0.0679	0.8321	0.0815	0.3872	1.62791491222827e-13	6.39181290432945e-24	3.71997790181813e-05
chr17	70121527	70123061	Chimp_hyper_OD	Chimp-specific	1535	6	-33.1303980831872	0.5594	0.5295	0.7226	0.8673	0.7291	0.6268	1.50315592101673e-05	1.52602152951039e-11	0.0067839719397971
chr3	192288701	192289018	Chimp_hyper_OD	Chimp-specific	318	6	-32.5258255735069	0.1004	0.1459	0.1302	0.5366	0.1872	0.3202	2.57697324030588e-10	4.97711892317574e-07	0.0211041296916372
chr9	103792812	103794999	Chimp_hyper_OD	Chimp-specific	2188	7	-32.4946644143707	0.5359	0.5764	0.5523	0.7918	0.5172	0.6826	3.19000026028003e-09	7.19419162432535e-09	0.130169105508217
chr8	2675794	2676338	Chimp_hyper_OD	Chimp-specific	545	7	-32.4580951422855	0.1784	0.3434	0.2048	0.622	0.381	0.4003	5.26380248648767e-10	1.25078579336832e-17	0.000217698099477237
chr8	1405352	1405620	Chimp_hyper_OD	Chimp-specific	269	7	-31.8757952860942	0.4803	0.6748	0.4804	0.8896	0.414	0.6541	5.1688509496477e-08	3.16295985342525e-07	0.599598982830352
chr1	169092335	169092957	Chimp_hyper_OD	Chimp-specific	623	7	-31.3604715343288	0.2506	0.5608	0.2796	0.8119	0.2792	0.4305	2.67521571268222e-08	4.06012829327688e-47	1.29009120425519e-07
chr10	36594284	36594720	Chimp_hyper_OD	Chimp-specific	437	5	-31.3076664650165	0.5385	0.6584	0.3741	0.8257	0.5455	0.6287	4.58240251638316e-18	2.17262270867933e-27	0.545361692094434
chr2	66807148	66807536	Chimp_hyper_OD	Chimp-specific	389	5	-31.2036672256158	0.169	0.2419	0.1303	0.433	0.0988	0.1345	4.65757724342475e-15	1.467785539666e-23	0.0975564644751722
chr4	129474670	129474782	Chimp_hyper_OD	Chimp-specific	113	6	-31.0369312064985	0.1659	0.4967	0.2762	0.9181	0.17	0.5867	4.5254424598428e-06	0.000693865604492047	0.369118783244292
chr10	73603269	73604060	Chimp_hyper_OD	Chimp-specific	792	5	-30.8461437058399	0.233	0.2878	0.5068	0.8438	0.4004	0.5214	1.6245557743275e-19	1.59186109077276e-12	0.041397345099001
chr1	88704191	88704311	Chimp_hyper_OD	Chimp-specific	121	4	-30.6548615016582	0.7561	0.6445	0.735	0.9162	0.6983	0.6689	2.65642089752787e-18	1.43656710919156e-08	0.0109664214538062
chr17	9147889	9148123	Chimp_hyper_OD	Chimp-specific	235	6	-30.6254902812921	0.1953	0.6258	0.1754	0.8445	0.21	0.1319	2.90447099770299e-12	1.31375770001888e-97	3.81705003957625e-40
chr5	72597625	72597968	Chimp_hyper_OD	Chimp-specific	344	9	-30.4694991798508	0.0737	0.1546	0.0704	0.3212	0.1456	0.1786	8.64012735972332e-10	8.69336831240413e-20	0.000151514720322275
chr11	33514109	33514577	Chimp_hyper_OD	Chimp-specific	469	8	-30.1258505673593	0.4344	0.6337	0.4483	0.7356	0.4688	0.378	0.00157141069065021	1.45289818781399e-25	8.00096060206931e-13
chr11	117744094	117744759	Chimp_hyper_OD	Chimp-specific	666	6	-29.9873181327767	0.3294	0.5445	0.272	0.8198	0.5038	0.6317	7.39977391427211e-13	1.06332194125066e-34	0.0433218263159184
chr2	154332157	154332249	Chimp_hyper_OD	Chimp-specific	93	4	-29.8892109886334	0.3449	0.4352	0.4819	0.9218	0.4594	0.5971	2.57573221433716e-20	1.89368232442495e-19	0.46112383482038
chr11	13359792	13361389	Chimp_hyper_OD	Chimp-specific	1598	7	-29.8250788980481	0.5439	0.7241	0.4479	0.8388	0.6391	0.6518	3.80384647420814e-10	2.19508923756128e-24	5.63642027408662e-08
chr14	91020170	91020338	Chimp_hyper_OD	Chimp-specific	169	4	-29.7813730341593	0.4751	0.3277	0.2276	0.5865	0.0497	0.0869	1.51497273156764e-17	1.39183930862087e-05	0.00219308198835893
chr11	84634581	84635296	Chimp_hyper_OD	Chimp-specific	716	6	-29.6533920199504	0.027	0.132	0.038	0.3741	0.0238	0.1408	3.8151647454236e-13	4.63975575440291e-16	0.978630936844428
chr17	49339204	49339473	Chimp_hyper_OD	Chimp-specific	270	7	-29.6338716989982	0.1567	0.3132	0.15	0.4819	0.3374	0.2994	8.10013099261949e-06	4.48859594628417e-16	3.29865605235806e-06
chr1	66259645	66259927	Chimp_hyper_OD	Chimp-specific	283	6	-29.2581770965134	0.2114	0.5004	0.2355	0.7504	0.2129	0.5519	1.04043260060119e-08	0.000142617410002619	0.213035304475929
chr3	74611892	74612351	Chimp_hyper_OD	Chimp-specific	460	5	-29.0475047089158	0.2179	0.356	0.2686	0.6126	0.5028	0.2408	1.94798132320794e-07	1.93552671714745e-39	3.20448001197643e-20
chr6	134214764	134215200	Chimp_hyper_OD	Chimp-specific	437	6	-28.7126091839874	0.153	0.2015	0.2954	0.5932	0.2034	0.2231	2.12271933234411e-12	2.50415928249215e-08	0.148430387787512
chr17	38708238	38709163	Chimp_hyper_OD	Chimp-specific	926	5	-28.7045564835957	0.4201	0.304	0.3162	0.6069	0.4399	0.3185	1.2467962861312e-34	2.38969074904151e-19	0.836641771838672
chr20	3994726	3995108	Chimp_hyper_OD	Chimp-specific	383	5	-28.4189097757563	0.0261	0.1874	0.0415	0.4488	0.0124	0.1562	4.46674135918693e-12	6.17390640204952e-18	0.903960834591928
chr17	19988725	19989089	Chimp_hyper_OD	Chimp-specific	365	7	-28.3497289326722	0.0823	0.1293	0.0512	0.2352	0.0494	0.0946	2.16484128792911e-05	3.79976507247011e-06	0.66828389417455
chr4	166243335	166243646	Chimp_hyper_OD	Chimp-specific	312	4	-28.1654821134902	0.3846	0.4487	0.3093	0.752	0.3383	0.436	3.37985962061411e-13	5.14761995754548e-09	0.952006909254575
chr2	103059516	103059987	Chimp_hyper_OD	Chimp-specific	472	6	-28.1001606680423	0.1548	0.2077	0.225	0.4888	0.148	0.0785	1.50376328581151e-07	6.24078946951136e-17	6.03674915145475e-10
chr20	50084439	50084736	Chimp_hyper_OD	Chimp-specific	298	6	-28.0949162195733	0.7112	0.6772	0.7035	0.8493	0.5207	0.5558	6.75059753635023e-09	9.71476516781451e-05	0.0627279348494417
chr12	131170100	131171566	Chimp_hyper_OD	Chimp-specific	1467	7	-28.0923188186679	0.3852	0.4886	0.3999	0.8631	0.247	0.4516	1.75553423021245e-14	5.88212485566776e-07	0.00397579428738002
