chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_interaction_HvsC	Bonferroni_interaction_MvsC	Bonferroni_interaction_MvsH
chr6	156349213	156349582	Human_hyper_ND	Chimp-specific	370	8	-39.2366452080027	0.6659	0.356	0.2775	0.2662	0.728	0.3418	4.40140681663408e-16	4.46754534132042e-28	0.0121941989557944
chr2	29299079	29299512	Human_hyper_ND	Chimp-specific	434	9	-39.0551004520417	0.6242	0.0243	0.3825	0.074	0.6619	0.0086	4.83017452535493e-13	2.41445344608313e-24	0.0219595219854314
chr10	17241495	17242227	Human_hyper_ND	Chimp-specific	733	8	-38.9833822990869	0.532	0.241	0.3698	0.3478	0.7229	0.4544	1.20657592020439e-10	1.45412797092559e-10	0.319324111978171
chr5	87798170	87799014	Human_hyper_ND	Chimp-specific	845	8	-37.9062245729572	0.5709	0.0318	0.3058	0.0325	0.7287	0.0511	1.57365774432737e-06	2.32877458997791e-11	0.00506874483571336
chr19	36319412	36319735	Human_hyper_ND	Chimp-specific	324	9	-37.7853825368342	0.8533	0.2887	0.4968	0.2559	0.7914	0.136	3.47666712829204e-13	7.76910414641889e-20	0.0109437942364086
chr20	57994777	57995168	Human_hyper_ND	Chimp-specific	392	9	-37.4595886767386	0.8852	0.7283	0.7411	0.6925	0.9232	0.781	3.6103409543615e-10	6.34209300754573e-07	0.132714842614808
chr20	47424166	47424356	Human_hyper_ND	Chimp-specific	191	6	-36.9061083978321	0.7315	0.1133	0.5397	0.2583	0.7395	0.086	1.59680170355986e-18	9.02553405110144e-20	0.604645661650079
chr8	92178045	92179491	Human_hyper_ND	Chimp-specific	1447	8	-36.6508730430037	0.9447	0.7977	0.7435	0.8186	0.9698	0.8387	2.28227968288139e-19	8.23274786050239e-21	0.680100600027149
chr22	35969526	35969737	Human_hyper_ND	Chimp-specific	212	9	-36.3493383981908	0.538	0.2522	0.3655	0.3607	0.6136	0.1652	6.91127220178438e-08	1.73422082551154e-13	0.00331879477902541
chr6	26330269	26330645	Human_hyper_ND	Chimp-specific	377	9	-36.1948621200124	0.3039	0.1679	0.1554	0.2078	0.455	0.343	4.15223094917833e-07	8.68488194455346e-07	0.251166333659452
chr13	46481972	46482416	Human_hyper_ND	Chimp-specific	445	9	-35.4950164107858	0.8076	0.7062	0.5539	0.64	0.8509	0.7071	3.61301007882149e-07	0.00188470569422849	0.496991140889821
chr9	113039233	113039717	Human_hyper_ND	Chimp-specific	485	5	-35.1326631709316	0.9057	0.7442	0.681	0.8295	0.9347	0.7529	3.7172272602659e-21	1.88863154500135e-21	0.250623419954334
chr19	29800275	29800625	Human_hyper_ND	Chimp-specific	351	7	-34.5384677349501	0.5183	0.1886	0.079	0.0417	0.3094	0.0326	4.94627548592981e-14	3.36246898257232e-08	0.527992073147568
chr21	17652419	17652590	Human_hyper_ND	Chimp-specific	172	8	-34.2303593604885	0.6533	0.0355	0.3782	0.0543	0.6912	0.0182	2.24232299946074e-08	8.57289309385725e-13	0.14255329508005
chr16	87421718	87422349	Human_hyper_ND	Chimp-specific	632	9	-33.9795734945998	0.2309	0.0099	0.0798	0.0043	0.214	0.01	9.2463666167489e-08	9.60563536124353e-05	0.341463620162994
chr9	101932248	101934004	Human_hyper_ND	Chimp-specific	1757	7	-33.9745458404403	0.8623	0.575	0.7476	0.6718	0.8458	0.6552	1.35513254251066e-12	2.53285676870651e-08	0.000367316168792605
chr7	158784201	158784307	Human_hyper_ND	Chimp-specific	107	4	-33.7632734014681	0.8658	0.5216	0.5867	0.6794	0.9352	0.5072	9.10357896830333e-14	6.38684869688585e-21	0.0173587730297607
chr6	125341300	125342139	Human_hyper_ND	Chimp-specific	840	7	-33.6680175190486	0.5503	0.1888	0.298	0.2094	0.5052	0.168	1.33350810477463e-17	7.42477746496109e-21	0.324014112244268
chr1	54952675	54953040	Human_hyper_ND	Chimp-specific	366	8	-33.4477721560365	0.7626	0.3585	0.5367	0.3913	0.8427	0.2717	7.22436101621062e-08	3.17323204985421e-15	0.00125136618592321
chr10	131644300	131644698	Human_hyper_ND	Chimp-specific	399	9	-33.2659697440114	0.8731	0.6822	0.6871	0.64	0.9116	0.7991	0.000129772844415109	0.0056888666315969	0.120685738389299
chr11	16330111	16331027	Human_hyper_ND	Chimp-specific	917	6	-32.9601765707272	0.7692	0.5838	0.517	0.5851	0.9544	0.7566	1.17573200771848e-09	1.48621280585195e-16	4.79991100357319e-06
chr12	113683854	113684022	Human_hyper_ND	Chimp-specific	169	5	-32.8834558710402	0.5633	0.04	0.3416	0.2208	0.7923	0.0492	1.2530374625264e-14	6.72342182936647e-33	0.000825981542531602
chr4	3306154	3306544	Human_hyper_ND	Chimp-specific	391	8	-32.8307930203683	0.6616	0.212	0.2701	0.1315	0.7126	0.2749	9.60588607721904e-07	6.20083759665938e-05	0.734384244286479
chr5	123598083	123598607	Human_hyper_ND	Chimp-specific	525	9	-32.4806923537478	0.245	0.0947	0.1195	0.1041	0.4029	0.1162	1.75306755996209e-07	2.82242049989484e-15	9.7853870890525e-10
chr6	133447650	133448021	Human_hyper_ND	Chimp-specific	372	6	-32.4070195690768	0.8054	0.5481	0.4824	0.4706	0.9382	0.6462	2.27158055478666e-16	7.51240755132425e-25	0.0022206347239359
chr2	16154095	16154630	Human_hyper_ND	Chimp-specific	536	6	-32.0081123035501	0.6954	0.0497	0.2868	0.0142	0.5911	0.0308	8.19312783946015e-10	1.79230635048342e-07	0.207375376863137
chr21	20273831	20276502	Human_hyper_ND	Chimp-specific	2672	7	-31.4179338114477	0.8836	0.6884	0.771	0.7939	0.8881	0.711	2.49261546741612e-11	3.40898215475508e-13	0.761782141439272
chr5	134447683	134448219	Human_hyper_ND	Chimp-specific	537	4	-31.1799850177801	0.7888	0.5045	0.4509	0.6338	0.8976	0.5167	3.81463112546774e-24	8.00898196801413e-45	0.000653119304206051
chr12	98010992	98011427	Human_hyper_ND	Chimp-specific	436	7	-31.0369901044325	0.6374	0.0522	0.386	0.0433	0.603	0.043	5.39153913993955e-05	0.000301708026031039	0.642462311332969
chr19	34573617	34573816	Human_hyper_ND	Chimp-specific	200	6	-30.8943041054083	0.622	0.2523	0.3293	0.2952	0.5187	0.2612	3.39569096252418e-21	8.13478533706187e-08	0.00547477518798686
chr16	89440582	89441037	Human_hyper_ND	Chimp-specific	456	6	-30.4284438096393	0.6369	0.2705	0.4026	0.2551	0.7002	0.0096	3.61381926100936e-12	2.59185477776381e-140	1.7217501980349e-44
chr18	60544613	60545056	Human_hyper_ND	Chimp-specific	444	6	-30.0134717649705	0.5512	0.052	0.3524	0.0682	0.4691	0.0237	4.92784934833568e-09	1.53901304982379e-05	0.722601948967372
chr11	103721573	103722177	Human_hyper_ND	Chimp-specific	605	6	-29.9272206066766	0.5651	0.3599	0.4046	0.4698	0.6983	0.4961	5.5564260034643e-17	3.01283358873824e-14	0.834084537764166
chr3	112513491	112513929	Human_hyper_ND	Chimp-specific	439	6	-29.5256715021758	0.905	0.7291	0.7299	0.8011	0.96	0.7784	6.78568236898703e-11	5.50944039633235e-21	0.198334989875718
chr15	57520587	57521224	Human_hyper_ND	Chimp-specific	638	4	-29.4170017016701	0.8598	0.3931	0.6514	0.4411	0.8384	0.4285	1.08346295886589e-12	8.79933070867855e-09	0.00393772082863854
chr10	95756306	95757239	Human_hyper_ND	Chimp-specific	934	6	-28.130271939992	0.9142	0.8035	0.7433	0.8467	0.8793	0.7291	2.13663730813478e-19	2.43221366992483e-26	0.778286500202126
chr18	38412706	38413409	Human_hyper_ND	Chimp-specific	704	6	-28.0578367416232	0.8967	0.5808	0.6468	0.4526	0.8318	0.5662	1.93246890222008e-06	0.00212220671210424	0.0374415841611388
chr2	68880714	68881018	Human_hyper_ND	Chimp-specific	305	7	-27.9761236767522	0.7458	0.4508	0.5209	0.5115	0.8736	0.5392	0.000110656272998744	1.49380399437035e-10	0.44192727140503
chr14	34532658	34532900	Human_hyper_ND	Chimp-specific	243	6	-27.6034207978911	0.6827	0.4613	0.3571	0.4687	0.7728	0.2079	2.44601089636872e-07	6.36227859282969e-43	1.15774154705531e-08
chr2	68172242	68172672	Human_hyper_ND	Chimp-specific	431	5	-27.5713593938708	0.847	0.0784	0.4911	0.0764	0.877	0.0849	4.04911020449546e-12	7.4450367574751e-13	0.79156675743857
chr17	76729061	76729607	Human_hyper_ND	Chimp-specific	547	4	-26.9993888920723	0.3746	0.0632	0.1193	0.1427	0.8932	0.7244	2.07307930009611e-12	6.88278794178412e-09	0.00470343023368276
chr9	81914961	81915212	Human_hyper_ND	Chimp-specific	252	4	-26.6304437055066	0.8027	0.2356	0.51	0.3386	0.8658	0.0868	1.09418149747731e-11	3.25900866226279e-27	4.36138300914419e-09
chr10	125060689	125060822	Human_hyper_ND	Chimp-specific	134	5	-26.4463670454524	0.7072	0.0461	0.3894	0.0422	0.8661	0.0132	1.86062590116362e-07	4.2069470000445e-26	4.26209693461238e-12
chr1	207845937	207846808	Human_hyper_ND	Chimp-specific	872	5	-26.2131410890116	0.7282	0.4809	0.2165	0.2308	0.6507	0.5445	4.6112670354128e-18	9.00870820403529e-10	0.0237112817440748
chr3	148047616	148047965	Human_hyper_ND	Chimp-specific	350	4	-26.1586438236146	0.8888	0.7424	0.7556	0.8341	0.9283	0.7241	1.25601711682147e-12	1.9559777232965e-17	0.00499284898849617
chr5	79436523	79437518	Human_hyper_ND	Chimp-specific	996	6	-26.0582436127282	0.7262	0.2274	0.476	0.2517	0.8744	0.3369	3.42207716050889e-16	4.23789040692445e-17	0.00333959792838261
chr1	28216977	28217318	Human_hyper_ND	Chimp-specific	342	5	-26.0554251384946	0.5315	0.274	0.3103	0.3184	0.8084	0.0874	3.45342816158316e-08	1.3532687517891e-58	7.88029854374527e-18
chr12	120033278	120033586	Human_hyper_ND	Chimp-specific	309	6	-26.0018148063122	0.6382	0.2408	0.3392	0.1864	0.5225	0.1358	2.53843770194383e-15	3.20144899221166e-11	0.855006495220871
chr9	97844091	97844155	Human_hyper_ND	Chimp-specific	65	4	-25.7305337982228	0.8491	0.2116	0.5491	0.2692	0.8022	0.0326	2.79678585563403e-08	9.27078920293518e-14	2.94286094040481e-06
chr2	174614983	174615594	Human_hyper_ND	Chimp-specific	612	6	-25.4816317238585	0.5057	0.0803	0.142	0.0429	0.6241	0.1762	5.89951595442162e-25	1.08488062734735e-10	0.0536024340996298
chr9	82048570	82049656	Human_hyper_ND	Chimp-specific	1087	6	-25.4632284677945	0.8586	0.6452	0.6815	0.6841	0.9009	0.5378	3.78510534862322e-14	1.05745309341586e-28	3.25082572108736e-07
chr3	14990596	14991006	Human_hyper_ND	Chimp-specific	411	5	-25.3375329624848	0.3289	0.1425	0.0308	0.0102	0.2452	0.0451	3.51205393882026e-08	6.07715769495494e-07	0.0207415180659182
chr21	40459789	40459879	Human_hyper_ND	Chimp-specific	91	6	-25.111469869655	0.8288	0.0177	0.565	0.0682	0.847	0.0208	2.57932986402896e-07	6.88248176953884e-06	0.678923979970269
chr18	76306269	76306631	Human_hyper_ND	Chimp-specific	363	5	-25.0956592136223	0.87	0.6248	0.5095	0.4778	0.9176	0.7614	2.11256846242683e-08	2.87188048451938e-05	0.0467377587756004
chr3	171091464	171092608	Human_hyper_ND	Chimp-specific	1145	5	-24.9694948593893	0.6949	0.4505	0.4579	0.4794	0.8306	0.3768	2.67679026900025e-09	2.31335721396388e-32	8.64833240134516e-09
chr5	101014352	101014537	Human_hyper_ND	Chimp-specific	186	5	-24.9642530035734	0.3626	0.0379	0.1063	0.0121	0.3296	0.0453	4.45857957515797e-12	8.96213239306383e-05	0.0201917859015712
chr12	33150629	33151133	Human_hyper_ND	Chimp-specific	505	5	-24.8811281394031	0.7867	0.5193	0.357	0.3661	0.6863	0.3837	2.65662496004977e-12	8.25962842864995e-26	0.10519069514807
chr15	42568139	42568597	Human_hyper_ND	Chimp-specific	459	5	-24.8451208585989	0.6879	0.0921	0.3791	0.0684	0.631	0.1034	1.38931688207660e-09	5.92161476712309e-05	0.00369004477071133
chr9	134881671	134882463	Human_hyper_ND	Chimp-specific	793	5	-24.6099664952726	0.6216	0.2479	0.4202	0.3372	0.5621	0.2007	1.21519318916746e-13	6.15209241690825e-16	0.517448452356059
chr17	32784324	32785669	Human_hyper_ND	Chimp-specific	1346	4	-24.5206347722907	0.9146	0.7144	0.7406	0.824	0.9161	0.7126	2.18428071566747e-31	5.23426084469347e-16	0.612024728016239
chr5	142496827	142496949	Human_hyper_ND	Chimp-specific	123	6	-24.3551965069729	0.6799	0.3156	0.5341	0.399	0.6877	0.3233	1.84643205482334e-07	6.60312834552597e-08	0.936591367083218
chr5	133866483	133866745	Human_hyper_ND	Chimp-specific	263	6	-24.0884149297081	0.8215	0.4911	0.6458	0.6001	0.8958	0.7147	2.01139244493706e-08	5.53490542661399e-06	0.00571299607839393
chr9	108181993	108182470	Human_hyper_ND	Chimp-specific	478	6	-24.0771689452584	0.8136	0.5158	0.5804	0.6096	0.8775	0.7038	1.33415639238989e-11	0.000605150413259015	0.00293819240030589
chr16	86775059	86775122	Human_hyper_ND	Chimp-specific	64	5	-24.0754588159505	0.6258	0.2036	0.3293	0.2453	0.9108	0.4269	2.69187721734188e-06	2.24456552145295e-14	0.0698584270865148
chr1	165831617	165831962	Human_hyper_ND	Chimp-specific	346	5	-23.7745267948355	0.6511	0.2453	0.3822	0.2406	0.6515	0.0275	5.31465307637941e-08	3.93156416119185e-45	4.43660762491164e-28
chr8	120685929	120686251	Human_hyper_ND	Chimp-specific	323	5	-23.6525976124337	0.8455	0.1091	0.5288	0.1302	0.7816	0.1183	2.65829873888511e-10	0.000190318998024796	0.0482047364345691
chr2	66023283	66023885	Human_hyper_ND	Chimp-specific	603	4	-23.4992040157346	0.7633	0.3493	0.521	0.3895	0.8221	0.3495	2.36911509728578e-14	3.77856823490128e-24	0.583297830170561
chr6	51342495	51342831	Human_hyper_ND	Chimp-specific	337	5	-23.4360231383528	0.7144	0.5218	0.572	0.6476	0.8183	0.5169	7.96600158587581e-11	5.34541958241822e-32	0.0032089640947329
chr1	15175054	15175195	Human_hyper_ND	Chimp-specific	142	5	-23.2922062270456	0.9002	0.4559	0.7163	0.5518	0.9043	0.5673	9.18872823560006e-15	2.85414999579849e-06	0.0367390761090567
chr8	18798774	18799099	Human_hyper_ND	Chimp-specific	326	5	-22.9483951413544	0.8377	0.6579	0.5995	0.7044	0.9312	0.4243	2.62386786917103e-08	2.65721828429288e-37	1.05191005496852e-17
chr2	204223607	204224358	Human_hyper_ND	Chimp-specific	752	4	-22.8842594425386	0.6416	0.3263	0.3808	0.4147	0.8168	0.2114	6.91349872506573e-14	2.64250634102978e-43	4.30855397374095e-17
chr5	179770655	179771051	Human_hyper_ND	Chimp-specific	397	7	-22.841386018129	0.1565	0.0544	0.0269	0.0277	0.3338	0.1374	0.00142011801043896	1.97703728543172e-05	0.207412928183489
chr20	22539118	22539211	Human_hyper_ND	Chimp-specific	94	4	-22.6161206813489	0.756	0.4555	0.3634	0.4445	0.9548	0.807	2.44939643289319e-10	3.90521281291315e-05	0.309081819853595
chr10	19440890	19442063	Human_hyper_ND	Chimp-specific	1174	4	-22.5111619025718	0.9612	0.7731	0.6528	0.6052	0.9521	0.8003	1.89237088977624e-17	5.91429706418811e-12	0.0789730990231628
chr17	77328278	77328646	Human_hyper_ND	Chimp-specific	369	4	-22.2647630874997	0.6634	0.359	0.2311	0.4541	0.5628	0.1651	8.31123472228446e-18	1.10305229646484e-28	0.0281257695718977
chr8	56131624	56131999	Human_hyper_ND	Chimp-specific	376	4	-22.1588588887683	0.4338	0.0878	0.28	0.2212	0.4687	0.1216	4.32464735882479e-12	2.91391787686324e-11	0.275389497434995
chr3	81865816	81866183	Human_hyper_ND	Chimp-specific	368	5	-22.0637529525304	0.445	0.0911	0.1494	0.0966	0.6015	0.0188	3.67177819539971e-09	5.41648002608044e-31	5.10162697722873e-13
chr2	14264783	14265797	Human_hyper_ND	Chimp-specific	1015	4	-21.6842066368567	0.9155	0.5873	0.6336	0.4547	0.8906	0.5121	9.84303979852165e-08	7.71074021929385e-18	0.00608889377237942
chr12	42391880	42392384	Human_hyper_ND	Chimp-specific	505	5	-21.6632583079304	0.886	0.6204	0.7583	0.6292	0.9488	0.672	0.0007401336442432	5.81283805346754e-08	0.161654442711769
chr12	110759218	110759344	Human_hyper_ND	Chimp-specific	127	4	-21.6630952295889	0.6138	0.2203	0.3983	0.2935	0.7374	0.0843	9.9432304609705e-16	3.20977995072701e-39	9.29390009009583e-17
chr1	182250569	182250960	Human_hyper_ND	Chimp-specific	392	4	-21.5767542665351	0.694	0.1408	0.3057	0.1853	0.8379	0.1024	6.04586724927108e-08	1.2093869346383e-13	0.00243394023932254
chr2	164468623	164469015	Human_hyper_ND	Chimp-specific	393	6	-21.4153158937738	0.6125	0.2783	0.396	0.2611	0.6424	0.2771	1.59463355007542e-09	6.70195748716143e-13	0.270294540480186
chr5	4231082	4231281	Human_hyper_ND	Chimp-specific	200	5	-21.3992138761393	0.552	0.0233	0.2849	0.0513	0.4254	0.0178	8.3799582515076e-07	0.0192742975196692	0.102054639490446
chr4	140754074	140754768	Human_hyper_ND	Chimp-specific	695	6	-21.2413016109296	0.635	0.3048	0.4343	0.3628	0.7888	0.2752	3.70072887778489e-12	2.35042545873454e-27	2.31541410950941e-08
chr14	49216951	49217959	Human_hyper_ND	Chimp-specific	1009	4	-21.1380873896232	0.5294	0.2997	0.4077	0.3061	0.7935	0.318	0.000212998619910138	8.04245167725848e-21	1.83541104350875e-14
chr10	123954259	123954336	Human_hyper_ND	Chimp-specific	78	7	-21.0137060471294	0.7923	0.636	0.4164	0.4632	0.8336	0.6655	0.00028499459220668	4.72151725329107e-06	0.506016162490529
chr18	53145159	53145481	Human_hyper_ND	Chimp-specific	323	5	-20.830898394608	0.5371	0.0345	0.3705	0.1135	0.649	0.0605	2.37285874857159e-06	1.1774707623696e-06	0.271286840711373
chr22	18207806	18208235	Human_hyper_ND	Chimp-specific	430	4	-20.7328921171322	0.4722	0.2509	0.3049	0.2991	0.7246	0.2402	6.89644500104803e-15	4.29517168391479e-67	3.56966584515884e-20
chr18	76178821	76179136	Human_hyper_ND	Chimp-specific	316	5	-20.7129876034656	0.7829	0.4372	0.496	0.3458	0.823	0.3594	2.1889663954699e-07	1.5761870689332e-21	0.0064061576504955
chr19	7224527	7224684	Human_hyper_ND	Chimp-specific	158	4	-20.6688211382068	0.7625	0.0404	0.4316	0.0566	0.8704	0.01	1.88085540575408e-09	1.09913636279682e-25	7.58485957519217e-05
chr1	163535173	163535650	Human_hyper_ND	Chimp-specific	478	4	-20.2332879718805	0.8279	0.5794	0.5854	0.5664	0.9561	0.7322	1.40423545424495e-28	2.57269425709243e-26	0.428117370396771
chr14	73612266	73612540	Human_hyper_ND	Chimp-specific	275	4	-20.0996827867564	0.8689	0.6144	0.6491	0.7326	0.9457	0.7543	9.08547160120073e-13	3.90606007192124e-08	0.326584306506145
chr12	1162683	1163713	Human_hyper_ND	Chimp-specific	1031	5	-19.9994211031543	0.7552	0.3814	0.5793	0.5108	0.8993	0.5479	5.34897631044459e-12	1.74164906451997e-21	0.0370058013517216
chr15	33996543	33996840	Human_hyper_ND	Chimp-specific	298	4	-19.9701304519809	0.9178	0.5923	0.5971	0.5211	0.9007	0.2686	3.34672910092729e-10	1.63100239111377e-19	1.02033364307735e-12
chr7	97197020	97197259	Human_hyper_ND	Chimp-specific	240	4	-19.8782457019789	0.8401	0.5569	0.7099	0.6131	0.9166	0.7192	7.27933426510415e-10	4.2671309107363e-05	0.159113522718999
chr2	218221594	218221672	Human_hyper_ND	Chimp-specific	79	5	-19.8524682840288	0.5298	0.0648	0.414	0.1354	0.8767	0.2838	1.1341031155271e-06	8.06153349575635e-15	0.365266174146486
chr9	132695234	132695573	Human_hyper_ND	Chimp-specific	340	4	-19.7913253332114	0.89	0.7023	0.749	0.7882	0.9365	0.7239	3.86573142388735e-11	6.93938051419483e-09	0.118676016529052
chr11	82440445	82441231	Human_hyper_ND	Chimp-specific	787	4	-19.3721054953981	0.8683	0.2884	0.6458	0.394	0.9391	0.3299	2.44812862737725e-23	9.53017198733133e-36	0.0947161264360204
chr12	113682312	113682501	Human_hyper_ND	Chimp-specific	190	5	-19.3028921161675	0.7531	0.086	0.5484	0.162	0.695	0.0259	2.73885160092762e-07	2.508927053991e-08	0.264746669950013
chr16	24860346	24860569	Human_hyper_ND	Chimp-specific	224	4	-19.1807340562258	0.8628	0.4206	0.5364	0.322	0.8671	0.3283	4.30629729428132e-07	1.55580174086375e-09	0.119453871863038
chr14	21574593	21574766	Human_hyper_ND	Chimp-specific	174	4	-18.9920725004215	0.5147	0.2443	0.1722	0.1345	0.8586	0.581	2.26713964174134e-08	1.13695250611962e-08	0.36773928436611
